t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
36.961527,12.186244,0.017419,-10.867848,-0.976768,-0.029548,-0.212251,-0.051099,0.993994,0.096777,0.208117,0.105374,-0.972411,0.963573,-0.257450,-0.072431,0.253610,0.965558,-0.058140,0.084905,0.037653,0.995677,0.940115,-0.287315,0.183396,0.140228,0.816410,0.560188,-0.310677,-0.500924,0.807809,0.998009,-0.031740,0.054511,0.019450,0.976917,0.212730,-0.060005,-0.211246,0.975589,0.985588,0.166105,0.032009,-0.153153,0.956550,-0.248104,-0.071830,0.239626,0.968204,0.937003,0.162231,-0.309365,-0.310580,0.792265,-0.525220,0.159892,0.588216,0.792740,0.997924,-0.062014,-0.017378,0.050216,0.918181,-0.392966,0.040325,0.391277,0.919389,0.999915,-0.000094,0.013026,0.000097,1.000000,-0.000156,-0.013026,0.000157,0.999915,1.000000,-0.000098,-0.000008,0.000098,1.000000,-0.000020,0.000008,0.000020,1.000000,0.999598,0.027022,0.008560,-0.027908,0.991058,0.130482,-0.004958,-0.130669,0.991414,1.000000,-0.000042,0.000010,0.000042,1.000000,-0.000004,-0.000010,0.000004,1.000000,1.000000,-0.000042,-0.000004,0.000042,1.000000,-0.000007,0.000004,0.000007,1.000000,0.901731,-0.137677,-0.409787,0.258608,0.931405,0.256136,0.346414,-0.336940,0.875482,0.709917,0.652729,-0.264505,-0.692309,0.715725,-0.091898,0.129328,0.248360,0.959996,0.871384,-0.478977,0.106163,0.482644,0.875755,-0.010381,-0.088001,0.060285,0.994295,0.844284,0.038316,-0.534524,0.062951,0.983444,0.169927,0.532185,-0.177116,0.827894,0.529603,0.837270,-0.136012,-0.776331,0.543043,0.320023,0.341806,-0.063895,0.937596,0.578345,-0.814345,-0.048571,0.796736,0.551040,0.248127,-0.175297,-0.182202,0.967509,0.780034,-0.568227,0.262041,0.612721,0.608639,-0.504115,0.126963,0.553785,0.822923,0.770106,0.632827,0.080409,-0.455331,0.633583,-0.625497,-0.446777,0.445086,0.776073,1.000000,-0.000048,0.000044,0.000048,1.000000,-0.000044,-0.000044,0.000044,1.000000,1.000000,-0.000059,0.000016,0.000059,1.000000,0.000054,-0.000016,-0.000054,1.000000,1.000000,-0.000010,0.000015,0.000010,1.000000,-0.000019,-0.000015,0.000019,1.000000,1.000000,-0.000012,0.000006,0.000012,1.000000,0.000023,-0.000006,-0.000023,1.000000
36.978191,12.185984,0.017492,-10.867367,-0.976964,-0.030230,-0.211250,-0.051694,0.993957,0.096835,0.207046,0.105525,-0.972623,0.963538,-0.257647,-0.072196,0.253852,0.965519,-0.057727,0.084580,0.037295,0.995718,0.940287,-0.286711,0.183458,0.140356,0.817610,0.558403,-0.310098,-0.499310,0.809030,0.998007,-0.031794,0.054508,0.019523,0.976984,0.212418,-0.060008,-0.210930,0.975658,0.985575,0.166111,0.032401,-0.153036,0.956467,-0.248499,-0.072269,0.239956,0.968090,0.937263,0.162132,-0.308628,-0.309704,0.793694,-0.523577,0.160068,0.586313,0.794113,0.997910,-0.062149,-0.017669,0.050214,0.918069,-0.393228,0.040660,0.391519,0.919271,0.999916,-0.000094,0.012998,0.000096,1.000000,-0.000167,-0.012998,0.000168,0.999915,1.000000,-0.000098,-0.000008,0.000098,1.000000,-0.000020,0.000008,0.000020,1.000000,0.999602,0.026932,0.008453,-0.027806,0.991036,0.130670,-0.004858,-0.130853,0.991390,1.000000,-0.000041,0.000010,0.000041,1.000000,-0.000004,-0.000010,0.000004,1.000000,1.000000,-0.000042,-0.000004,0.000042,1.000000,-0.000006,0.000004,0.000006,1.000000,0.900834,-0.138208,-0.411579,0.259712,0.931207,0.255740,0.347920,-0.337271,0.874757,0.710091,0.652566,-0.264441,-0.692145,0.715868,-0.092023,0.129254,0.248376,0.960001,0.871551,-0.478731,0.105902,0.482397,0.875889,-0.010557,-0.087704,0.060288,0.994321,0.843420,0.037737,-0.535929,0.063486,0.983541,0.169167,0.533491,-0.176703,0.827142,0.529716,0.837129,-0.136444,-0.775970,0.543260,0.320529,0.342449,-0.063913,0.937360,0.578353,-0.814333,-0.048680,0.796768,0.551053,0.247994,-0.175125,-0.182214,0.967538,0.780491,-0.567638,0.261956,0.612278,0.609414,-0.503716,0.126289,0.553536,0.823194,0.770242,0.632688,0.080209,-0.455525,0.633812,-0.625123,-0.446345,0.444959,0.776394,1.000000,-0.000048,0.000044,0.000048,1.000000,-0.000044,-0.000044,0.000044,1.000000,1.000000,-0.000059,0.000016,0.000059,1.000000,0.000054,-0.000016,-0.000054,1.000000,1.000000,-0.000010,0.000015,0.000010,1.000000,-0.000019,-0.000015,0.000019,1.000000,1.000000,-0.000012,0.000006,0.000012,1.000000,0.000023,-0.000006,-0.000023,1.000000
36.994855,12.185727,0.017552,-10.866834,-0.977157,-0.030954,-0.210254,-0.052334,0.993918,0.096894,0.205976,0.105684,-0.972833,0.963473,-0.257951,-0.071977,0.254213,0.965458,-0.057148,0.084232,0.036763,0.995768,0.940443,-0.286209,0.183445,0.140506,0.818619,0.556885,-0.309557,-0.497943,0.810078,0.998004,-0.031933,0.054490,0.019691,0.977081,0.211953,-0.060009,-0.210457,0.975760,0.985539,0.166251,0.032750,-0.153043,0.956311,-0.249093,-0.072731,0.240478,0.967926,0.937547,0.161829,-0.307924,-0.308756,0.794885,-0.522330,0.160236,0.584782,0.795207,0.997898,-0.062266,-0.017949,0.050204,0.917999,-0.393393,0.040972,0.391665,0.919195,0.999916,-0.000095,0.012972,0.000097,1.000000,-0.000167,-0.012972,0.000168,0.999916,1.000000,-0.000098,-0.000009,0.000098,1.000000,-0.000021,0.000009,0.000021,1.000000,0.999605,0.026830,0.008376,-0.027696,0.991013,0.130865,-0.004790,-0.131046,0.991365,1.000000,-0.000042,0.000010,0.000042,1.000000,-0.000004,-0.000010,0.000004,1.000000,1.000000,-0.000042,-0.000005,0.000042,1.000000,-0.000007,0.000005,0.000007,1.000000,0.900024,-0.138707,-0.413179,0.260538,0.931202,0.254916,0.349395,-0.337079,0.874243,0.710153,0.652544,-0.264327,-0.692102,0.715902,-0.092084,0.129143,0.248335,0.960027,0.871763,-0.478411,0.105607,0.482075,0.876064,-0.010756,-0.087373,0.060288,0.994350,0.842736,0.036867,-0.537063,0.064426,0.983575,0.168612,0.534458,-0.176696,0.826519,0.529829,0.836995,-0.136823,-0.775608,0.543456,0.321074,0.343094,-0.063993,0.937119,0.578317,-0.814343,-0.048938,0.796821,0.550970,0.248009,-0.175001,-0.182422,0.967521,0.780854,-0.567278,0.261656,0.611891,0.610082,-0.503378,0.125923,0.553169,0.823497,0.770295,0.632637,0.080099,-0.455818,0.634086,-0.624632,-0.445955,0.444641,0.776800,1.000000,-0.000048,0.000044,0.000048,1.000000,-0.000045,-0.000044,0.000045,1.000000,1.000000,-0.000059,0.000015,0.000059,1.000000,0.000054,-0.000015,-0.000054,1.000000,1.000000,-0.000010,0.000015,0.000010,1.000000,-0.000020,-0.000015,0.000020,1.000000,1.000000,-0.000012,0.000006,0.000012,1.000000,0.000023,-0.000006,-0.000023,1.000000
37.011520,12.185496,0.017601,-10.866263,-0.977343,-0.031733,-0.209269,-0.053006,0.993887,0.096844,0.204917,0.105742,-0.973051,0.963390,-0.258323,-0.071756,0.254659,0.965386,-0.056388,0.083838,0.036050,0.995827,0.940514,-0.285998,0.183408,0.140707,0.819233,0.555931,-0.309250,-0.497054,0.810742,0.998002,-0.032072,0.054431,0.019864,0.977165,0.211551,-0.059973,-0.210047,0.975850,0.985500,0.166416,0.033110,-0.153070,0.956148,-0.249703,-0.073212,0.241014,0.967756,0.937796,0.161490,-0.307343,-0.307976,0.795613,-0.521681,0.160280,0.583885,0.795857,0.997885,-0.062388,-0.018240,0.050198,0.917954,-0.393498,0.041293,0.391750,0.919144,0.999916,-0.000095,0.012939,0.000096,1.000000,-0.000140,-0.012939,0.000142,0.999916,1.000000,-0.000098,-0.000011,0.000098,1.000000,-0.000022,0.000011,0.000022,1.000000,0.999607,0.026754,0.008341,-0.027617,0.990986,0.131091,-0.004759,-0.131270,0.991335,1.000000,-0.000042,0.000009,0.000042,1.000000,-0.000005,-0.000009,0.000005,1.000000,1.000000,-0.000042,-0.000005,0.000042,1.000000,-0.000007,0.000005,0.000007,1.000000,0.899268,-0.139093,-0.414693,0.261197,0.931253,0.254056,0.350847,-0.336781,0.873776,0.710253,0.652502,-0.264160,-0.692031,0.715957,-0.092194,0.128971,0.248288,0.960062,0.871971,-0.478116,0.105223,0.481772,0.876228,-0.010953,-0.086962,0.060244,0.994388,0.842033,0.036181,-0.538212,0.065167,0.983617,0.168077,0.535476,-0.176600,0.825880,0.529867,0.836911,-0.137188,-0.775276,0.543574,0.321674,0.343784,-0.064086,0.936859,0.578257,-0.814374,-0.049136,0.796905,0.550896,0.247904,-0.174817,-0.182509,0.967538,0.781148,-0.566955,0.261477,0.611588,0.610615,-0.503100,0.125573,0.552912,0.823723,0.770298,0.632646,0.080001,-0.456155,0.634330,-0.624138,-0.445606,0.444280,0.777207,1.000000,-0.000047,0.000043,0.000047,1.000000,-0.000046,-0.000043,0.000046,1.000000,1.000000,-0.000059,0.000014,0.000059,1.000000,0.000054,-0.000014,-0.000054,1.000000,1.000000,-0.000010,0.000015,0.000010,1.000000,-0.000020,-0.000015,0.000020,1.000000,1.000000,-0.000012,0.000005,0.000012,1.000000,0.000023,-0.000005,-0.000023,1.000000
37.028184,12.185286,0.017646,-10.865665,-0.977524,-0.032515,-0.208300,-0.053678,0.993859,0.096765,0.203875,0.105771,-0.973266,0.963310,-0.258708,-0.071438,0.255125,0.965311,-0.055561,0.083334,0.035297,0.995896,0.940523,-0.286022,0.183325,0.140963,0.819530,0.555428,-0.309105,-0.496551,0.811105,0.998002,-0.032203,0.054357,0.020030,0.977237,0.211203,-0.059921,-0.209692,0.975930,0.985467,0.166550,0.033403,-0.153088,0.956002,-0.250247,-0.073612,0.241497,0.967606,0.938009,0.161141,-0.306875,-0.307354,0.795967,-0.521508,0.160226,0.583498,0.796152,0.997873,-0.062493,-0.018525,0.050177,0.917903,-0.393618,0.041602,0.391852,0.919087,0.999917,-0.000095,0.012904,0.000096,1.000000,-0.000099,-0.012904,0.000100,0.999917,1.000000,-0.000097,-0.000012,0.000097,1.000000,-0.000022,0.000012,0.000022,1.000000,0.999609,0.026695,0.008307,-0.027555,0.990961,0.131289,-0.004727,-0.131466,0.991309,1.000000,-0.000041,0.000008,0.000041,1.000000,-0.000005,-0.000008,0.000005,1.000000,1.000000,-0.000041,-0.000006,0.000041,1.000000,-0.000007,0.000006,0.000007,1.000000,0.898558,-0.139443,-0.416112,0.261793,0.931311,0.253228,0.352218,-0.336475,0.873342,0.710386,0.652447,-0.263942,-0.691934,0.716035,-0.092312,0.128763,0.248208,0.960111,0.872179,-0.477828,0.104807,0.481471,0.876391,-0.011121,-0.086538,0.060161,0.994430,0.841282,0.035639,-0.539420,0.065819,0.983649,0.167639,0.536574,-0.176536,0.825181,0.529810,0.836875,-0.137627,-0.774984,0.543628,0.322286,0.344531,-0.064091,0.936585,0.578181,-0.814421,-0.049246,0.796997,0.550831,0.247752,-0.174648,-0.182495,0.967571,0.781374,-0.566679,0.261399,0.611375,0.611069,-0.502807,0.125197,0.552694,0.823927,0.770326,0.632623,0.079912,-0.456462,0.634597,-0.623643,-0.445243,0.443931,0.777614,1.000000,-0.000047,0.000042,0.000047,1.000000,-0.000047,-0.000042,0.000047,1.000000,1.000000,-0.000058,0.000013,0.000058,1.000000,0.000054,-0.000013,-0.000054,1.000000,1.000000,-0.000010,0.000014,0.000010,1.000000,-0.000021,-0.000014,0.000021,1.000000,1.000000,-0.000011,0.000005,0.000011,1.000000,0.000023,-0.000005,-0.000023,1.000000
37.044848,12.185094,0.017686,-10.865043,-0.977698,-0.033273,-0.207362,-0.054332,0.993829,0.096705,0.202865,0.105814,-0.973473,0.963232,-0.259106,-0.071051,0.255608,0.965231,-0.054720,0.082759,0.034547,0.995971,0.940486,-0.286219,0.183206,0.141243,0.819561,0.555312,-0.309089,-0.496386,0.811212,0.998004,-0.032308,0.054251,0.020176,0.977309,0.210857,-0.059832,-0.209342,0.976010,0.985435,0.166696,0.033607,-0.153143,0.955866,-0.250734,-0.073920,0.241936,0.967472,0.938196,0.160764,-0.306502,-0.306851,0.796000,-0.521752,0.160097,0.583556,0.796135,0.997863,-0.062581,-0.018793,0.050147,0.917847,-0.393755,0.041890,0.391971,0.919023,0.999917,-0.000095,0.012871,0.000096,1.000000,-0.000059,-0.012871,0.000060,0.999917,1.000000,-0.000096,-0.000013,0.000096,1.000000,-0.000021,0.000013,0.000021,1.000000,0.999611,0.026648,0.008268,-0.027504,0.990940,0.131458,-0.004690,-0.131634,0.991287,1.000000,-0.000041,0.000007,0.000041,1.000000,-0.000004,-0.000007,0.000004,1.000000,1.000000,-0.000041,-0.000007,0.000041,1.000000,-0.000007,0.000007,0.000007,1.000000,0.897898,-0.139775,-0.417423,0.262325,0.931387,0.252398,0.353503,-0.336128,0.872957,0.710524,0.652402,-0.263679,-0.691837,0.716112,-0.092441,0.128515,0.248104,0.960171,0.872385,-0.477543,0.104386,0.481176,0.876551,-0.011298,-0.086105,0.060084,0.994473,0.840521,0.035177,-0.540636,0.066423,0.983671,0.167270,0.537693,-0.176504,0.824459,0.529699,0.836851,-0.138204,-0.774709,0.543683,0.322852,0.345318,-0.063947,0.936304,0.578099,-0.814482,-0.049200,0.797080,0.550794,0.247567,-0.174540,-0.182335,0.967621,0.781562,-0.566434,0.261367,0.611223,0.611524,-0.502438,0.124766,0.552441,0.824162,0.770379,0.632562,0.079882,-0.456723,0.634919,-0.623122,-0.444883,0.443556,0.778034,1.000000,-0.000047,0.000041,0.000047,1.000000,-0.000047,-0.000041,0.000047,1.000000,1.000000,-0.000058,0.000012,0.000058,1.000000,0.000055,-0.000012,-0.000055,1.000000,1.000000,-0.000010,0.000014,0.000010,1.000000,-0.000021,-0.000014,0.000021,1.000000,1.000000,-0.000011,0.000005,0.000011,1.000000,0.000024,-0.000005,-0.000024,1.000000
37.061513,12.184914,0.017720,-10.864399,-0.977864,-0.033998,-0.206462,-0.054964,0.993797,0.096678,0.201895,0.105886,-0.973667,0.963152,-0.259517,-0.070631,0.256104,0.965147,-0.053870,0.082149,0.033796,0.996047,0.940419,-0.286542,0.183047,0.141525,0.819361,0.555535,-0.309166,-0.496530,0.811095,0.998010,-0.032398,0.054097,0.020318,0.977384,0.210494,-0.059693,-0.208976,0.976097,0.985401,0.166874,0.033724,-0.153251,0.955725,-0.251203,-0.074150,0.242367,0.967347,0.938365,0.160351,-0.306201,-0.306434,0.795768,-0.522352,0.159906,0.583988,0.795857,0.997854,-0.062650,-0.019048,0.050105,0.917789,-0.393894,0.042160,0.392094,0.918958,0.999918,-0.000096,0.012839,0.000096,1.000000,-0.000023,-0.012839,0.000025,0.999918,1.000000,-0.000096,-0.000013,0.000096,1.000000,-0.000020,0.000013,0.000020,1.000000,0.999612,0.026611,0.008218,-0.027462,0.990923,0.131593,-0.004641,-0.131767,0.991270,1.000000,-0.000041,0.000007,0.000041,1.000000,-0.000004,-0.000007,0.000004,1.000000,1.000000,-0.000041,-0.000007,0.000041,1.000000,-0.000007,0.000007,0.000007,1.000000,0.897287,-0.140085,-0.418631,0.262782,0.931490,0.251541,0.354714,-0.335713,0.872625,0.710650,0.652384,-0.263386,-0.691758,0.716173,-0.092558,0.128247,0.247975,0.960240,0.872584,-0.477269,0.103975,0.480892,0.876705,-0.011491,-0.085671,0.060028,0.994513,0.839797,0.034776,-0.541786,0.066979,0.983686,0.166961,0.538753,-0.176501,0.823767,0.529544,0.836838,-0.138870,-0.774459,0.543733,0.323370,0.346117,-0.063690,0.936027,0.578019,-0.814552,-0.048977,0.797145,0.550793,0.247359,-0.174510,-0.182020,0.967685,0.781707,-0.566220,0.261399,0.611134,0.611948,-0.502031,0.124297,0.552191,0.824400,0.770458,0.632464,0.079903,-0.456924,0.635277,-0.622610,-0.444539,0.443185,0.778442,1.000000,-0.000047,0.000040,0.000047,1.000000,-0.000047,-0.000040,0.000047,1.000000,1.000000,-0.000057,0.000012,0.000057,1.000000,0.000055,-0.000012,-0.000055,1.000000,1.000000,-0.000010,0.000014,0.000010,1.000000,-0.000020,-0.000014,0.000020,1.000000,1.000000,-0.000011,0.000005,0.000011,1.000000,0.000024,-0.000005,-0.000024,1.000000
37.078177,12.184745,0.017747,-10.863734,-0.978021,-0.034684,-0.205602,-0.055570,0.993761,0.096697,0.200966,0.105997,-0.973847,0.963071,-0.259934,-0.070205,0.256608,0.965061,-0.053003,0.081529,0.033030,0.996123,0.940331,-0.286959,0.182843,0.141795,0.818955,0.556064,-0.309308,-0.496958,0.810778,0.998018,-0.032472,0.053899,0.020457,0.977469,0.210084,-0.059506,-0.208566,0.976196,0.985364,0.167089,0.033751,-0.153414,0.955567,-0.251704,-0.074309,0.242842,0.967215,0.938517,0.159907,-0.305967,-0.306096,0.795296,-0.523269,0.159660,0.584752,0.795345,0.997846,-0.062703,-0.019292,0.050051,0.917740,-0.394016,0.042411,0.392202,0.918901,0.999918,-0.000096,0.012809,0.000096,1.000000,0.000007,-0.012809,-0.000006,0.999918,1.000000,-0.000095,-0.000013,0.000095,1.000000,-0.000019,0.000013,0.000019,1.000000,0.999613,0.026582,0.008156,-0.027426,0.990912,0.131690,-0.004581,-0.131863,0.991257,1.000000,-0.000041,0.000007,0.000041,1.000000,-0.000003,-0.000007,0.000003,1.000000,1.000000,-0.000041,-0.000007,0.000041,1.000000,-0.000006,0.000007,0.000006,1.000000,0.896724,-0.140376,-0.419738,0.263165,0.931620,0.250654,0.355851,-0.335228,0.872349,0.710756,0.652393,-0.263076,-0.691700,0.716217,-0.092653,0.127973,0.247823,0.960316,0.872775,-0.477006,0.103582,0.480620,0.876851,-0.011687,-0.085252,0.059983,0.994552,0.839141,0.034425,-0.542824,0.067497,0.983690,0.166727,0.539710,-0.176546,0.823131,0.529347,0.836846,-0.139572,-0.774240,0.543759,0.323849,0.346905,-0.063367,0.935757,0.577937,-0.814634,-0.048584,0.797195,0.550826,0.247126,-0.174556,-0.181555,0.967765,0.781814,-0.566033,0.261485,0.611090,0.612304,-0.501650,0.123842,0.551988,0.824605,0.770556,0.632336,0.079963,-0.457070,0.635651,-0.622121,-0.444218,0.442831,0.778827,1.000000,-0.000047,0.000040,0.000047,1.000000,-0.000046,-0.000040,0.000046,1.000000,1.000000,-0.000057,0.000013,0.000057,1.000000,0.000055,-0.000013,-0.000055,1.000000,1.000000,-0.000010,0.000014,0.000010,1.000000,-0.000020,-0.000014,0.000020,1.000000,1.000000,-0.000011,0.000005,0.000011,1.000000,0.000024,-0.000005,-0.000024,1.000000
37.094841,12.184585,0.017768,-10.863050,-0.978170,-0.035328,-0.204780,-0.056148,0.993722,0.096767,0.200076,0.106153,-0.974013,0.962988,-0.260353,-0.069793,0.257113,0.964975,-0.052115,0.080917,0.032242,0.996199,0.940231,-0.287446,0.182592,0.142044,0.818361,0.556874,-0.309498,-0.497654,0.810278,0.998029,-0.032531,0.053658,0.020595,0.977567,0.209617,-0.059273,-0.208099,0.976310,0.985324,0.167339,0.033688,-0.153629,0.955384,-0.252270,-0.074400,0.243392,0.967070,0.938652,0.159437,-0.305798,-0.305835,0.794601,-0.524475,0.159367,0.585823,0.794616,0.997839,-0.062742,-0.019526,0.049991,0.917705,-0.394105,0.042646,0.392277,0.918858,0.999918,-0.000096,0.012779,0.000095,1.000000,0.000033,-0.012779,-0.000032,0.999918,1.000000,-0.000095,-0.000012,0.000095,1.000000,-0.000018,0.000012,0.000018,1.000000,0.999615,0.026559,0.008082,-0.027393,0.990904,0.131750,-0.004509,-0.131920,0.991250,1.000000,-0.000041,0.000007,0.000041,1.000000,-0.000002,-0.000007,0.000002,1.000000,1.000000,-0.000041,-0.000006,0.000041,1.000000,-0.000006,0.000006,0.000006,1.000000,0.896209,-0.140661,-0.420742,0.263481,0.931781,0.249723,0.356913,-0.334662,0.872132,0.710841,0.652431,-0.262751,-0.691664,0.716243,-0.092726,0.127696,0.247648,0.960398,0.872958,-0.476752,0.103206,0.480359,0.876992,-0.011872,-0.084851,0.059940,0.994589,0.838567,0.034119,-0.543729,0.067987,0.983682,0.166578,0.540540,-0.176653,0.822563,0.529113,0.836877,-0.140272,-0.774059,0.543752,0.324293,0.347667,-0.063009,0.935499,0.577848,-0.814729,-0.048035,0.797234,0.550885,0.246867,-0.174668,-0.180947,0.967858,0.781890,-0.565875,0.261598,0.611072,0.612574,-0.501343,0.123450,0.551850,0.824755,0.770675,0.632180,0.080051,-0.457159,0.636030,-0.621668,-0.443922,0.442508,0.779179,1.000000,-0.000047,0.000040,0.000047,1.000000,-0.000046,-0.000040,0.000046,1.000000,1.000000,-0.000057,0.000013,0.000057,1.000000,0.000055,-0.000013,-0.000055,1.000000,1.000000,-0.000010,0.000014,0.000010,1.000000,-0.000020,-0.000014,0.000020,1.000000,1.000000,-0.000011,0.000005,0.000011,1.000000,0.000023,-0.000005,-0.000023,1.000000
37.111506,12.184433,0.017781,-10.862352,-0.978313,-0.035932,-0.203993,-0.056699,0.993679,0.096887,0.199222,0.106352,-0.974166,0.962902,-0.260771,-0.069410,0.257618,0.964889,-0.051205,0.080326,0.031424,0.996273,0.940123,-0.287986,0.182298,0.142262,0.817595,0.557943,-0.309725,-0.498601,0.809609,0.998043,-0.032577,0.053376,0.020730,0.977677,0.209088,-0.058996,-0.207573,0.976439,0.985281,0.167622,0.033539,-0.153890,0.955169,-0.252921,-0.074431,0.244037,0.966905,0.938768,0.158942,-0.305699,-0.305648,0.793701,-0.525945,0.159039,0.587177,0.793681,0.997833,-0.062771,-0.019749,0.049929,0.917689,-0.394149,0.042865,0.392308,0.918834,0.999919,-0.000096,0.012748,0.000095,1.000000,0.000055,-0.012748,-0.000054,0.999919,1.000000,-0.000095,-0.000012,0.000095,1.000000,-0.000017,0.000012,0.000017,1.000000,0.999616,0.026539,0.007995,-0.027362,0.990902,0.131774,-0.004425,-0.131943,0.991247,1.000000,-0.000041,0.000008,0.000041,1.000000,-0.000002,-0.000008,0.000002,1.000000,1.000000,-0.000041,-0.000006,0.000041,1.000000,-0.000005,0.000006,0.000005,1.000000,0.895741,-0.140945,-0.421644,0.263735,0.931972,0.248743,0.357901,-0.334011,0.871977,0.710908,0.652495,-0.262412,-0.691647,0.716252,-0.092777,0.127417,0.247452,0.960485,0.873135,-0.476507,0.102844,0.480105,0.877129,-0.012039,-0.084471,0.059887,0.994625,0.838085,0.033853,-0.544489,0.068451,0.983660,0.166518,0.541229,-0.176827,0.822073,0.528843,0.836935,-0.140941,-0.773917,0.543705,0.324711,0.348392,-0.062644,0.935253,0.577751,-0.814839,-0.047347,0.797268,0.550964,0.246582,-0.174838,-0.180211,0.967965,0.781945,-0.565747,0.261711,0.611063,0.612759,-0.501128,0.123146,0.551776,0.824850,0.770815,0.631997,0.080151,-0.457193,0.636405,-0.621260,-0.443643,0.442232,0.779495,1.000000,-0.000047,0.000039,0.000047,1.000000,-0.000045,-0.000039,0.000045,1.000000,1.000000,-0.000056,0.000014,0.000056,1.000000,0.000055,-0.000014,-0.000055,1.000000,1.000000,-0.000010,0.000014,0.000010,1.000000,-0.000020,-0.000014,0.000020,1.000000,1.000000,-0.000011,0.000005,0.000011,1.000000,0.000023,-0.000005,-0.000023,1.000000
