timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,resp_rate_bpm,ecg_hr_bpm,ecg_rmssd_ms,ecg_flags,bia_resistance_ohm,bia_reactance_ohm,bia_phase_deg,bia_impedance_ohm
2026-06-05T15:00:30.600,30.600,120,WA,Chest,0x55,2,120,0.269,+0.253,-0.931,+0.263,+0.3,+0.2,-6.6,+0.225,-0.926,+0.268,29.00,26,113,37,0,507.37,63.53,7.11,511.34
2026-06-05T15:00:30.855,30.855,121,WA,Chest,0x55,2,121,0.280,+0.236,-0.955,+0.233,-0.5,-0.6,-14.7,+0.208,-0.955,+0.250,29.06,26,115,36,0,508.99,63.25,7.07,512.90
2026-06-05T15:00:31.109,31.110,122,WA,Chest,0x55,2,122,0.260,+0.183,-0.963,+0.169,-1.4,+0.1,-22.1,+0.184,-0.958,+0.151,29.03,26,114,38,0,508.82,62.86,7.12,512.68
2026-06-05T15:00:31.365,31.365,123,WA,Chest,0x55,2,123,0.299,+0.114,-0.995,+0.094,-0.7,-0.1,-20.0,+0.152,-0.976,+0.083,29.03,26,113,34,0,509.89,63.03,7.09,513.77
2026-06-05T15:00:31.620,31.620,124,WA,Chest,0x55,2,124,0.300,+0.041,-1.002,+0.028,+0.2,+0.6,-16.9,+0.071,-0.992,+0.017,29.05,26,114,38,0,508.10,63.49,7.06,512.05
2026-06-05T15:00:31.875,31.875,125,WA,Chest,0x55,2,125,0.294,-0.004,-1.017,+0.017,+0.0,+0.8,-5.0,+0.007,-0.981,+0.057,29.07,26,113,34,0,508.26,63.22,7.06,512.18
2026-06-05T15:00:32.130,32.130,126,WA,Chest,0x55,2,126,0.305,+0.011,-0.994,+0.008,+0.5,+0.8,+6.5,-0.011,-0.979,-0.024,29.08,26,114,33,0,508.66,63.48,7.13,512.60
2026-06-05T15:00:32.384,32.385,127,WA,Chest,0x55,2,127,0.308,+0.065,-0.984,+0.032,+0.2,+0.9,+15.8,+0.057,-0.985,+0.016,28.97,26,114,37,0,508.19,63.35,7.09,512.13
2026-06-05T15:00:32.640,32.640,128,WA,Chest,0x55,2,128,0.296,+0.104,-0.982,+0.097,+0.6,+0.2,+21.8,+0.139,-0.959,+0.121,28.96,26,114,37,0,508.25,63.64,7.15,512.22
2026-06-05T15:00:32.895,32.895,129,WA,Chest,0x55,2,129,0.282,+0.167,-0.974,+0.175,-0.1,-0.1,+20.6,+0.195,-0.936,+0.151,29.06,26,113,37,0,507.82,63.25,7.04,511.74
2026-06-05T15:00:33.149,33.150,130,WA,Chest,0x55,2,130,0.291,+0.247,-0.938,+0.231,+0.5,+0.2,+14.3,+0.211,-0.895,+0.212,29.04,26,114,35,0,508.74,62.92,7.08,512.62
2026-06-05T15:00:33.405,33.405,131,WA,Chest,0x55,2,131,0.278,+0.250,-0.930,+0.266,+0.2,+0.0,+4.8,+0.234,-0.894,+0.267,29.03,26,113,35,0,508.78,63.52,7.07,512.73
2026-06-05T15:00:33.660,33.660,132,WA,Chest,0x55,2,132,0.269,+0.268,-0.921,+0.250,-0.0,+0.6,-7.2,+0.270,-0.873,+0.245,29.12,26,113,38,0,508.33,63.17,7.13,512.24
2026-06-05T15:00:33.914,33.915,133,WA,Chest,0x55,2,133,0.275,+0.238,-0.942,+0.207,+0.4,-0.3,-16.6,+0.251,-0.945,+0.212,29.05,26,113,37,0,508.10,63.30,7.05,512.03
2026-06-05T15:00:34.170,34.170,134,WA,Chest,0x55,2,134,0.272,+0.155,-0.957,+0.166,+0.3,+0.2,-21.5,+0.161,-0.925,+0.188,29.14,26,114,36,0,509.35,63.21,7.13,513.26
2026-06-05T15:00:34.424,34.425,135,WA,Chest,0x55,2,135,0.286,+0.096,-0.998,+0.086,-1.3,+1.2,-20.1,+0.089,-0.959,+0.053,29.07,26,114,36,0,508.27,63.06,7.04,512.17
2026-06-05T15:00:34.679,34.680,136,WA,Chest,0x55,2,136,0.305,+0.017,-0.994,+0.039,-0.6,-0.4,-13.0,+0.003,-0.964,+0.013,29.13,26,114,36,0,510.01,63.26,7.10,513.92
2026-06-05T15:00:34.935,34.935,137,WA,Chest,0x55,2,137,0.296,-0.005,-0.997,+0.007,+0.1,-0.2,-4.0,+0.011,-0.936,+0.012,29.09,26,113,34,0,508.48,63.19,7.07,512.39
2026-06-05T15:00:35.189,35.190,138,WA,Chest,0x55,2,138,0.286,-0.009,-1.006,+0.006,+0.4,-0.1,-0.0,-0.009,-0.969,+0.041,29.03,26,113,35,0,509.12,63.14,7.04,513.02
2026-06-05T15:00:35.445,35.445,139,WA,Chest,0x55,2,139,0.313,-0.013,-1.011,+0.004,+0.9,+0.9,+0.7,+0.006,-1.020,-0.014,29.07,26,115,36,0,508.20,63.61,7.18,512.17
2026-06-05T15:00:35.700,35.700,140,WA,Chest,0x55,2,140,0.305,-0.002,-0.992,+0.000,-0.7,-0.1,+0.7,-0.002,-0.978,-0.049,29.13,26,114,35,0,508.56,63.25,7.08,512.48
2026-06-05T15:00:35.954,35.955,141,WA,Chest,0x55,2,141,0.291,-0.007,-1.007,-0.015,+0.7,+0.1,+1.1,-0.004,-0.948,-0.021,29.11,26,113,36,0,508.57,63.20,7.11,512.48
2026-06-05T15:00:36.210,36.210,142,WA,Chest,0x55,2,142,0.315,+0.004,-0.988,+0.003,+0.3,+0.5,-0.1,-0.024,-0.993,-0.035,29.13,26,114,35,0,509.03,63.35,7.04,512.96
2026-06-05T15:00:36.465,36.465,143,WA,Chest,0x55,2,143,0.294,+0.002,-1.004,+0.008,-0.3,+0.3,+1.4,-0.002,-0.949,-0.022,29.05,26,114,36,0,509.67,63.12,7.08,513.56
2026-06-05T15:00:36.719,36.720,144,WA,Chest,0x55,2,144,0.297,+0.014,-1.003,+0.001,-1.4,+0.3,+0.1,+0.018,-0.999,-0.029,29.14,26,114,36,0,508.89,63.22,7.00,512.80
2026-06-05T15:00:36.975,36.975,145,WA,Chest,0x55,2,145,0.291,+0.006,-0.993,-0.008,+0.3,+0.3,+1.1,+0.031,-0.937,-0.030,29.10,26,113,37,0,508.85,62.94,7.09,512.73
2026-06-05T15:00:37.230,37.230,146,WA,Chest,0x55,2,146,0.313,+0.000,-0.986,+0.002,+0.0,-0.5,+1.0,-0.001,-0.942,-0.029,29.11,26,111,37,0,509.72,63.14,7.09,513.62
2026-06-05T15:00:37.484,37.485,147,WA,Chest,0x55,2,147,0.305,+0.019,-0.982,+0.009,+0.5,+0.2,+0.3,+0.012,-0.951,+0.007,29.09,26,112,37,0,508.75,63.18,7.17,512.66
2026-06-05T15:00:37.740,37.740,148,WA,Chest,0x55,2,148,0.303,+0.003,-1.003,+0.014,+0.2,-2.1,+0.5,+0.001,-0.982,-0.008,29.10,26,113,36,0,508.74,63.26,7.10,512.66
2026-06-05T15:00:37.994,37.995,149,WA,Chest,0x55,2,149,0.301,+0.011,-1.012,+0.006,-1.3,-0.2,-1.5,+0.011,-0.965,+0.039,29.03,26,113,39,0,509.55,63.51,7.02,513.49
2026-06-05T15:00:38.250,38.250,150,WA,Chest,0x55,2,150,0.285,+0.003,-0.997,+0.021,-0.9,-0.2,-0.7,+0.008,-0.970,+0.019,29.03,25,110,36,0,509.16,63.30,7.10,513.08
2026-06-05T15:00:38.505,38.505,151,WA,Chest,0x55,2,151,0.310,+0.012,-0.995,+0.010,-0.5,-0.2,-0.0,+0.019,-0.954,-0.019,29.11,25,110,40,0,509.15,63.09,7.09,513.04
2026-06-05T15:00:38.759,38.760,152,WA,Chest,0x55,2,152,0.297,-0.002,-1.000,-0.012,-0.2,+0.1,+1.2,-0.001,-0.989,-0.003,29.14,25,111,36,0,509.27,63.54,7.11,513.22
2026-06-05T15:00:39.015,39.015,153,WA,Chest,0x55,2,153,0.316,-0.002,-0.994,-0.010,-0.1,+0.3,+1.5,-0.023,-0.991,+0.038,29.14,25,110,35,0,509.53,63.21,7.10,513.44
2026-06-05T15:00:39.270,39.270,154,WA,Chest,0x55,2,154,0.302,+0.008,-0.997,+0.003,-0.8,-0.5,-0.1,-0.013,-0.968,-0.029,29.05,25,112,35,0,509.46,63.03,7.08,513.35
2026-06-05T15:00:39.524,39.525,155,WA,Chest,0x55,2,155,0.301,-0.001,-1.009,+0.018,-0.5,+0.0,+0.6,+0.030,-0.940,+0.024,29.11,25,109,37,0,509.59,63.10,7.16,513.49
2026-06-05T15:00:39.780,39.780,156,WA,Chest,0x55,2,156,0.306,-0.003,-1.004,+0.008,-0.1,+0.2,+0.9,-0.001,-1.008,+0.002,29.10,25,110,36,0,508.98,62.81,7.10,512.84
2026-06-05T15:00:40.035,40.035,157,WA,Chest,0x55,2,157,0.304,-0.011,-0.999,-0.013,-0.1,-0.2,+0.2,-0.002,-0.949,-0.003,29.18,25,109,36,0,510.35,63.38,7.08,514.27
2026-06-05T15:00:40.289,40.290,158,WA,Chest,0x55,2,158,0.280,-0.008,-0.988,-0.016,+0.7,-0.4,+0.7,-0.009,-0.971,-0.040,29.08,25,109,38,0,509.15,63.18,7.03,513.05
2026-06-05T15:00:40.545,40.545,159,WA,Chest,0x55,2,159,0.298,+0.016,-1.006,-0.004,+0.1,-0.8,+1.2,+0.002,-0.992,-0.036,29.01,24,109,37,0,508.87,63.07,7.13,512.76
2026-06-05T15:00:40.799,40.800,160,WA,Chest,0x55,2,160,0.292,-0.011,-1.005,-0.023,+0.8,-0.3,+0.4,-0.039,-0.976,-0.014,29.11,24,107,40,0,509.24,63.33,7.14,513.16
2026-06-05T15:00:41.054,41.055,161,WA,Chest,0x55,2,161,0.295,+0.005,-1.011,-0.010,-0.5,-0.0,+0.9,-0.030,-0.970,+0.003,29.09,24,106,39,0,509.79,63.35,7.07,513.71
2026-06-05T15:00:41.310,41.310,162,WA,Chest,0x55,2,162,0.309,+0.004,-1.000,-0.013,+0.0,+0.8,+1.0,+0.016,-0.967,-0.010,29.05,24,106,39,0,509.77,63.36,7.10,513.69
2026-06-05T15:00:41.564,41.565,163,WA,Chest,0x55,2,163,0.296,-0.001,-0.993,+0.005,-0.3,+0.3,-0.3,-0.012,-0.938,-0.014,29.08,24,104,41,0,509.47,63.05,7.15,513.36
2026-06-05T15:00:41.820,41.820,164,WA,Chest,0x55,2,164,0.292,-0.000,-1.008,+0.016,+1.2,-1.0,+1.7,+0.008,-0.983,+0.003,29.02,24,104,41,0,509.14,63.11,7.04,513.03
2026-06-05T15:00:42.075,42.075,165,WA,Chest,0x55,2,165,0.297,-0.006,-1.032,+0.007,+0.1,-0.5,-0.3,-0.021,-0.997,+0.001,29.02,24,105,41,0,508.71,63.33,7.11,512.64
2026-06-05T15:00:42.329,42.330,166,WA,Chest,0x55,2,166,0.286,-0.003,-0.999,-0.000,-0.5,+0.6,-1.5,-0.015,-0.973,-0.004,29.01,24,104,41,0,509.39,63.23,7.11,513.30
2026-06-05T15:00:42.585,42.585,167,WA,Chest,0x55,2,167,0.297,-0.015,-0.999,+0.010,+1.0,+0.9,-1.3,-0.035,-0.982,+0.014,29.09,23,103,39,0,509.04,62.90,7.13,512.91
2026-06-05T15:00:42.840,42.840,168,WA,Chest,0x55,2,168,0.280,-0.020,-0.985,-0.014,+0.1,+0.1,-0.9,-0.015,-0.955,+0.032,28.99,23,102,42,0,507.93,63.38,7.03,511.87
2026-06-05T15:00:43.094,43.095,169,WA,Chest,0x55,2,169,0.315,-0.006,-1.001,+0.010,-0.6,+0.4,+0.4,-0.033,-0.962,-0.042,29.03,23,101,40,0,508.92,62.87,7.08,512.79
2026-06-05T15:00:43.350,43.350,170,WA,Chest,0x55,2,170,0.299,-0.024,-1.008,+0.021,+0.3,-0.4,-0.4,-0.019,-0.961,+0.005,29.10,23,103,40,0,508.52,63.06,7.04,512.41
2026-06-05T15:00:43.605,43.605,171,WA,Chest,0x55,2,171,0.308,-0.007,-1.000,+0.004,+0.3,+0.9,-0.7,+0.007,-0.965,+0.015,28.98,23,101,41,0,508.19,63.13,7.12,512.09
2026-06-05T15:00:43.859,43.860,172,WA,Chest,0x55,2,172,0.290,-0.016,-0.990,-0.005,-1.1,-0.6,+1.0,-0.031,-0.967,+0.013,29.02,23,99,44,0,508.84,63.03,7.03,512.73
2026-06-05T15:00:44.115,44.115,173,WA,Chest,0x55,2,173,0.305,-0.002,-0.995,+0.004,-0.4,+0.1,-0.0,-0.016,-0.972,-0.012,28.96,22,99,42,0,508.02,63.48,7.18,511.97
2026-06-05T15:00:44.369,44.370,174,WA,Chest,0x55,2,174,0.297,-0.014,-0.992,+0.001,+0.3,+0.2,+0.7,-0.020,-0.909,-0.018,29.00,22,98,41,0,508.35,63.57,7.11,512.31
2026-06-05T15:00:44.625,44.625,175,WA,Chest,0x55,2,175,0.307,-0.007,-1.007,+0.005,-1.1,+0.4,-1.1,+0.015,-0.987,+0.012,29.04,22,98,43,0,508.19,63.53,7.03,512.15
2026-06-05T15:00:44.880,44.880,176,WA,Chest,0x55,2,176,0.291,+0.004,-0.997,-0.006,-0.0,-0.5,-0.6,+0.010,-0.974,-0.023,28.96,22,97,41,0,508.71,62.97,7.12,512.59
2026-06-05T15:00:45.134,45.135,177,WA,Chest,0x55,2,177,0.303,+0.010,-1.009,+0.007,-0.3,-0.7,+0.5,+0.029,-0.994,-0.007,29.09,22,98,44,0,508.35,63.16,7.07,512.26
2026-06-05T15:00:45.390,45.390,178,WA,Chest,0x55,2,178,0.296,-0.004,-1.006,-0.004,+0.1,+0.5,-0.5,-0.018,-0.951,+0.016,29.01,22,97,45,0,508.72,63.39,7.16,512.66
2026-06-05T15:00:45.645,45.645,179,WA,Chest,0x55,2,179,0.290,-0.001,-1.005,+0.011,+0.7,+1.6,-0.7,-0.060,-0.970,+0.011,28.95,21,95,45,0,509.42,63.30,7.12,513.34
2026-06-05T15:00:45.899,45.900,180,WA,Chest,0x55,2,180,0.304,+0.001,-1.006,-0.015,+0.5,-0.6,-2.5,-0.016,-1.000,-0.050,28.96,21,95,45,0,508.72,63.35,7.11,512.65
2026-06-05T15:00:46.155,46.155,181,WA,Chest,0x55,2,181,0.295,+0.000,-1.004,+0.009,+0.3,-0.7,-0.4,+0.011,-0.962,-0.015,29.03,21,92,42,0,508.94,63.32,7.11,512.86
2026-06-05T15:00:46.410,46.410,182,WA,Chest,0x55,2,182,0.291,+0.001,-1.001,-0.017,-0.4,+0.4,-0.1,-0.001,-0.944,-0.004,28.95,21,93,43,0,508.34,63.28,7.21,512.27
2026-06-05T15:00:46.664,46.665,183,WA,Chest,0x55,2,183,0.302,+0.012,-1.000,+0.007,+0.2,+0.1,-0.7,+0.067,-0.983,+0.021,28.99,21,92,44,0,508.84,63.37,7.14,512.77
2026-06-05T15:00:46.920,46.920,184,WA,Chest,0x55,2,184,0.300,+0.004,-0.990,+0.001,+0.1,+1.1,+0.2,+0.020,-0.960,-0.011,29.00,20,90,44,0,508.95,63.40,7.09,512.88
2026-06-05T15:00:47.175,47.175,185,WA,Chest,0x55,2,185,0.306,+0.002,-0.999,+0.010,-1.3,+0.5,+0.3,-0.000,-0.948,+0.014,28.91,20,91,44,0,509.53,63.26,7.07,513.44
2026-06-05T15:00:47.429,47.430,186,WA,Chest,0x55,2,186,0.289,+0.001,-0.994,+0.005,-0.2,+0.8,+1.2,+0.020,-0.976,+0.047,28.92,20,89,43,0,508.85,62.76,7.04,512.71
2026-06-05T15:00:47.685,47.685,187,WA,Chest,0x55,2,187,0.299,+0.005,-0.996,+0.009,+0.1,-0.7,+0.3,+0.022,-0.939,-0.001,28.96,20,87,46,0,509.31,63.15,7.07,513.21
2026-06-05T15:00:47.939,47.940,188,WA,Chest,0x55,2,188,0.289,+0.005,-1.007,-0.009,-0.1,+0.2,-0.0,+0.006,-0.996,+0.020,28.94,20,89,47,0,509.97,63.58,7.06,513.92
2026-06-05T15:00:48.195,48.195,189,WA,Chest,0x55,2,189,0.298,-0.003,-0.993,+0.015,+0.3,-0.6,-0.6,+0.012,-0.932,-0.005,28.97,20,88,46,0,509.00,63.05,7.06,512.89
2026-06-05T15:00:48.450,48.450,190,WA,Chest,0x55,2,190,0.309,-0.011,-0.997,-0.005,+0.3,+0.7,-0.8,+0.040,-0.964,-0.015,28.91,19,86,46,0,509.03,63.08,7.09,512.92
2026-06-05T15:00:48.704,48.705,191,WA,Chest,0x55,2,191,0.307,-0.015,-1.000,-0.002,+0.6,+0.3,-0.4,-0.013,-0.957,+0.003,28.94,19,86,44,0,508.84,63.56,7.15,512.79
2026-06-05T15:00:48.960,48.960,192,WA,Chest,0x55,2,192,0.312,+0.006,-1.007,+0.008,-0.2,-0.3,-1.8,+0.031,-0.986,-0.003,28.98,19,86,49,0,509.45,63.36,7.08,513.38
2026-06-05T15:00:49.215,49.215,193,WA,Chest,0x55,2,193,0.310,+0.000,-0.989,-0.009,+0.5,-0.9,+2.0,+0.038,-0.970,+0.006,28.91,19,85,47,0,508.43,63.12,7.12,512.33
2026-06-05T15:00:49.469,49.470,194,WA,Chest,0x55,2,194,0.293,+0.017,-1.005,-0.003,+0.3,+0.1,-0.7,+0.033,-0.961,+0.029,28.95,19,82,50,0,509.76,63.16,7.12,513.66
2026-06-05T15:00:49.725,49.725,195,WA,Chest,0x55,2,195,0.305,-0.007,-0.999,-0.007,+0.5,+0.2,-0.5,-0.017,-0.955,+0.011,28.88,18,83,49,0,509.56,63.45,7.07,513.49
2026-06-05T15:00:49.980,49.980,196,WA,Chest,0x55,2,196,0.296,-0.005,-1.008,-0.015,-0.5,-0.6,+0.4,-0.018,-0.960,-0.032,28.91,18,83,48,0,508.68,63.18,7.11,512.59
2026-06-05T15:00:50.234,50.235,197,WA,Chest,0x55,2,197,0.295,+0.006,-1.000,-0.020,-1.3,+0.5,-0.6,+0.016,-0.982,-0.021,28.86,18,81,52,0,508.96,63.39,7.11,512.89
2026-06-05T15:00:50.490,50.490,198,WA,Chest,0x55,2,198,0.310,-0.015,-0.990,-0.014,-0.6,+0.3,-0.7,-0.019,-0.997,-0.011,28.88,18,81,48,0,509.86,63.08,7.14,513.75
2026-06-05T15:00:50.744,50.745,199,WA,Chest,0x55,2,199,0.303,+0.004,-0.991,-0.002,-1.2,-0.4,-1.7,+0.010,-0.965,+0.015,28.85,18,78,50,0,508.82,62.99,7.03,512.70
2026-06-05T15:00:51.000,51.000,200,WA,Chest,0x55,2,200,0.314,-0.018,-0.988,+0.009,-0.3,+0.7,+0.7,-0.014,-0.979,-0.007,28.94,18,80,48,0,508.80,63.24,7.11,512.71
2026-06-05T15:00:51.255,51.255,201,WA,Chest,0x55,2,201,0.294,+0.006,-1.006,-0.001,-1.0,+0.8,-1.0,+0.001,-0.979,+0.043,28.89,17,79,50,0,508.73,63.04,7.16,512.62
2026-06-05T15:00:51.509,51.510,202,WA,Chest,0x55,2,202,0.297,-0.003,-1.003,+0.001,+0.0,+0.0,+0.5,+0.020,-0.981,-0.020,28.89,17,76,50,0,509.39,63.10,7.18,513.28
2026-06-05T15:00:51.765,51.765,203,WA,Chest,0x55,2,203,0.307,+0.009,-1.006,-0.007,-0.5,+0.4,+0.7,+0.007,-1.023,-0.021,28.87,17,75,49,0,508.58,63.03,7.10,512.47
2026-06-05T15:00:52.020,52.020,204,WA,Chest,0x55,2,204,0.287,-0.014,-0.988,+0.006,-0.3,+0.0,-0.6,+0.006,-0.963,-0.020,28.97,17,76,53,0,509.15,63.15,7.12,513.06
2026-06-05T15:00:52.274,52.275,205,WA,Chest,0x55,2,205,0.288,-0.003,-1.006,-0.012,-0.1,+0.7,+0.7,-0.011,-0.992,-0.004,28.90,17,75,50,0,509.02,63.86,7.15,513.01
2026-06-05T15:00:52.530,52.530,206,WA,Chest,0x55,2,206,0.304,+0.016,-0.994,-0.001,-0.4,+0.6,-0.1,+0.014,-0.976,+0.025,28.90,17,75,49,0,509.68,63.43,7.12,513.62
2026-06-05T15:00:52.785,52.785,207,WA,Chest,0x55,2,207,0.283,+0.007,-1.015,-0.002,-1.0,-0.9,-0.7,+0.011,-0.979,+0.035,28.92,16,74,50,0,509.09,63.44,7.15,513.03
2026-06-05T15:00:53.039,53.040,208,WA,Chest,0x55,2,208,0.280,+0.007,-0.988,-0.003,-0.1,-0.7,-0.7,+0.015,-0.941,-0.011,28.85,16,75,49,0,509.83,63.35,7.01,513.75
2026-06-05T15:00:53.295,53.295,209,WA,Chest,0x55,2,209,0.315,+0.005,-1.005,-0.005,+0.4,+0.5,-0.3,-0.016,-0.980,+0.012,28.86,16,73,50,0,508.98,63.27,7.07,512.90
2026-06-05T15:00:53.550,53.550,210,WA,Chest,0x55,2,210,0.295,-0.005,-0.997,+0.007,-0.1,-0.7,+1.7,-0.012,-0.969,+0.001,28.96,16,73,53,0,508.76,62.92,7.07,512.63
2026-06-05T15:00:53.804,53.805,211,WA,Chest,0x55,2,211,0.308,-0.003,-0.987,+0.011,+0.1,+1.1,+1.1,-0.032,-0.962,+0.022,28.94,16,72,52,0,508.64,63.36,7.06,512.57
2026-06-05T15:00:54.060,54.060,212,WA,Chest,0x55,2,212,0.300,+0.021,-1.002,-0.003,+0.3,-0.2,+0.3,+0.040,-0.922,+0.003,28.82,16,71,55,0,509.02,63.01,7.11,512.90
2026-06-05T15:00:54.314,54.315,213,WA,Chest,0x55,2,213,0.292,+0.019,-1.009,+0.003,-0.8,-1.0,+0.6,+0.044,-1.007,+0.004,28.91,16,71,51,0,509.19,62.66,7.10,513.03
2026-06-05T15:00:54.570,54.570,214,WA,Chest,0x55,2,214,0.310,+0.005,-0.991,+0.014,+0.2,-0.6,-1.5,+0.014,-0.965,+0.002,28.94,15,71,53,0,508.57,63.28,7.10,512.50
2026-06-05T15:00:54.825,54.825,215,WA,Chest,0x55,2,215,0.306,-0.000,-1.008,+0.005,-0.6,-0.1,-0.9,-0.020,-0.966,+0.004,28.93,15,69,51,0,508.93,63.01,7.11,512.81
2026-06-05T15:00:55.079,55.080,216,WA,Chest,0x55,2,216,0.280,-0.016,-1.000,+0.004,+0.5,+0.4,+0.2,-0.022,-0.980,-0.025,28.90,15,70,54,0,509.00,63.38,7.11,512.93
2026-06-05T15:00:55.335,55.335,217,WA,Chest,0x55,2,217,0.318,+0.016,-1.007,+0.002,-0.3,-1.0,-1.4,+0.012,-0.972,+0.016,28.84,15,69,55,0,509.47,62.93,7.12,513.35
2026-06-05T15:00:55.590,55.590,218,WA,Chest,0x55,2,218,0.302,+0.004,-0.989,+0.018,+0.9,+0.3,+0.9,-0.021,-0.938,+0.029,28.92,15,67,54,0,508.86,63.11,7.14,512.76
2026-06-05T15:00:55.844,55.845,219,WA,Chest,0x55,2,219,0.289,-0.003,-0.990,+0.004,-0.6,+0.4,-0.1,-0.012,-0.953,-0.005,28.91,15,68,53,0,508.84,63.57,7.11,512.79
2026-06-05T15:00:56.100,56.100,220,WA,Chest,0x55,2,220,0.294,-0.005,-1.001,+0.012,-0.1,-0.1,-0.9,+0.050,-0.981,-0.005,28.92,15,67,51,0,508.21,63.24,7.11,512.13
2026-06-05T15:00:56.355,56.355,221,WA,Chest,0x55,2,221,0.309,+0.004,-1.003,+0.005,-1.0,-1.6,+0.2,-0.021,-0.996,-0.009,28.87,15,67,52,0,509.75,63.22,7.12,513.66
2026-06-05T15:00:56.609,56.610,222,WA,Chest,0x55,2,222,0.306,+0.011,-1.000,+0.004,+1.2,-0.1,+0.1,+0.020,-0.966,+0.025,28.86,15,66,52,0,508.47,63.47,7.16,512.41
2026-06-05T15:00:56.865,56.865,223,WA,Chest,0x55,2,223,0.279,+0.010,-0.996,+0.001,+0.6,+0.0,-0.5,+0.019,-0.921,+0.008,29.01,15,65,55,0,509.29,63.23,7.07,513.20
2026-06-05T15:00:57.120,57.120,224,WA,Chest,0x55,2,224,0.299,-0.016,-1.001,-0.002,-0.1,+0.7,+0.4,-0.016,-0.972,+0.040,28.93,14,65,54,0,508.26,62.98,7.07,512.15
2026-06-05T15:00:57.375,57.375,225,WA,Chest,0x55,2,225,0.297,+0.009,-1.011,-0.023,+0.4,+0.7,+0.3,+0.019,-0.992,-0.049,28.92,14,65,55,0,508.95,63.29,7.12,512.87
2026-06-05T15:00:57.630,57.630,226,WA,Chest,0x55,2,226,0.297,+0.008,-1.004,-0.005,+0.3,+0.8,+0.6,-0.002,-0.983,+0.026,28.94,14,64,54,0,508.02,63.33,7.10,511.95
2026-06-05T15:00:57.884,57.885,227,WA,Chest,0x55,2,227,0.314,+0.003,-1.001,+0.004,-0.6,-0.0,-0.2,+0.026,-0.956,+0.007,28.95,14,66,53,0,508.63,63.39,7.06,512.57
2026-06-05T15:00:58.140,58.140,228,WA,Chest,0x55,2,228,0.291,+0.002,-0.990,+0.009,-0.6,+0.5,-0.5,+0.038,-0.952,+0.019,28.91,14,65,56,0,508.98,63.08,7.15,512.88
2026-06-05T15:00:58.395,58.395,229,WA,Chest,0x55,2,229,0.304,+0.006,-1.002,+0.002,+0.4,-0.5,+1.1,+0.001,-0.977,-0.008,28.99,14,65,52,0,508.34,63.07,7.11,512.24
2026-06-05T15:00:58.649,58.650,230,WA,Chest,0x55,2,230,0.297,-0.006,-1.008,-0.015,-0.1,+0.0,+0.3,-0.060,-0.958,-0.005,28.92,14,65,50,0,508.75,63.32,7.14,512.68
2026-06-05T15:00:58.905,58.905,231,WA,Chest,0x55,2,231,0.291,+0.009,-0.995,+0.006,+0.9,+0.2,-0.6,-0.017,-0.975,+0.015,28.93,14,63,52,0,509.03,63.19,7.17,512.93
2026-06-05T15:00:59.160,59.160,232,WA,Chest,0x55,2,232,0.304,+0.020,-1.009,-0.008,+0.5,-0.5,+1.8,+0.039,-0.976,-0.029,29.03,14,64,56,0,509.22,63.07,7.13,513.11
2026-06-05T15:00:59.414,59.415,233,WA,Chest,0x55,2,233,0.319,-0.002,-0.989,-0.015,-0.6,-0.0,+0.9,-0.005,-0.972,+0.007,29.05,14,65,54,0,508.96,62.76,7.07,512.81
2026-06-05T15:00:59.670,59.670,234,WA,Chest,0x55,2,234,0.303,-0.008,-1.005,+0.014,+0.1,+0.3,-1.4,-0.018,-0.968,+0.044,29.00,14,64,55,0,509.70,63.40,7.15,513.62
2026-06-05T15:00:59.925,59.925,235,WA,Chest,0x55,2,235,0.298,-0.004,-0.995,-0.003,+0.7,+0.2,-0.0,-0.002,-0.964,-0.037,28.99,14,64,58,0,509.32,63.38,7.08,513.25
2026-06-05T15:01:00.179,60.180,236,WA,Chest,0x55,2,236,0.307,-0.000,-1.007,+0.001,+0.3,+0.3,+0.4,-0.000,-1.001,-0.012,29.00,14,65,55,0,508.53,63.13,7.17,512.43
2026-06-05T15:01:00.435,60.435,237,WA,Chest,0x55,2,237,0.288,-0.001,-0.995,+0.011,-0.4,-0.0,-0.1,-0.008,-0.982,+0.007,28.95,14,64,54,0,509.47,62.93,7.12,513.34
2026-06-05T15:01:00.689,60.690,238,WA,Chest,0x55,2,238,0.297,-0.007,-0.992,-0.007,-0.3,+0.1,+0.7,-0.006,-0.961,-0.015,29.06,14,63,54,0,509.18,63.00,7.14,513.06
2026-06-05T15:01:00.945,60.945,239,WA,Chest,0x55,2,239,0.294,-0.020,-1.005,+0.016,-0.2,+1.2,-0.9,-0.019,-1.001,-0.022,29.01,14,65,55,0,508.99,63.16,7.20,512.90
2026-06-05T15:01:01.200,61.200,240,WA,Chest,0x55,2,240,0.298,-0.018,-0.998,+0.005,-0.2,+0.1,-1.5,-0.009,-1.022,+0.013,29.09,14,65,54,0,509.79,63.46,7.13,513.73
2026-06-05T15:01:01.454,61.455,241,WA,Chest,0x55,2,241,0.303,-0.008,-1.011,+0.012,-0.4,+0.2,-0.2,+0.007,-0.966,-0.019,29.02,14,66,55,0,509.34,63.26,7.09,513.26
