timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,eeg_delta,eeg_theta,eeg_alpha,eeg_beta,eeg_gamma
2025-06-01T15:00:32.385,32.385,127,HEAD,Head_main,0x09,2,127,+0.007,-0.877,+0.082,+2.3,+1.6,+15.3,+0.016,-0.865,+0.056,29.49,0.289,0.187,0.176,0.244,0.104
2025-06-01T15:00:32.640,32.640,128,HEAD,Head_main,0x09,2,128,+0.015,-0.954,+0.057,+4.5,+3.3,+17.4,+0.019,-0.966,+0.038,29.55,0.296,0.175,0.170,0.248,0.110
2025-06-01T15:00:32.895,32.895,129,HEAD,Head_main,0x09,2,129,+0.044,-1.034,+0.073,+5.1,+0.8,+17.6,+0.032,-1.029,+0.091,29.43,0.289,0.182,0.170,0.249,0.110
2025-06-01T15:00:33.150,33.150,130,HEAD,Head_main,0x09,2,130,+0.030,-1.085,+0.065,+7.3,-0.1,+11.0,+0.045,-1.064,+0.082,29.51,0.309,0.180,0.172,0.254,0.085
2025-06-01T15:00:33.405,33.405,131,HEAD,Head_main,0x09,2,131,+0.032,-1.107,+0.064,+1.9,+0.9,+2.6,+0.056,-1.099,+0.087,29.45,0.304,0.179,0.150,0.253,0.114
2025-06-01T15:00:33.660,33.660,132,HEAD,Head_main,0x09,2,132,+0.043,-1.105,+0.073,-3.4,-0.8,-7.2,+0.051,-1.094,+0.065,29.51,0.289,0.181,0.162,0.260,0.108
2025-06-01T15:00:33.915,33.915,133,HEAD,Head_main,0x09,2,133,+0.023,-1.068,+0.075,-2.9,-1.3,-14.7,+0.011,-1.069,+0.063,29.57,0.318,0.177,0.139,0.263,0.103
2025-06-01T15:00:34.170,34.170,134,HEAD,Head_main,0x09,2,134,+0.019,-1.002,+0.062,-5.9,-3.4,-16.5,-0.012,-1.009,+0.064,29.55,0.298,0.166,0.156,0.259,0.121
2025-06-01T15:00:34.425,34.425,135,HEAD,Head_main,0x09,2,135,+0.008,-0.943,+0.086,-6.7,-1.3,-18.1,+0.009,-0.900,+0.112,29.55,0.300,0.187,0.164,0.244,0.105
2025-06-01T15:00:34.680,34.680,136,HEAD,Head_main,0x09,2,136,-0.006,-0.883,+0.117,-4.7,-4.9,-12.1,+0.022,-0.875,+0.108,29.56,0.299,0.180,0.146,0.252,0.123
2025-06-01T15:00:34.935,34.935,137,HEAD,Head_main,0x09,2,137,-0.008,-0.828,+0.103,-1.2,+1.4,-2.7,-0.018,-0.845,+0.110,29.64,0.290,0.185,0.142,0.266,0.117
2025-06-01T15:00:35.190,35.190,138,HEAD,Head_main,0x09,2,138,-0.007,-0.971,+0.050,+1.3,-2.8,+1.9,-0.031,-0.998,+0.094,29.51,0.371,0.201,0.214,0.136,0.079
2025-06-01T15:00:35.445,35.445,139,HEAD,Head_main,0x09,2,139,+0.008,-0.965,+0.049,-1.1,+0.3,+0.0,-0.022,-0.940,+0.054,29.62,0.354,0.179,0.222,0.155,0.092
2025-06-01T15:00:35.700,35.700,140,HEAD,Head_main,0x09,2,140,+0.013,-0.974,+0.059,-0.8,-1.3,+1.8,+0.016,-0.967,+0.060,29.50,0.329,0.182,0.226,0.178,0.086
2025-06-01T15:00:35.955,35.955,141,HEAD,Head_main,0x09,2,141,+0.010,-0.986,+0.071,-0.9,-0.5,-1.1,+0.018,-1.009,+0.059,29.56,0.332,0.214,0.247,0.133,0.075
2025-06-01T15:00:36.210,36.210,142,HEAD,Head_main,0x09,2,142,-0.008,-0.982,+0.046,+1.1,-1.0,-2.9,-0.017,-0.955,+0.066,29.59,0.344,0.191,0.234,0.166,0.064
2025-06-01T15:00:36.465,36.465,143,HEAD,Head_main,0x09,2,143,+0.005,-1.000,+0.037,-0.8,-0.4,-2.4,-0.018,-1.010,+0.013,29.55,0.357,0.207,0.217,0.141,0.079
2025-06-01T15:00:36.720,36.720,144,HEAD,Head_main,0x09,2,144,-0.007,-0.965,+0.041,-2.2,-1.6,-0.6,+0.029,-0.944,+0.028,29.61,0.357,0.191,0.203,0.160,0.089
2025-06-01T15:00:36.975,36.975,145,HEAD,Head_main,0x09,2,145,-0.007,-0.976,+0.044,-0.9,-0.8,-1.0,-0.017,-1.003,+0.027,29.64,0.350,0.191,0.218,0.164,0.076
2025-06-01T15:00:37.230,37.230,146,HEAD,Head_main,0x09,2,146,+0.003,-0.972,+0.052,-2.8,-0.3,+0.0,+0.007,-0.975,+0.045,29.54,0.346,0.185,0.219,0.157,0.093
2025-06-01T15:00:37.485,37.485,147,HEAD,Head_main,0x09,2,147,+0.018,-0.968,+0.056,-0.2,-1.3,-2.3,+0.025,-0.981,+0.054,29.60,0.356,0.203,0.210,0.146,0.085
2025-06-01T15:00:37.740,37.740,148,HEAD,Head_main,0x09,2,148,+0.017,-0.963,+0.065,-2.4,-0.3,-0.9,+0.028,-0.936,+0.019,29.58,0.365,0.199,0.216,0.138,0.082
2025-06-01T15:00:37.995,37.995,149,HEAD,Head_main,0x09,2,149,-0.007,-0.965,+0.050,+0.3,-2.7,+0.5,-0.013,-0.971,+0.061,29.50,0.365,0.195,0.218,0.138,0.085
2025-06-01T15:00:38.250,38.250,150,HEAD,Head_main,0x09,2,150,-0.010,-0.981,+0.047,-0.4,-1.0,-1.3,-0.014,-0.996,+0.062,29.59,0.350,0.196,0.223,0.160,0.072
2025-06-01T15:00:38.505,38.505,151,HEAD,Head_main,0x09,2,151,-0.007,-0.975,+0.078,-1.2,+1.4,-2.4,-0.011,-0.948,+0.091,29.56,0.341,0.204,0.224,0.150,0.081
2025-06-01T15:00:38.760,38.760,152,HEAD,Head_main,0x09,2,152,-0.008,-0.990,+0.061,+2.7,-2.0,-0.9,+0.018,-1.002,+0.052,29.67,0.355,0.200,0.223,0.149,0.073
2025-06-01T15:00:39.015,39.015,153,HEAD,Head_main,0x09,2,153,-0.015,-0.958,+0.015,+0.2,-0.4,-0.0,+0.038,-0.945,-0.026,29.56,0.358,0.199,0.232,0.154,0.057
2025-06-01T15:00:39.270,39.270,154,HEAD,Head_main,0x09,2,154,+0.012,-0.988,+0.060,-1.1,+0.1,+5.2,+0.011,-0.989,+0.109,29.68,0.363,0.211,0.215,0.150,0.060
2025-06-01T15:00:39.525,39.525,155,HEAD,Head_main,0x09,2,155,-0.007,-0.994,+0.058,+1.1,-0.2,-1.0,+0.021,-1.011,+0.040,29.57,0.351,0.194,0.220,0.150,0.084
2025-06-01T15:00:39.780,39.780,156,HEAD,Head_main,0x09,2,156,-0.017,-0.975,+0.060,-3.3,+1.1,-0.1,-0.035,-0.977,+0.080,29.70,0.349,0.196,0.234,0.148,0.074
2025-06-01T15:00:40.035,40.035,157,HEAD,Head_main,0x09,2,157,-0.003,-0.976,+0.038,+0.0,+2.3,-0.0,+0.017,-0.968,+0.008,29.63,0.373,0.196,0.214,0.137,0.080
2025-06-01T15:00:40.290,40.290,158,HEAD,Head_main,0x09,2,158,-0.020,-0.981,+0.080,+3.2,-2.6,+4.3,-0.062,-0.916,+0.020,29.62,0.343,0.212,0.212,0.167,0.066
2025-06-01T15:00:40.545,40.545,159,HEAD,Head_main,0x09,2,159,-0.007,-0.959,+0.031,+1.0,+3.3,+0.2,-0.019,-0.954,+0.038,29.64,0.365,0.196,0.234,0.128,0.077
2025-06-01T15:00:40.800,40.800,160,HEAD,Head_main,0x09,2,160,-0.016,-0.966,+0.027,-1.8,+1.1,+1.4,-0.033,-0.941,+0.049,29.65,0.340,0.179,0.234,0.160,0.086
2025-06-01T15:00:41.055,41.055,161,HEAD,Head_main,0x09,2,161,+0.002,-1.008,+0.056,-0.4,+0.7,-2.9,-0.018,-1.009,+0.056,29.67,0.366,0.189,0.221,0.144,0.081
2025-06-01T15:00:41.310,41.310,162,HEAD,Head_main,0x09,2,162,-0.022,-0.986,+0.039,+0.7,-2.2,-3.0,-0.015,-0.984,+0.059,29.69,0.350,0.202,0.228,0.146,0.074
2025-06-01T15:00:41.565,41.565,163,HEAD,Head_main,0x09,2,163,+0.011,-0.970,+0.060,-1.7,+0.7,+2.8,+0.042,-0.965,+0.069,29.58,0.331,0.195,0.225,0.150,0.099
2025-06-01T15:00:41.820,41.820,164,HEAD,Head_main,0x09,2,164,+0.009,-1.002,+0.055,-2.0,-2.9,+1.8,+0.009,-0.997,+0.034,29.54,0.353,0.206,0.223,0.142,0.077
2025-06-01T15:00:42.075,42.075,165,HEAD,Head_main,0x09,2,165,+0.011,-0.989,+0.042,-0.6,+2.6,-2.2,+0.011,-0.954,+0.040,29.47,0.348,0.203,0.219,0.153,0.078
2025-06-01T15:00:42.330,42.330,166,HEAD,Head_main,0x09,2,166,-0.002,-1.003,+0.045,-1.6,+2.3,+1.3,+0.026,-1.018,+0.055,29.58,0.355,0.183,0.226,0.146,0.091
2025-06-01T15:00:42.585,42.585,167,HEAD,Head_main,0x09,2,167,+0.012,-0.971,+0.065,-1.1,+2.0,-2.1,+0.027,-0.958,+0.055,29.64,0.356,0.203,0.232,0.144,0.064
2025-06-01T15:00:42.840,42.840,168,HEAD,Head_main,0x09,2,168,-0.019,-0.971,+0.050,+0.1,-0.6,+2.8,-0.020,-0.970,+0.063,29.62,0.339,0.209,0.216,0.153,0.082
2025-06-01T15:00:43.095,43.095,169,HEAD,Head_main,0x09,2,169,+0.002,-0.980,+0.055,-0.2,-0.7,-0.0,-0.019,-0.960,+0.039,29.61,0.358,0.192,0.236,0.145,0.069
2025-06-01T15:00:43.350,43.350,170,HEAD,Head_main,0x09,2,170,-0.011,-0.988,+0.029,+1.3,-0.7,-2.3,+0.011,-1.002,+0.012,29.58,0.350,0.185,0.230,0.163,0.072
2025-06-01T15:00:43.605,43.605,171,HEAD,Head_main,0x09,2,171,-0.000,-0.977,+0.072,+4.0,+1.8,+2.3,+0.003,-1.006,+0.078,29.57,0.347,0.208,0.219,0.152,0.074
2025-06-01T15:00:43.860,43.860,172,HEAD,Head_main,0x09,2,172,-0.022,-0.960,+0.061,+1.3,-0.2,+0.1,+0.008,-0.952,+0.097,29.59,0.353,0.206,0.223,0.139,0.079
2025-06-01T15:00:44.115,44.115,173,HEAD,Head_main,0x09,2,173,+0.023,-0.983,+0.068,+0.6,-2.9,+1.3,+0.018,-0.977,+0.075,29.62,0.353,0.209,0.203,0.154,0.081
2025-06-01T15:00:44.370,44.370,174,HEAD,Head_main,0x09,2,174,+0.010,-0.991,+0.062,+0.7,+1.2,-2.4,+0.018,-1.000,+0.076,29.51,0.343,0.192,0.226,0.156,0.081
2025-06-01T15:00:44.625,44.625,175,HEAD,Head_main,0x09,2,175,+0.009,-0.966,+0.038,-0.3,+1.0,-1.5,+0.013,-0.943,+0.038,29.64,0.347,0.195,0.241,0.137,0.080
2025-06-01T15:00:44.880,44.880,176,HEAD,Head_main,0x09,2,176,+0.011,-1.000,+0.064,-0.9,-1.1,+1.6,+0.008,-0.991,+0.084,29.53,0.340,0.200,0.223,0.145,0.093
2025-06-01T15:00:45.135,45.135,177,HEAD,Head_main,0x09,2,177,-0.005,-0.978,+0.052,-1.8,+0.5,+0.7,+0.018,-0.949,+0.022,29.59,0.346,0.198,0.212,0.154,0.091
2025-06-01T15:00:45.390,45.390,178,HEAD,Head_main,0x09,2,178,+0.007,-0.958,+0.037,+2.2,+0.6,-0.3,-0.004,-0.948,+0.031,29.57,0.345,0.216,0.217,0.137,0.085
2025-06-01T15:00:45.645,45.645,179,HEAD,Head_main,0x09,2,179,-0.007,-0.977,+0.030,+2.7,+0.6,+1.7,+0.030,-0.974,-0.010,29.58,0.350,0.196,0.227,0.140,0.087
2025-06-01T15:00:45.900,45.900,180,HEAD,Head_main,0x09,2,180,+0.019,-0.981,+0.048,+1.0,+3.4,-3.7,+0.046,-1.003,+0.037,29.55,0.350,0.210,0.214,0.150,0.075
2025-06-01T15:00:46.155,46.155,181,HEAD,Head_main,0x09,2,181,-0.003,-0.990,+0.064,-2.6,-3.2,+3.1,-0.013,-0.980,+0.065,29.54,0.351,0.202,0.234,0.142,0.071
2025-06-01T15:00:46.410,46.410,182,HEAD,Head_main,0x09,2,182,+0.010,-0.974,+0.045,+4.0,-1.9,+2.3,+0.013,-1.012,+0.062,29.59,0.348,0.211,0.224,0.129,0.088
2025-06-01T15:00:46.665,46.665,183,HEAD,Head_main,0x09,2,183,+0.018,-0.980,+0.038,+1.0,-0.8,-0.1,+0.052,-0.989,+0.045,29.55,0.362,0.195,0.223,0.137,0.083
2025-06-01T15:00:46.920,46.920,184,HEAD,Head_main,0x09,2,184,+0.007,-0.966,+0.042,+1.1,-0.1,+0.7,-0.006,-0.958,+0.060,29.72,0.350,0.190,0.220,0.153,0.088
2025-06-01T15:00:47.175,47.175,185,HEAD,Head_main,0x09,2,185,-0.005,-0.989,+0.062,+1.1,-0.5,-0.5,+0.034,-0.983,+0.072,29.58,0.361,0.202,0.219,0.156,0.061
2025-06-01T15:00:47.430,47.430,186,HEAD,Head_main,0x09,2,186,+0.008,-0.976,+0.062,-4.7,+0.2,+0.8,-0.001,-0.964,+0.062,29.57,0.350,0.188,0.201,0.154,0.106
2025-06-01T15:00:47.685,47.685,187,HEAD,Head_main,0x09,2,187,+0.011,-0.982,+0.058,+1.5,-0.7,-0.7,+0.022,-0.970,+0.014,29.57,0.336,0.206,0.239,0.153,0.066
2025-06-01T15:00:47.940,47.940,188,HEAD,Head_main,0x09,2,188,+0.008,-0.988,+0.042,-1.7,-3.2,+2.1,+0.002,-0.976,+0.024,29.55,0.359,0.196,0.225,0.139,0.081
2025-06-01T15:00:48.195,48.195,189,HEAD,Head_main,0x09,2,189,-0.017,-0.968,+0.059,-3.4,+0.8,-2.3,-0.014,-0.983,+0.070,29.48,0.355,0.198,0.202,0.156,0.089
2025-06-01T15:00:48.450,48.450,190,HEAD,Head_main,0x09,2,190,+0.021,-0.998,+0.047,-1.0,+1.2,-0.6,+0.012,-1.020,+0.055,29.59,0.354,0.195,0.228,0.159,0.065
2025-06-01T15:00:48.705,48.705,191,HEAD,Head_main,0x09,2,191,+0.013,-0.986,+0.059,-0.4,-0.2,+0.4,+0.033,-0.958,+0.067,29.62,0.358,0.198,0.224,0.145,0.075
2025-06-01T15:00:48.960,48.960,192,HEAD,Head_main,0x09,2,192,+0.004,-0.965,+0.062,+1.2,+0.2,-2.2,+0.014,-1.014,+0.063,29.52,0.344,0.204,0.228,0.163,0.061
2025-06-01T15:00:49.215,49.215,193,HEAD,Head_main,0x09,2,193,+0.015,-0.987,+0.016,+1.9,-0.9,+3.1,+0.026,-0.991,+0.021,29.60,0.357,0.207,0.226,0.145,0.065
2025-06-01T15:00:49.470,49.470,194,HEAD,Head_main,0x09,2,194,-0.003,-0.982,+0.064,+0.0,-2.5,+1.3,-0.010,-0.990,+0.074,29.54,0.343,0.231,0.213,0.153,0.061
2025-06-01T15:00:49.725,49.725,195,HEAD,Head_main,0x09,2,195,-0.020,-0.996,+0.061,-2.3,-0.4,+1.4,-0.012,-0.979,+0.048,29.60,0.367,0.193,0.198,0.159,0.084
2025-06-01T15:00:49.980,49.980,196,HEAD,Head_main,0x09,2,196,-0.015,-0.990,+0.056,-0.7,+0.8,+1.2,+0.014,-0.969,+0.077,29.62,0.343,0.207,0.226,0.139,0.085
2025-06-01T15:00:50.235,50.235,197,HEAD,Head_main,0x09,2,197,-0.009,-0.980,+0.045,+1.2,+2.1,-2.7,-0.003,-0.951,+0.044,29.62,0.351,0.193,0.219,0.162,0.075
2025-06-01T15:00:50.490,50.490,198,HEAD,Head_main,0x09,2,198,+0.003,-0.979,+0.061,+1.6,-1.7,+0.5,+0.009,-1.019,+0.050,29.62,0.343,0.190,0.232,0.142,0.093
2025-06-01T15:00:50.745,50.745,199,HEAD,Head_main,0x09,2,199,+0.003,-0.978,+0.060,+2.4,-0.5,+0.1,-0.007,-0.987,+0.068,29.56,0.354,0.198,0.209,0.146,0.092
2025-06-01T15:00:51.000,51.000,200,HEAD,Head_main,0x09,2,200,+0.001,-0.983,+0.065,+1.2,-0.6,-1.0,-0.014,-0.937,+0.103,29.64,0.367,0.190,0.218,0.145,0.080
2025-06-01T15:00:51.255,51.255,201,HEAD,Head_main,0x09,2,201,+0.002,-1.012,+0.060,-0.7,+1.6,-0.6,+0.041,-1.017,+0.039,29.58,0.355,0.195,0.221,0.152,0.076
2025-06-01T15:00:51.510,51.510,202,HEAD,Head_main,0x09,2,202,+0.002,-1.000,+0.055,+1.1,-1.2,+0.4,+0.011,-0.997,+0.030,29.62,0.338,0.212,0.218,0.155,0.077
2025-06-01T15:00:51.765,51.765,203,HEAD,Head_main,0x09,2,203,-0.010,-0.979,+0.047,+0.5,+0.8,+2.1,-0.010,-0.969,+0.052,29.63,0.353,0.186,0.227,0.156,0.078
2025-06-01T15:00:52.020,52.020,204,HEAD,Head_main,0x09,2,204,+0.005,-1.023,+0.052,+2.0,+1.5,+0.7,+0.010,-1.020,+0.045,29.58,0.333,0.197,0.218,0.161,0.091
2025-06-01T15:00:52.275,52.275,205,HEAD,Head_main,0x09,2,205,+0.015,-0.986,+0.044,+1.5,+1.1,-2.7,+0.008,-1.024,+0.038,29.54,0.354,0.202,0.210,0.152,0.082
2025-06-01T15:00:52.530,52.530,206,HEAD,Head_main,0x09,2,206,-0.010,-0.980,+0.054,-2.4,-0.0,+0.4,-0.022,-0.976,+0.011,29.63,0.352,0.189,0.236,0.146,0.076
2025-06-01T15:00:52.785,52.785,207,HEAD,Head_main,0x09,2,207,-0.007,-0.966,+0.072,-1.9,-1.2,+0.5,-0.013,-0.989,+0.085,29.54,0.364,0.211,0.219,0.126,0.080
2025-06-01T15:00:53.040,53.040,208,HEAD,Head_main,0x09,2,208,-0.005,-0.963,+0.061,-0.8,+2.0,+3.1,+0.011,-0.953,+0.048,29.56,0.350,0.201,0.219,0.146,0.085
2025-06-01T15:00:53.295,53.295,209,HEAD,Head_main,0x09,2,209,-0.006,-0.980,+0.048,+1.9,-1.2,+0.1,+0.017,-0.971,+0.052,29.54,0.358,0.197,0.219,0.149,0.076
2025-06-01T15:00:53.550,53.550,210,HEAD,Head_main,0x09,2,210,+0.009,-0.977,+0.036,-1.9,+1.3,+1.1,-0.025,-0.972,+0.023,29.64,0.354,0.210,0.213,0.141,0.083
2025-06-01T15:00:53.805,53.805,211,HEAD,Head_main,0x09,2,211,+0.005,-0.950,+0.051,+0.6,-0.4,+2.5,-0.044,-0.951,+0.046,29.59,0.367,0.186,0.226,0.142,0.080
2025-06-01T15:00:54.060,54.060,212,HEAD,Head_main,0x09,2,212,-0.007,-0.982,+0.069,+0.4,-0.8,+2.7,-0.059,-0.968,+0.031,29.49,0.337,0.198,0.223,0.151,0.090
2025-06-01T15:00:54.315,54.315,213,HEAD,Head_main,0x09,2,213,-0.000,-0.997,+0.045,+1.8,+0.8,-0.2,+0.017,-1.024,+0.060,29.64,0.339,0.190,0.227,0.155,0.088
2025-06-01T15:00:54.570,54.570,214,HEAD,Head_main,0x09,2,214,+0.006,-0.984,+0.043,-1.1,+1.5,+1.2,+0.023,-0.983,+0.029,29.70,0.338,0.192,0.231,0.172,0.067
2025-06-01T15:00:54.825,54.825,215,HEAD,Head_main,0x09,2,215,-0.006,-0.978,+0.039,+3.9,-0.0,+2.7,+0.010,-0.963,+0.032,29.69,0.340,0.199,0.219,0.163,0.079
2025-06-01T15:00:55.080,55.080,216,HEAD,Head_main,0x09,2,216,-0.004,-0.967,+0.035,+1.3,-0.3,-0.2,-0.018,-0.986,+0.043,29.57,0.343,0.196,0.230,0.143,0.087
2025-06-01T15:00:55.335,55.335,217,HEAD,Head_main,0x09,2,217,-0.007,-0.970,+0.053,-2.3,+1.6,-3.2,-0.010,-0.973,+0.065,29.60,0.345,0.211,0.211,0.156,0.077
2025-06-01T15:00:55.590,55.590,218,HEAD,Head_main,0x09,2,218,-0.016,-0.959,+0.055,+1.1,+4.2,+0.8,-0.005,-0.966,+0.076,29.62,0.358,0.187,0.225,0.139,0.090
2025-06-01T15:00:55.845,55.845,219,HEAD,Head_main,0x09,2,219,-0.002,-1.000,+0.058,+1.4,+1.3,+0.2,+0.002,-1.008,+0.061,29.64,0.352,0.192,0.221,0.154,0.081
2025-06-01T15:00:56.100,56.100,220,HEAD,Head_main,0x09,2,220,-0.021,-0.976,+0.036,+2.6,-0.1,+1.3,-0.017,-0.992,+0.024,29.60,0.343,0.193,0.225,0.153,0.085
2025-06-01T15:00:56.355,56.355,221,HEAD,Head_main,0x09,2,221,+0.008,-0.995,+0.046,-1.0,+0.5,+3.8,+0.036,-0.987,+0.077,29.54,0.347,0.216,0.211,0.145,0.080
2025-06-01T15:00:56.610,56.610,222,HEAD,Head_main,0x09,2,222,-0.010,-0.985,+0.024,-0.8,-0.4,+3.2,+0.001,-1.015,+0.040,29.64,0.355,0.194,0.212,0.154,0.085
2025-06-01T15:00:56.865,56.865,223,HEAD,Head_main,0x09,2,223,-0.001,-0.976,+0.064,+0.9,+0.1,-0.3,+0.019,-0.991,+0.057,29.63,0.340,0.203,0.230,0.143,0.083
2025-06-01T15:00:57.120,57.120,224,HEAD,Head_main,0x09,2,224,-0.003,-0.964,+0.044,-0.4,+1.5,+2.4,+0.010,-0.991,+0.058,29.53,0.362,0.191,0.227,0.151,0.069
2025-06-01T15:00:57.375,57.375,225,HEAD,Head_main,0x09,2,225,+0.001,-0.999,+0.032,+1.1,-2.1,+5.3,-0.009,-0.977,+0.020,29.58,0.356,0.203,0.205,0.164,0.071
2025-06-01T15:00:57.630,57.630,226,HEAD,Head_main,0x09,2,226,-0.004,-0.984,+0.029,+1.1,+0.1,+0.5,-0.001,-0.981,+0.010,29.61,0.349,0.196,0.206,0.180,0.069
2025-06-01T15:00:57.885,57.885,227,HEAD,Head_main,0x09,2,227,-0.005,-0.968,+0.053,-0.4,+1.9,-1.8,-0.017,-0.969,+0.056,29.60,0.342,0.196,0.214,0.154,0.094
2025-06-01T15:00:58.140,58.140,228,HEAD,Head_main,0x09,2,228,-0.006,-0.975,+0.032,+0.6,-0.8,-2.3,-0.015,-0.980,+0.069,29.63,0.348,0.187,0.227,0.157,0.081
2025-06-01T15:00:58.395,58.395,229,HEAD,Head_main,0x09,2,229,+0.005,-0.983,+0.056,-0.5,-0.3,-0.2,-0.007,-0.995,+0.050,29.64,0.355,0.182,0.224,0.154,0.085
2025-06-01T15:00:58.650,58.650,230,HEAD,Head_main,0x09,2,230,+0.015,-0.966,+0.061,-0.3,-0.3,-3.6,+0.001,-0.967,+0.067,29.63,0.353,0.184,0.234,0.147,0.082
2025-06-01T15:00:58.905,58.905,231,HEAD,Head_main,0x09,2,231,+0.008,-0.979,+0.034,+0.7,-0.8,+0.3,+0.006,-0.971,+0.015,29.59,0.350,0.202,0.213,0.164,0.071
2025-06-01T15:00:59.160,59.160,232,HEAD,Head_main,0x09,2,232,-0.004,-0.972,+0.047,-0.3,-2.8,-0.8,-0.015,-0.985,+0.066,29.53,0.351,0.202,0.227,0.147,0.073
2025-06-01T15:00:59.415,59.415,233,HEAD,Head_main,0x09,2,233,+0.000,-0.963,+0.028,+0.3,-3.2,+3.2,-0.006,-0.974,+0.071,29.63,0.350,0.186,0.226,0.151,0.087
2025-06-01T15:00:59.670,59.670,234,HEAD,Head_main,0x09,2,234,+0.009,-0.996,+0.068,+1.6,-2.4,+2.5,+0.025,-1.018,+0.091,29.67,0.350,0.208,0.217,0.149,0.076
2025-06-01T15:00:59.925,59.925,235,HEAD,Head_main,0x09,2,235,-0.008,-0.968,+0.057,-2.2,-0.3,+0.9,-0.029,-0.941,+0.047,29.70,0.341,0.189,0.221,0.154,0.095
2025-06-01T15:01:00.180,60.180,236,HEAD,Head_main,0x09,2,236,-0.018,-0.964,+0.056,-0.6,+0.7,+1.6,-0.012,-0.972,+0.020,29.60,0.350,0.194,0.220,0.152,0.083
2025-06-01T15:01:00.435,60.435,237,HEAD,Head_main,0x09,2,237,+0.017,-0.988,+0.050,-1.5,+0.1,-0.5,+0.024,-1.030,+0.058,29.60,0.349,0.191,0.219,0.159,0.083
2025-06-01T15:01:00.690,60.690,238,HEAD,Head_main,0x09,2,238,-0.008,-0.979,+0.045,+1.0,-0.7,-0.9,+0.023,-0.977,+0.017,29.67,0.349,0.210,0.227,0.137,0.078
2025-06-01T15:01:00.945,60.945,239,HEAD,Head_main,0x09,2,239,+0.001,-1.000,+0.062,+1.7,+1.2,+0.5,+0.003,-0.990,+0.073,29.67,0.343,0.218,0.212,0.149,0.079
2025-06-01T15:01:01.200,61.200,240,HEAD,Head_main,0x09,2,240,+0.005,-0.986,+0.038,-0.7,-1.5,-1.1,+0.007,-0.973,+0.063,29.62,0.345,0.189,0.221,0.164,0.080
2025-06-01T15:01:01.455,61.455,241,HEAD,Head_main,0x09,2,241,-0.009,-1.011,+0.038,+1.6,+1.4,+0.5,-0.014,-1.016,+0.044,29.64,0.358,0.200,0.210,0.138,0.094
2025-06-01T15:01:01.710,61.710,242,HEAD,Head_main,0x09,2,242,+0.003,-0.976,+0.048,+4.2,-0.3,+1.2,+0.020,-0.953,+0.055,29.56,0.340,0.204,0.215,0.140,0.101
2025-06-01T15:01:01.965,61.965,243,HEAD,Head_main,0x09,2,243,+0.001,-0.969,+0.035,-1.2,-1.5,+0.4,-0.025,-1.016,+0.014,29.63,0.351,0.214,0.209,0.159,0.066
2025-06-01T15:01:02.220,62.220,244,HEAD,Head_main,0x09,2,244,-0.004,-0.984,+0.044,+0.0,+0.3,-1.5,+0.010,-1.003,+0.054,29.56,0.354,0.176,0.233,0.155,0.083
2025-06-01T15:01:02.475,62.475,245,HEAD,Head_main,0x09,2,245,+0.009,-0.981,+0.049,-0.5,-1.4,-3.9,-0.016,-0.963,+0.052,29.59,0.348,0.195,0.215,0.157,0.085
2025-06-01T15:01:02.730,62.730,246,HEAD,Head_main,0x09,2,246,+0.006,-0.979,+0.071,+2.8,-1.1,+1.7,+0.033,-0.970,+0.063,29.59,0.355,0.212,0.228,0.132,0.073
2025-06-01T15:01:02.985,62.985,247,HEAD,Head_main,0x09,2,247,-0.023,-0.995,+0.037,+0.5,-0.5,-2.2,-0.004,-1.015,+0.036,29.58,0.352,0.185,0.238,0.152,0.074
2025-06-01T15:01:03.240,63.240,248,HEAD,Head_main,0x09,2,248,-0.006,-0.945,+0.070,+0.3,-0.7,-1.7,-0.039,-0.971,+0.103,29.49,0.382,0.206,0.195,0.140,0.077
2025-06-01T15:01:03.495,63.495,249,HEAD,Head_main,0x09,2,249,-0.003,-0.978,+0.061,+3.1,-0.2,-1.6,-0.007,-0.940,+0.085,29.56,0.373,0.209,0.218,0.142,0.058
2025-06-01T15:01:03.750,63.750,250,HEAD,Head_main,0x09,2,250,+0.011,-0.977,+0.058,+0.3,+1.1,+0.8,+0.020,-0.978,+0.039,29.62,0.360,0.206,0.193,0.154,0.087
2025-06-01T15:01:04.005,64.005,251,HEAD,Head_main,0x09,2,251,+0.015,-0.985,+0.052,+1.9,-0.8,+1.2,+0.010,-0.977,+0.076,29.60,0.350,0.192,0.219,0.161,0.079
2025-06-01T15:01:04.260,64.260,252,HEAD,Head_main,0x09,2,252,+0.004,-0.983,+0.024,-0.4,-0.6,+3.2,+0.006,-0.993,-0.021,29.58,0.358,0.203,0.225,0.135,0.079
2025-06-01T15:01:04.515,64.515,253,HEAD,Head_main,0x09,2,253,-0.015,-0.971,+0.052,+1.1,+0.2,-0.9,-0.019,-1.001,+0.020,29.62,0.346,0.197,0.232,0.142,0.083
2025-06-01T15:01:04.770,64.770,254,HEAD,Head_main,0x09,2,254,-0.008,-0.969,+0.041,-0.4,-0.1,-3.9,+0.006,-0.985,+0.009,29.63,0.342,0.206,0.224,0.145,0.083
