t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
12.466667,0.000912,0.017073,0.052400,0.998974,-0.027473,0.036010,0.021182,0.986112,0.164723,-0.040035,-0.163791,0.985682,0.976418,-0.160753,0.144103,0.185850,0.965540,-0.182188,-0.109850,0.204673,0.972647,0.948911,0.239949,-0.204919,-0.257247,0.964354,-0.062019,0.182733,0.111565,0.976812,0.997471,-0.068864,0.017582,0.068796,0.997621,0.004410,-0.017844,-0.003189,0.999836,0.984594,0.081256,-0.154827,-0.103192,0.984850,-0.139361,0.141158,0.153191,0.978063,0.988768,-0.129886,0.073946,0.138396,0.982477,-0.124838,-0.056436,0.133670,0.989418,0.998661,-0.004507,-0.051545,0.008356,0.997170,0.074709,0.051063,-0.075040,0.995872,1.000000,-0.000163,0.000349,0.000161,0.999993,0.003651,-0.000350,-0.003651,0.999993,1.000000,-0.000119,-0.000009,0.000119,1.000000,0.000097,0.000009,-0.000097,1.000000,0.999974,-0.002309,0.006844,0.003504,0.983649,-0.180062,-0.006316,0.180081,0.983631,1.000000,-0.000042,0.000012,0.000042,1.000000,0.000086,-0.000012,-0.000086,1.000000,1.000000,-0.000051,-0.000006,0.000051,1.000000,0.000072,0.000006,-0.000072,1.000000,0.989014,0.147440,-0.010594,-0.144050,0.945235,-0.292883,-0.033169,0.291191,0.956090,0.997338,-0.062796,-0.037076,0.058685,0.992936,-0.103127,0.043290,0.100677,0.993977,0.997027,0.069092,0.034121,-0.067809,0.996996,-0.037424,-0.036605,0.034999,0.998717,0.986741,-0.016224,0.161489,-0.014267,0.982469,0.185879,-0.161674,-0.185718,0.969211,0.993320,0.068808,0.092631,-0.084687,0.979980,0.180186,-0.078379,-0.186827,0.979261,0.972085,-0.207199,-0.110090,0.220406,0.967280,0.125662,0.080451,-0.146419,0.985946,0.985813,0.052755,-0.159339,-0.070451,0.991702,-0.107533,0.152344,0.117233,0.981350,0.968391,0.242885,0.056798,-0.231627,0.960121,-0.156579,-0.092564,0.138474,0.986031,1.000000,-0.000073,-0.000003,0.000073,1.000000,0.000109,0.000003,-0.000109,1.000000,1.000000,-0.000084,-0.000011,0.000084,1.000000,0.000120,0.000011,-0.000120,1.000000,1.000000,-0.000016,-0.000002,0.000016,1.000000,0.000046,0.000002,-0.000046,1.000000,1.000000,-0.000014,-0.000003,0.000014,1.000000,0.000051,0.000003,-0.000051,1.000000
12.483333,0.002151,0.016340,0.052038,0.998881,-0.031895,0.034935,0.025208,0.983810,0.177433,-0.040028,-0.176353,0.983513,0.977487,-0.158692,0.139054,0.182710,0.966234,-0.181681,-0.105528,0.202998,0.973476,0.947855,0.244271,-0.204701,-0.262135,0.962852,-0.064819,0.181264,0.115098,0.976676,0.997435,-0.069141,0.018531,0.069161,0.997605,-0.000453,-0.018455,0.001734,0.999828,0.982120,0.082938,-0.169001,-0.111728,0.979317,-0.168686,0.151515,0.184553,0.971073,0.988216,-0.130071,0.080682,0.140427,0.980170,-0.139812,-0.060897,0.149495,0.986885,0.998542,-0.005253,-0.053719,0.008853,0.997713,0.067015,0.053244,-0.067393,0.996305,0.999999,-0.000284,0.001093,0.000273,0.999951,0.009905,-0.001096,-0.009905,0.999950,1.000000,-0.000129,0.000031,0.000129,1.000000,0.000099,-0.000031,-0.000099,1.000000,0.999976,-0.001861,0.006684,0.003001,0.984591,-0.174848,-0.006256,0.174864,0.984573,1.000000,-0.000046,0.000033,0.000046,1.000000,0.000078,-0.000033,-0.000078,1.000000,1.000000,-0.000055,0.000015,0.000055,1.000000,0.000066,-0.000015,-0.000066,1.000000,0.989590,0.143325,-0.013015,-0.140799,0.945479,-0.293676,-0.029785,0.292451,0.955817,0.997730,-0.050447,-0.044602,0.045555,0.993470,-0.104609,0.049588,0.102340,0.993513,0.997612,0.057539,0.038209,-0.056016,0.997636,-0.039795,-0.040408,0.037560,0.998477,0.986017,-0.014344,0.166025,-0.017156,0.982257,0.186755,-0.165758,-0.186992,0.968276,0.992434,0.074466,0.097624,-0.090672,0.980604,0.173766,-0.082790,-0.181303,0.979936,0.972981,-0.202997,-0.110002,0.216009,0.968587,0.123207,0.081536,-0.143639,0.986266,0.984595,0.046000,-0.168693,-0.065748,0.991370,-0.113412,0.162020,0.122756,0.979122,0.967320,0.246885,0.057786,-0.235679,0.959515,-0.154227,-0.093522,0.135568,0.986344,1.000000,-0.000088,0.000029,0.000088,1.000000,0.000093,-0.000029,-0.000093,1.000000,1.000000,-0.000090,0.000020,0.000090,1.000000,0.000107,-0.000020,-0.000107,1.000000,1.000000,-0.000018,0.000008,0.000018,1.000000,0.000040,-0.000008,-0.000040,1.000000,1.000000,-0.000016,0.000008,0.000016,1.000000,0.000046,-0.000008,-0.000046,1.000000
12.500000,0.003741,0.015822,0.052200,0.998839,-0.034781,0.033325,0.027792,0.981189,0.191037,-0.039343,-0.189889,0.981017,0.978654,-0.157039,0.132571,0.179696,0.966891,-0.181193,-0.099728,0.201147,0.974471,0.947347,0.247575,-0.203080,-0.265543,0.961826,-0.066167,0.178946,0.116610,0.976924,0.997287,-0.071212,0.018642,0.071328,0.997437,-0.005638,-0.018192,0.006952,0.999810,0.978751,0.080160,-0.188734,-0.117952,0.972992,-0.198431,0.167731,0.216476,0.961772,0.987624,-0.129054,0.089128,0.142251,0.976405,-0.162476,-0.066056,0.173144,0.982679,0.998406,-0.007100,-0.055986,0.010330,0.998286,0.057610,0.055481,-0.058097,0.996768,0.999999,-0.000293,0.001547,0.000272,0.999912,0.013256,-0.001551,-0.013256,0.999911,1.000000,-0.000082,0.000049,0.000082,1.000000,0.000143,-0.000049,-0.000143,1.000000,0.999977,-0.001442,0.006564,0.002522,0.985849,-0.167618,-0.006230,0.167630,0.985830,1.000000,-0.000023,0.000043,0.000023,1.000000,0.000089,-0.000043,-0.000089,1.000000,1.000000,-0.000035,0.000026,0.000035,1.000000,0.000085,-0.000026,-0.000085,1.000000,0.990308,0.138059,-0.015148,-0.136433,0.946587,-0.292163,-0.025996,0.291398,0.956249,0.998017,-0.035254,-0.052153,0.029571,0.993927,-0.105995,0.055573,0.104242,0.992998,0.998092,0.043765,0.043548,-0.041904,0.998206,-0.042763,-0.045341,0.040857,0.998136,0.985600,-0.011655,0.168691,-0.020325,0.982223,0.186615,-0.167868,-0.187356,0.967842,0.991307,0.079816,0.104591,-0.096544,0.981365,0.166139,-0.089381,-0.174793,0.980540,0.974579,-0.195137,-0.110082,0.208173,0.970336,0.122929,0.082828,-0.142720,0.986291,0.982897,0.041222,-0.179483,-0.063668,0.990590,-0.121151,0.172800,0.130507,0.976273,0.966415,0.250217,0.058600,-0.239168,0.959140,-0.151158,-0.094028,0.132066,0.986771,1.000000,-0.000059,0.000053,0.000059,1.000000,0.000114,-0.000053,-0.000114,1.000000,1.000000,-0.000052,0.000043,0.000052,1.000000,0.000123,-0.000043,-0.000123,1.000000,1.000000,-0.000012,0.000015,0.000012,1.000000,0.000049,-0.000015,-0.000049,1.000000,1.000000,-0.000009,0.000015,0.000009,1.000000,0.000053,-0.000015,-0.000053,1.000000
12.516667,0.005040,0.015563,0.053231,0.998891,-0.034519,0.032025,0.027138,0.977849,0.207545,-0.038480,-0.206446,0.977701,0.979554,-0.156400,0.126541,0.178443,0.965924,-0.187480,-0.092907,0.206227,0.974083,0.947115,0.249489,-0.201813,-0.267983,0.960895,-0.069758,0.176517,0.120152,0.976937,0.997057,-0.074524,0.017972,0.074762,0.997117,-0.012966,-0.016954,0.014271,0.999754,0.974141,0.071549,-0.214311,-0.119857,0.967714,-0.221728,0.191527,0.241681,0.951266,0.987047,-0.125182,0.100341,0.142684,0.970909,-0.192293,-0.073351,0.204119,0.976194,0.998215,-0.011143,-0.058680,0.013837,0.998858,0.045721,0.058104,-0.046452,0.997229,0.999999,-0.000302,0.001319,0.000282,0.999880,0.015464,-0.001324,-0.015463,0.999880,1.000000,-0.000057,-0.000273,0.000057,1.000000,0.000185,0.000273,-0.000185,1.000000,0.999978,-0.002366,0.006179,0.003317,0.987296,-0.158855,-0.005724,0.158873,0.987283,1.000000,-0.000011,0.000039,0.000011,1.000000,0.000117,-0.000039,-0.000117,1.000000,1.000000,-0.000024,0.000023,0.000024,1.000000,0.000117,-0.000023,-0.000117,1.000000,0.991063,0.132413,-0.016147,-0.131422,0.948491,-0.288258,-0.022854,0.287804,0.957417,0.998076,-0.019193,-0.058949,0.012790,0.994162,-0.107133,0.060661,0.106173,0.992496,0.998278,0.031106,0.049732,-0.028866,0.998563,-0.045142,-0.051064,0.043628,0.997742,0.985652,-0.007604,0.168619,-0.024717,0.981713,0.188755,-0.166971,-0.190215,0.967439,0.989815,0.085388,0.113905,-0.102994,0.981904,0.158923,-0.098274,-0.169036,0.980698,0.976169,-0.185949,-0.111880,0.199316,0.972146,0.123312,0.085834,-0.142673,0.986041,0.980794,0.042378,-0.190386,-0.068797,0.988540,-0.134374,0.182509,0.144892,0.972469,0.966352,0.250665,0.057713,-0.239921,0.959270,-0.149128,-0.092743,0.130263,0.987132,1.000000,-0.000043,0.000052,0.000043,1.000000,0.000160,-0.000052,-0.000160,1.000000,1.000000,-0.000028,0.000042,0.000028,1.000000,0.000165,-0.000042,-0.000165,1.000000,1.000000,-0.000009,0.000015,0.000009,1.000000,0.000069,-0.000015,-0.000069,1.000000,1.000000,-0.000005,0.000016,0.000005,1.000000,0.000071,-0.000016,-0.000071,1.000000
12.533333,0.006154,0.015534,0.054921,0.998951,-0.033505,0.031217,0.025615,0.973888,0.225579,-0.037960,-0.224543,0.973725,0.980231,-0.155086,0.122863,0.177528,0.963561,-0.200084,-0.087355,0.217940,0.972045,0.947080,0.251295,-0.199724,-0.270091,0.960081,-0.072769,0.173465,0.122862,0.977146,0.996826,-0.077770,0.017020,0.078152,0.996675,-0.023050,-0.015171,0.024307,0.999589,0.969659,0.061171,-0.236683,-0.118813,0.964071,-0.237593,0.213646,0.258505,0.942088,0.986126,-0.120149,0.114544,0.143757,0.963142,-0.227358,-0.083005,0.240670,0.967051,0.998012,-0.015434,-0.061106,0.017491,0.999294,0.033263,0.060550,-0.034265,0.997577,1.000000,-0.000323,0.000629,0.000313,0.999864,0.016519,-0.000635,-0.016519,0.999863,1.000000,-0.000044,-0.000205,0.000044,1.000000,0.000239,0.000205,-0.000239,1.000000,0.999978,-0.003617,0.005492,0.004399,0.988677,-0.149994,-0.004887,0.150015,0.988672,1.000000,-0.000012,-0.000002,0.000012,1.000000,0.000122,0.000002,-0.000122,1.000000,1.000000,-0.000019,-0.000017,0.000019,1.000000,0.000120,0.000017,-0.000120,1.000000,0.991925,0.125928,-0.015065,-0.125064,0.951482,-0.281142,-0.021070,0.280756,0.959548,0.997935,-0.004807,-0.064053,-0.002097,0.994226,-0.107287,0.064199,0.107199,0.992163,0.998307,0.020710,0.054350,-0.018126,0.998701,-0.047620,-0.055266,0.046555,0.997386,0.986023,-0.002649,0.166590,-0.030078,0.980616,0.193616,-0.163874,-0.195920,0.966830,0.988261,0.089969,0.123476,-0.108706,0.981989,0.154532,-0.107349,-0.166140,0.980242,0.977272,-0.178436,-0.114453,0.192121,0.973708,0.122405,0.089603,-0.141612,0.985859,0.978778,0.051020,-0.198472,-0.082007,0.985097,-0.151190,0.187800,0.164258,0.968375,0.967462,0.246977,0.054956,-0.236764,0.960294,-0.147576,-0.089222,0.129763,0.987523,1.000000,-0.000032,-0.000012,0.000032,1.000000,0.000168,0.000012,-0.000168,1.000000,1.000000,-0.000014,-0.000019,0.000014,1.000000,0.000175,0.000019,-0.000175,1.000000,1.000000,-0.000007,-0.000006,0.000007,1.000000,0.000072,0.000006,-0.000072,1.000000,1.000000,-0.000002,-0.000004,0.000002,1.000000,0.000075,0.000004,-0.000075,1.000000
12.550000,0.007207,0.015660,0.056564,0.998994,-0.032883,0.030490,0.024592,0.970291,0.240688,-0.037499,-0.239696,0.970123,0.980731,-0.153067,0.121396,0.176285,0.961194,-0.212203,-0.084204,0.229514,0.969656,0.946796,0.254401,-0.197122,-0.272821,0.959346,-0.072278,0.170721,0.122211,0.977711,0.996580,-0.081049,0.016094,0.081547,0.996118,-0.033155,-0.013345,0.034354,0.999321,0.966739,0.052929,-0.250230,-0.117120,0.961362,-0.249132,0.227375,0.270152,0.935585,0.985129,-0.114530,0.128075,0.145018,0.954021,-0.262324,-0.092143,0.276996,0.956443,0.997868,-0.018479,-0.062594,0.019945,0.999539,0.022880,0.062142,-0.024079,0.997777,1.000000,-0.000323,0.000058,0.000322,0.999869,0.016201,-0.000064,-0.016200,0.999869,1.000000,-0.000033,-0.000041,0.000033,1.000000,0.000249,0.000041,-0.000249,1.000000,0.999979,-0.004282,0.004812,0.004925,0.989764,-0.142629,-0.004152,0.142650,0.989765,1.000000,-0.000014,-0.000030,0.000014,1.000000,0.000088,0.000030,-0.000088,1.000000,1.000000,-0.000015,-0.000039,0.000015,1.000000,0.000085,0.000039,-0.000085,1.000000,0.992696,0.119980,-0.012587,-0.118860,0.954868,-0.272214,-0.020641,0.271722,0.962155,0.997741,0.005775,-0.066926,-0.012895,0.994235,-0.106444,0.065926,0.107066,0.992064,0.998333,0.012388,0.056373,-0.009551,0.998688,-0.050320,-0.056923,0.049698,0.997141,0.986617,0.002470,0.163037,-0.035276,0.979440,0.198629,-0.159195,-0.201722,0.966419,0.986843,0.093796,0.131695,-0.113782,0.981573,0.153516,-0.114869,-0.166481,0.979331,0.977954,-0.173703,-0.115904,0.187481,0.974786,0.121005,0.091963,-0.140067,0.985862,0.976785,0.065184,-0.204062,-0.099906,0.981258,-0.164776,0.189496,0.181338,0.964991,0.969376,0.240260,0.050847,-0.230584,0.961701,-0.148195,-0.084505,0.131933,0.987650,1.000000,-0.000022,-0.000054,0.000022,1.000000,0.000119,0.000054,-0.000119,1.000000,1.000000,-0.000008,-0.000056,0.000008,1.000000,0.000130,0.000056,-0.000130,1.000000,1.000000,-0.000005,-0.000019,0.000005,1.000000,0.000051,0.000019,-0.000051,1.000000,1.000000,-0.000001,-0.000017,0.000001,1.000000,0.000056,0.000017,-0.000056,1.000000
12.566667,0.008124,0.015499,0.057799,0.998965,-0.034082,0.030128,0.025325,0.966856,0.254061,-0.037789,-0.253035,0.966719,0.981140,-0.150739,0.121002,0.174662,0.959530,-0.220895,-0.082807,0.237863,0.967762,0.946503,0.258503,-0.193156,-0.275480,0.959007,-0.066457,0.168059,0.116113,0.978915,0.996413,-0.083196,0.015495,0.083808,0.995501,-0.044210,-0.011747,0.045350,0.998902,0.965843,0.049067,-0.254439,-0.117994,0.957483,-0.263256,0.230704,0.284286,0.930568,0.984052,-0.106829,0.142227,0.145783,0.942504,-0.300721,-0.101924,0.316659,0.943047,0.997811,-0.019831,-0.063094,0.020815,0.999671,0.014978,0.062776,-0.016259,0.997895,1.000000,-0.000311,-0.000254,0.000315,0.999875,0.015791,0.000249,-0.015791,0.999875,1.000000,-0.000042,0.000067,0.000042,0.999999,-0.001314,-0.000067,0.001314,0.999999,0.999983,-0.003854,0.004307,0.004413,0.990369,-0.138383,-0.003732,0.138400,0.990369,1.000000,-0.000011,-0.000066,0.000011,1.000000,0.000065,0.000066,-0.000065,1.000000,1.000000,-0.000007,-0.000071,0.000007,1.000000,0.000058,0.000071,-0.000058,1.000000,0.993405,0.114268,-0.009502,-0.112762,0.958550,-0.261661,-0.020791,0.261006,0.965113,0.997613,0.011110,-0.068156,-0.018207,0.994367,-0.104414,0.066612,0.105405,0.992196,0.998407,0.006906,0.055996,-0.003922,0.998575,-0.053218,-0.056284,0.052914,0.997012,0.987348,0.006402,0.158442,-0.038951,0.978363,0.203197,-0.153713,-0.206798,0.966233,0.985807,0.096526,0.137360,-0.117801,0.980658,0.156308,-0.119616,-0.170271,0.978110,0.978177,-0.172025,-0.116521,0.185773,0.975275,0.119697,0.093049,-0.138732,0.985949,0.974629,0.085109,-0.207015,-0.122213,0.977198,-0.173632,0.187517,0.194527,0.962807,0.972671,0.227951,0.044147,-0.218952,0.963773,-0.152319,-0.077269,0.138490,0.987345,1.000000,-0.000005,-0.000107,0.000005,1.000000,0.000081,0.000107,-0.000081,1.000000,1.000000,0.000008,-0.000105,-0.000008,1.000000,0.000099,0.000105,-0.000099,1.000000,1.000000,-0.000001,-0.000036,0.000001,1.000000,0.000034,0.000036,-0.000034,1.000000,1.000000,0.000002,-0.000033,-0.000002,1.000000,0.000043,0.000033,-0.000043,1.000000
12.583333,0.008612,0.015109,0.058640,0.998892,-0.035485,0.030897,0.026042,0.963881,0.265059,-0.039186,-0.263960,0.963737,0.981342,-0.149847,0.120474,0.173960,0.958846,-0.224392,-0.081891,0.241163,0.967023,0.946827,0.261219,-0.187839,-0.275932,0.959514,-0.056520,0.165470,0.105346,0.980572,0.996306,-0.084465,0.015463,0.085182,0.994910,-0.053839,-0.010837,0.054957,0.998430,0.965753,0.047163,-0.255141,-0.120689,0.952140,-0.280825,0.229685,0.302000,0.925225,0.983035,-0.096771,0.155813,0.145554,0.928485,-0.341656,-0.111608,0.358539,0.926819,0.997785,-0.020944,-0.063137,0.021550,0.999728,0.008931,0.062933,-0.010272,0.997965,1.000000,-0.000279,-0.000405,0.000285,0.999886,0.015095,0.000401,-0.015095,0.999886,1.000000,-0.000057,0.000050,0.000057,0.999995,-0.003247,-0.000049,0.003247,0.999995,0.999987,-0.003070,0.004097,0.003602,0.990559,-0.137042,-0.003637,0.137055,0.990557,1.000000,-0.000003,-0.000066,0.000003,1.000000,0.000046,0.000066,-0.000046,1.000000,1.000000,0.000002,-0.000070,-0.000002,1.000000,0.000039,0.000070,-0.000039,1.000000,0.993993,0.109297,-0.005615,-0.107194,0.961951,-0.251315,-0.022067,0.250408,0.967889,0.997617,0.011496,-0.068031,-0.018417,0.994614,-0.102002,0.066492,0.103012,0.992455,0.998532,0.003603,0.054049,-0.000561,0.998420,-0.056188,-0.054166,0.056075,0.996956,0.988308,0.009784,0.152155,-0.041387,0.977686,0.205954,-0.146745,-0.209844,0.966660,0.985144,0.098310,0.140806,-0.120787,0.979502,0.161201,-0.122072,-0.175814,0.976825,0.978222,-0.171984,-0.116199,0.185567,0.975470,0.118422,0.092982,-0.137406,0.986141,0.971816,0.109434,-0.208799,-0.147592,0.973094,-0.176934,0.183819,0.202764,0.961820,0.976722,0.211793,0.034022,-0.203803,0.965710,-0.160838,-0.066920,0.150160,0.986394,1.000000,0.000012,-0.000107,-0.000012,1.000000,0.000053,0.000107,-0.000053,1.000000,1.000000,0.000020,-0.000102,-0.000020,1.000000,0.000073,0.000102,-0.000073,1.000000,1.000000,0.000002,-0.000036,-0.000002,1.000000,0.000023,0.000036,-0.000023,1.000000,1.000000,0.000004,-0.000032,-0.000004,1.000000,0.000031,0.000032,-0.000031,1.000000
12.600000,0.008451,0.014539,0.059280,0.998794,-0.036356,0.032987,0.025991,0.961679,0.272942,-0.041646,-0.271756,0.961465,0.981346,-0.150926,0.119083,0.174646,0.958801,-0.224051,-0.080362,0.240669,0.967275,0.947927,0.261425,-0.181911,-0.273440,0.960883,-0.043988,0.163295,0.091439,0.982331,0.996291,-0.084603,0.015697,0.085399,0.994544,-0.059909,-0.010543,0.061027,0.998080,0.965635,0.045944,-0.255809,-0.123943,0.946528,-0.297864,0.228446,0.319334,0.919695,0.982265,-0.085692,0.166773,0.144450,0.912926,-0.381706,-0.119542,0.399027,0.909113,0.997774,-0.022510,-0.062771,0.022859,0.999727,0.004841,0.062644,-0.006265,0.998016,1.000000,-0.000244,-0.000666,0.000254,0.999893,0.014606,0.000663,-0.014607,0.999893,1.000000,-0.000078,-0.000082,0.000078,0.999983,-0.005792,0.000082,0.005792,0.999983,0.999988,-0.002537,0.004154,0.003086,0.990409,-0.138129,-0.003764,0.138140,0.990405,1.000000,0.000009,-0.000050,-0.000009,1.000000,0.000023,0.000050,-0.000023,1.000000,1.000000,0.000012,-0.000051,-0.000012,1.000000,0.000019,0.000051,-0.000019,1.000000,0.994390,0.105774,-0.000617,-0.102740,0.964452,-0.243469,-0.025157,0.242166,0.969909,0.997760,0.007547,-0.066471,-0.014182,0.994895,-0.099910,0.065378,0.100629,0.992774,0.998680,0.003026,0.051266,0.000032,0.998226,-0.059545,-0.051355,0.059469,0.996908,0.989253,0.012849,0.145647,-0.043099,0.977497,0.206500,-0.139716,-0.210558,0.967546,0.984850,0.099198,0.142232,-0.122660,0.978291,0.167034,-0.122575,-0.181950,0.975638,0.978049,-0.173141,-0.115941,0.186567,0.975430,0.117171,0.092805,-0.136230,0.986321,0.968350,0.135699,-0.209484,-0.174000,0.968746,-0.176794,0.178946,0.207648,0.961697,0.981036,0.192526,0.022393,-0.185826,0.967105,-0.173715,-0.055101,0.166260,0.984541,1.000000,0.000029,-0.000077,-0.000029,1.000000,0.000025,0.000077,-0.000025,1.000000,1.000000,0.000030,-0.000073,-0.000030,1.000000,0.000038,0.000073,-0.000038,1.000000,1.000000,0.000005,-0.000025,-0.000005,1.000000,0.000010,0.000025,-0.000010,1.000000,1.000000,0.000006,-0.000023,-0.000006,1.000000,0.000017,0.000023,-0.000017,1.000000
12.616667,0.007735,0.013925,0.059915,0.998692,-0.037172,0.035108,0.026002,0.960443,0.277260,-0.044026,-0.275984,0.960153,0.981169,-0.153042,0.117835,0.176298,0.958818,-0.222680,-0.078903,0.239261,0.967744,0.949144,0.260690,-0.176538,-0.270310,0.962228,-0.032402,0.161423,0.078474,0.983760,0.996416,-0.082961,0.016487,0.083834,0.994533,-0.062252,-0.011233,0.063411,0.997924,0.965794,0.046603,-0.255089,-0.127169,0.942423,-0.309302,0.225988,0.331161,0.916112,0.981875,-0.077151,0.173118,0.143527,0.899212,-0.413301,-0.123783,0.430657,0.893987,0.997793,-0.024106,-0.061864,0.024363,0.999697,0.003393,0.061764,-0.004893,0.998079,1.000000,-0.000228,-0.000937,0.000242,0.999897,0.014337,0.000934,-0.014337,0.999897,1.000000,-0.000110,-0.000174,0.000108,0.999967,-0.008136,0.000175,0.008136,0.999967,0.999987,-0.002531,0.004427,0.003129,0.990052,-0.140664,-0.004027,0.140676,0.990048,1.000000,0.000014,-0.000031,-0.000014,1.000000,-0.000014,0.000031,0.000014,1.000000,1.000000,0.000016,-0.000027,-0.000016,1.000000,-0.000017,0.000027,0.000017,1.000000,0.994568,0.103989,0.004637,-0.099888,0.965985,-0.238529,-0.029283,0.236771,0.971124,0.997946,0.000687,-0.064053,-0.006982,0.995151,-0.098111,0.063675,0.098357,0.993112,0.998836,0.004270,0.048044,-0.001276,0.998064,-0.062186,-0.048217,0.062053,0.996908,0.989966,0.015637,0.140438,-0.044664,0.977532,0.205999,-0.134061,-0.210204,0.968422,0.985021,0.097847,0.141984,-0.122169,0.977103,0.174198,-0.121688,-0.188935,0.974421,0.977575,-0.175517,-0.116363,0.188839,0.975190,0.115514,0.093201,-0.134897,0.986467,0.964876,0.161852,-0.206926,-0.199537,0.963861,-0.176516,0.170879,0.211605,0.962301,0.984798,0.173228,0.012819,-0.167812,0.967866,-0.187283,-0.044850,0.182285,0.982222,1.000000,0.000035,-0.000041,-0.000035,1.000000,-0.000024,0.000041,0.000024,1.000000,1.000000,0.000029,-0.000044,-0.000029,1.000000,-0.000019,0.000044,0.000019,1.000000,1.000000,0.000007,-0.000013,-0.000007,1.000000,-0.000011,0.000013,0.000011,1.000000,1.000000,0.000006,-0.000015,-0.000006,1.000000,-0.000008,0.000015,0.000008,1.000000
