t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
38.351974,3.095176,-0.571328,-9.400542,0.764234,-0.033737,-0.644056,0.644532,0.004457,0.764565,-0.022923,-0.999421,0.025151,0.990223,0.035084,0.135008,0.040589,0.853507,-0.519498,-0.133456,0.519898,0.843739,0.988949,0.139815,0.049313,-0.110993,0.918737,-0.378949,-0.098289,0.369288,0.924103,0.992733,0.075161,0.093980,-0.092411,0.976383,0.195287,-0.077083,-0.202552,0.976233,0.953293,0.268728,-0.137904,-0.267215,0.963178,0.029725,0.140814,0.008514,0.989999,0.978277,0.053579,-0.200259,-0.035921,0.995222,0.090790,0.204167,-0.081624,0.975527,0.999712,-0.016592,-0.017361,0.015130,0.996580,-0.081238,0.018650,0.080952,0.996543,0.999999,0.000052,0.001297,-0.000054,0.999999,0.001411,-0.001297,-0.001411,0.999998,0.999991,0.000118,0.004202,-0.000127,0.999998,0.002029,-0.004202,-0.002030,0.999989,0.999139,0.040809,-0.007421,-0.040031,0.995571,0.085060,0.010860,-0.084689,0.996348,1.000000,0.000034,0.000014,-0.000034,1.000000,-0.000029,-0.000014,0.000029,1.000000,1.000000,0.000034,0.000021,-0.000034,1.000000,-0.000021,-0.000021,0.000021,1.000000,0.969180,-0.236107,0.070319,0.186302,0.889196,0.417878,-0.161191,-0.391899,0.905778,0.739724,0.671474,-0.043939,-0.672065,0.733946,-0.098244,-0.033719,0.102203,0.994192,0.732346,-0.678689,0.055235,0.680020,0.724756,-0.110915,0.035245,0.118789,0.992294,0.953634,0.099116,-0.284181,-0.250650,0.784230,-0.567589,0.166606,0.612502,0.772712,0.465950,0.870977,0.155851,-0.881221,0.472656,-0.006850,-0.079630,-0.134148,0.987757,0.462421,-0.877018,-0.130406,0.884043,0.467334,-0.008127,0.068071,-0.111526,0.991427,0.324075,-0.936526,0.133770,0.845299,0.223166,-0.485456,0.424789,0.270400,0.863967,0.416431,0.905107,-0.085827,-0.831427,0.340927,-0.438746,-0.367851,0.254066,0.894503,1.000000,0.000075,0.000065,-0.000075,1.000000,0.000019,-0.000065,-0.000019,1.000000,1.000000,0.000030,-0.000031,-0.000030,1.000000,-0.000089,0.000031,0.000089,1.000000,1.000000,0.000011,0.000015,-0.000011,1.000000,0.000007,-0.000015,-0.000007,1.000000,1.000000,0.000005,0.000001,-0.000005,1.000000,-0.000037,-0.000001,0.000037,1.000000
38.368641,3.094388,-0.572275,-9.400892,0.764381,-0.032999,-0.643920,0.644360,0.003696,0.764713,-0.022855,-0.999449,0.024088,0.990254,0.034643,0.134894,0.040863,0.853670,-0.519208,-0.133142,0.519660,0.843935,0.988985,0.139550,0.049343,-0.110760,0.918861,-0.378717,-0.098190,0.369080,0.924196,0.992805,0.074634,0.093643,-0.091768,0.976583,0.194588,-0.076927,-0.201782,0.976405,0.953360,0.268573,-0.137744,-0.267073,0.963221,0.029611,0.140630,0.008558,0.990025,0.978267,0.053540,-0.200318,-0.035873,0.995222,0.090811,0.204223,-0.081651,0.975513,0.999723,-0.016159,-0.017119,0.014710,0.996555,-0.081621,0.018379,0.081347,0.996516,0.999999,0.000067,0.001347,-0.000069,0.999999,0.001458,-0.001347,-0.001458,0.999998,0.999991,0.000136,0.004215,-0.000144,0.999998,0.002024,-0.004215,-0.002025,0.999989,0.999126,0.041196,-0.007129,-0.040445,0.995580,0.084766,0.010589,-0.084404,0.996375,1.000000,0.000041,0.000013,-0.000041,1.000000,-0.000034,-0.000013,0.000034,1.000000,1.000000,0.000042,0.000021,-0.000042,1.000000,-0.000024,-0.000021,0.000024,1.000000,0.969143,-0.236018,0.071111,0.185924,0.889320,0.417782,-0.161845,-0.391669,0.905760,0.739731,0.671438,-0.044382,-0.672096,0.734006,-0.097582,-0.032944,0.102014,0.994237,0.732576,-0.678405,0.055673,0.679794,0.724982,-0.110821,0.034820,0.119031,0.992280,0.953438,0.099860,-0.284577,-0.251519,0.783955,-0.567585,0.166417,0.612734,0.772569,0.465273,0.871449,0.155235,-0.881613,0.471924,-0.006871,-0.079247,-0.133661,0.987854,0.462298,-0.877136,-0.130052,0.884095,0.467230,-0.008528,0.068245,-0.111036,0.991470,0.323878,-0.936502,0.134417,0.845629,0.222833,-0.485033,0.424282,0.270759,0.864103,0.415663,0.905483,-0.085589,-0.831891,0.340457,-0.438231,-0.367671,0.253357,0.894778,1.000000,0.000088,0.000068,-0.000088,1.000000,0.000023,-0.000068,-0.000023,1.000000,1.000000,0.000039,-0.000034,-0.000039,1.000000,-0.000103,0.000034,0.000103,1.000000,1.000000,0.000013,0.000016,-0.000013,1.000000,0.000009,-0.000016,-0.000009,1.000000,1.000000,0.000007,-0.000000,-0.000007,1.000000,-0.000042,0.000000,0.000042,1.000000
38.385309,3.093576,-0.573186,-9.401248,0.764511,-0.032227,-0.643805,0.644209,0.002938,0.764844,-0.022757,-0.999476,0.023007,0.990284,0.034139,0.134805,0.041212,0.853801,-0.518966,-0.132813,0.519480,0.844098,0.989025,0.139245,0.049407,-0.110472,0.918968,-0.378541,-0.098113,0.368928,0.924265,0.992886,0.074039,0.093252,-0.091059,0.976762,0.194019,-0.076720,-0.201130,0.976556,0.953414,0.268469,-0.137575,-0.266992,0.963249,0.029425,0.140418,0.008677,0.990054,0.978248,0.053469,-0.200429,-0.035801,0.995229,0.090763,0.204326,-0.081614,0.975495,0.999732,-0.015790,-0.016905,0.014354,0.996534,-0.081937,0.018140,0.081672,0.996494,0.999999,0.000068,0.001386,-0.000070,0.999999,0.001502,-0.001386,-0.001503,0.999998,0.999991,0.000137,0.004210,-0.000145,0.999998,0.002017,-0.004210,-0.002018,0.999989,0.999115,0.041497,-0.006870,-0.040769,0.995580,0.084611,0.010351,-0.084256,0.996390,1.000000,0.000042,0.000012,-0.000042,1.000000,-0.000033,-0.000012,0.000033,1.000000,1.000000,0.000042,0.000021,-0.000042,1.000000,-0.000023,-0.000021,0.000023,1.000000,0.969109,-0.235924,0.071881,0.185564,0.889479,0.417603,-0.162459,-0.391365,0.905782,0.739673,0.671473,-0.044808,-0.672194,0.733993,-0.097001,-0.032245,0.101869,0.994275,0.732830,-0.678096,0.056091,0.679541,0.725230,-0.110749,0.034419,0.119276,0.992264,0.953271,0.100460,-0.284924,-0.252239,0.783719,-0.567591,0.166280,0.612937,0.772437,0.464700,0.871854,0.154676,-0.881946,0.471299,-0.006876,-0.078893,-0.133220,0.987941,0.462256,-0.877190,-0.129837,0.884097,0.467219,-0.008934,0.068499,-0.110659,0.991495,0.323588,-0.936528,0.134929,0.845893,0.222432,-0.484756,0.423976,0.270997,0.864179,0.415074,0.905788,-0.085217,-0.832233,0.340179,-0.437796,-0.367562,0.252639,0.895026,1.000000,0.000089,0.000066,-0.000089,1.000000,0.000025,-0.000066,-0.000025,1.000000,1.000000,0.000041,-0.000034,-0.000041,1.000000,-0.000102,0.000034,0.000102,1.000000,1.000000,0.000013,0.000015,-0.000013,1.000000,0.000010,-0.000015,-0.000010,1.000000,1.000000,0.000007,0.000000,-0.000007,1.000000,-0.000042,-0.000000,0.000042,1.000000
38.401976,3.092743,-0.574073,-9.401610,0.764626,-0.031430,-0.643708,0.644077,0.002198,0.764957,-0.022628,-0.999504,0.021924,0.990310,0.033559,0.134757,0.041653,0.853907,-0.518757,-0.132479,0.519343,0.844235,0.989069,0.138890,0.049511,-0.110118,0.919069,-0.378399,-0.098060,0.368811,0.924317,0.992972,0.073409,0.092827,-0.090315,0.976928,0.193534,-0.076478,-0.200558,0.976692,0.953457,0.268403,-0.137400,-0.266958,0.963266,0.029187,0.140187,0.008851,0.990085,0.978222,0.053364,-0.200584,-0.035702,0.995241,0.090663,0.204468,-0.081527,0.975472,0.999741,-0.015476,-0.016708,0.014052,0.996516,-0.082204,0.017922,0.081948,0.996475,0.999999,0.000062,0.001420,-0.000064,0.999999,0.001544,-0.001420,-0.001544,0.999998,0.999991,0.000131,0.004195,-0.000139,0.999998,0.002007,-0.004194,-0.002008,0.999989,0.999107,0.041724,-0.006636,-0.041015,0.995574,0.084562,0.010135,-0.084215,0.996396,1.000000,0.000039,0.000012,-0.000039,1.000000,-0.000030,-0.000012,0.000030,1.000000,1.000000,0.000040,0.000020,-0.000040,1.000000,-0.000020,-0.000020,0.000020,1.000000,0.969075,-0.235839,0.072627,0.185237,0.889669,0.417345,-0.163040,-0.390985,0.905842,0.739556,0.671575,-0.045211,-0.672352,0.733915,-0.096493,-0.031621,0.101760,0.994306,0.733093,-0.677777,0.056500,0.679276,0.725485,-0.110705,0.034044,0.119536,0.992246,0.953133,0.100918,-0.285226,-0.252820,0.783511,-0.567621,0.166194,0.613128,0.772304,0.464224,0.872199,0.154158,-0.882228,0.470773,-0.006848,-0.078546,-0.132823,0.988023,0.462288,-0.877188,-0.129732,0.884057,0.467286,-0.009319,0.068796,-0.110383,0.991505,0.323219,-0.936600,0.135316,0.846105,0.221977,-0.484596,0.423835,0.271122,0.864209,0.414653,0.906024,-0.084752,-0.832466,0.340069,-0.437441,-0.367510,0.251939,0.895245,1.000000,0.000084,0.000064,-0.000084,1.000000,0.000025,-0.000064,-0.000025,1.000000,1.000000,0.000039,-0.000032,-0.000039,1.000000,-0.000095,0.000032,0.000095,1.000000,1.000000,0.000012,0.000014,-0.000012,1.000000,0.000010,-0.000014,-0.000010,1.000000,1.000000,0.000007,0.000001,-0.000007,1.000000,-0.000039,-0.000001,0.000039,1.000000
38.418644,3.091889,-0.574947,-9.401978,0.764730,-0.030616,-0.643623,0.643959,0.001487,0.765059,-0.022466,-0.999530,0.020852,0.990332,0.032901,0.134759,0.042191,0.853997,-0.518564,-0.132145,0.519236,0.844353,0.989119,0.138480,0.049666,-0.109693,0.919170,-0.378277,-0.098035,0.368713,0.924359,0.993061,0.072766,0.092383,-0.089559,0.977082,0.193104,-0.076215,-0.200038,0.976819,0.953494,0.268364,-0.137220,-0.266956,0.963275,0.028908,0.139939,0.009068,0.990119,0.978189,0.053240,-0.200778,-0.035588,0.995258,0.090528,0.204646,-0.081408,0.975445,0.999748,-0.015202,-0.016522,0.013790,0.996501,-0.082437,0.017717,0.082188,0.996459,0.999999,0.000055,0.001453,-0.000057,0.999999,0.001584,-0.001453,-0.001584,0.999998,0.999991,0.000123,0.004174,-0.000131,0.999998,0.001995,-0.004174,-0.001996,0.999989,0.999102,0.041889,-0.006419,-0.041197,0.995564,0.084590,0.009934,-0.084250,0.996395,1.000000,0.000037,0.000011,-0.000037,1.000000,-0.000027,-0.000011,0.000027,1.000000,1.000000,0.000037,0.000019,-0.000037,1.000000,-0.000018,-0.000019,0.000018,1.000000,0.969037,-0.235771,0.073343,0.184951,0.889884,0.417013,-0.163586,-0.390536,0.905937,0.739380,0.671743,-0.045592,-0.672571,0.733772,-0.096053,-0.031069,0.101684,0.994331,0.733355,-0.677460,0.056906,0.679010,0.725736,-0.110694,0.033692,0.119818,0.992224,0.953020,0.101240,-0.285489,-0.253269,0.783321,-0.567681,0.166158,0.613317,0.772162,0.463834,0.872491,0.153678,-0.882465,0.470330,-0.006777,-0.078192,-0.132472,0.988098,0.462389,-0.877136,-0.129728,0.883980,0.467425,-0.009660,0.069111,-0.110210,0.991503,0.322783,-0.936709,0.135600,0.846279,0.221482,-0.484518,0.423820,0.271150,0.864207,0.414380,0.906199,-0.084220,-0.832596,0.340093,-0.437174,-0.367524,0.251277,0.895425,1.000000,0.000079,0.000061,-0.000079,1.000000,0.000025,-0.000061,-0.000025,1.000000,1.000000,0.000036,-0.000031,-0.000036,1.000000,-0.000088,0.000031,0.000088,1.000000,1.000000,0.000011,0.000014,-0.000011,1.000000,0.000010,-0.000014,-0.000010,1.000000,1.000000,0.000006,0.000001,-0.000006,1.000000,-0.000036,-0.000001,0.000036,1.000000
38.435311,3.091018,-0.575812,-9.402352,0.764829,-0.029788,-0.643545,0.643849,0.000810,0.765152,-0.022271,-0.999556,0.019799,0.990348,0.032167,0.134817,0.042826,0.854080,-0.518376,-0.131819,0.519147,0.844459,0.989174,0.138014,0.049874,-0.109195,0.919277,-0.378163,-0.098040,0.368623,0.924395,0.993150,0.072125,0.091931,-0.088807,0.977229,0.192708,-0.075938,-0.199552,0.976940,0.953528,0.268341,-0.137033,-0.266976,0.963279,0.028593,0.139673,0.009321,0.990154,0.978149,0.053109,-0.201008,-0.035468,0.995276,0.090372,0.204858,-0.081268,0.975412,0.999755,-0.014960,-0.016339,0.013560,0.996486,-0.082652,0.017518,0.082410,0.996445,0.999999,0.000048,0.001487,-0.000050,0.999999,0.001623,-0.001487,-0.001623,0.999998,0.999991,0.000116,0.004152,-0.000124,0.999998,0.001981,-0.004152,-0.001982,0.999989,0.999098,0.042004,-0.006213,-0.041328,0.995551,0.084672,0.009742,-0.084339,0.996390,1.000000,0.000034,0.000011,-0.000034,1.000000,-0.000024,-0.000011,0.000024,1.000000,1.000000,0.000034,0.000019,-0.000034,1.000000,-0.000016,-0.000019,0.000016,1.000000,0.968996,-0.235725,0.074025,0.184711,0.890119,0.416616,-0.164098,-0.390027,0.906063,0.739145,0.671977,-0.045954,-0.672852,0.733564,-0.095676,-0.030582,0.101639,0.994351,0.733610,-0.677149,0.057315,0.678752,0.725975,-0.110711,0.033359,0.120121,0.992199,0.952929,0.101435,-0.285721,-0.253601,0.783145,-0.567776,0.166169,0.613510,0.772006,0.463515,0.872738,0.153239,-0.882665,0.469956,-0.006659,-0.077827,-0.132172,0.988167,0.462552,-0.877036,-0.129821,0.883870,0.467627,-0.009940,0.069425,-0.110147,0.991488,0.322292,-0.936848,0.135812,0.846431,0.220951,-0.484494,0.423889,0.271104,0.864188,0.414237,0.906318,-0.083638,-0.832628,0.340228,-0.437007,-0.367612,0.250664,0.895561,1.000000,0.000074,0.000058,-0.000074,1.000000,0.000024,-0.000058,-0.000024,1.000000,1.000000,0.000034,-0.000030,-0.000034,1.000000,-0.000081,0.000030,0.000081,1.000000,1.000000,0.000010,0.000013,-0.000010,1.000000,0.000010,-0.000013,-0.000010,1.000000,1.000000,0.000006,0.000001,-0.000006,1.000000,-0.000033,-0.000001,0.000033,1.000000
38.451979,3.090131,-0.576670,-9.402732,0.764924,-0.028951,-0.643469,0.643743,0.000172,0.765242,-0.022043,-0.999581,0.018768,0.990359,0.031359,0.134931,0.043553,0.854158,-0.518186,-0.131502,0.519067,0.844557,0.989233,0.137494,0.050135,-0.108627,0.919392,-0.378046,-0.098073,0.368530,0.924428,0.993237,0.071495,0.091476,-0.088067,0.977369,0.192337,-0.075655,-0.199092,0.977056,0.953559,0.268328,-0.136838,-0.267010,0.963280,0.028246,0.139392,0.009603,0.990191,0.978102,0.052980,-0.201272,-0.035349,0.995296,0.090204,0.205104,-0.081114,0.975373,0.999761,-0.014743,-0.016156,0.013355,0.996471,-0.082863,0.017320,0.082627,0.996430,0.999999,0.000042,0.001521,-0.000045,0.999999,0.001662,-0.001521,-0.001662,0.999997,0.999991,0.000111,0.004130,-0.000119,0.999998,0.001967,-0.004129,-0.001967,0.999990,0.999096,0.042080,-0.006015,-0.041419,0.995537,0.084794,0.009556,-0.084468,0.996380,1.000000,0.000032,0.000011,-0.000032,1.000000,-0.000022,-0.000011,0.000022,1.000000,1.000000,0.000032,0.000018,-0.000032,1.000000,-0.000015,-0.000018,0.000015,1.000000,0.968953,-0.235701,0.074667,0.184516,0.890371,0.416165,-0.164572,-0.389467,0.906218,0.738851,0.672276,-0.046299,-0.673193,0.733292,-0.095357,-0.030155,0.101623,0.994366,0.733853,-0.676850,0.057730,0.678504,0.726200,-0.110751,0.033038,0.120445,0.992170,0.952860,0.101515,-0.285925,-0.253828,0.782977,-0.567907,0.166222,0.613711,0.771835,0.463250,0.872949,0.152841,-0.882837,0.469635,-0.006500,-0.077453,-0.131923,0.988229,0.462774,-0.876891,-0.130010,0.883729,0.467888,-0.010149,0.069729,-0.110198,0.991461,0.321750,-0.937008,0.135987,0.846577,0.220384,-0.484497,0.424009,0.271010,0.864159,0.414220,0.906383,-0.083020,-0.832563,0.340462,-0.436950,-0.367778,0.250112,0.895647,1.000000,0.000070,0.000056,-0.000070,1.000000,0.000024,-0.000056,-0.000024,1.000000,1.000000,0.000032,-0.000029,-0.000032,1.000000,-0.000077,0.000029,0.000077,1.000000,1.000000,0.000010,0.000012,-0.000010,1.000000,0.000010,-0.000012,-0.000010,1.000000,1.000000,0.000005,0.000002,-0.000005,1.000000,-0.000031,-0.000002,0.000031,1.000000
38.468646,3.089229,-0.577525,-9.403119,0.765018,-0.028104,-0.643395,0.643640,-0.000426,0.765328,-0.021783,-0.999605,0.017763,0.990363,0.030483,0.135098,0.044367,0.854236,-0.517988,-0.131195,0.518991,0.844652,0.989296,0.136924,0.050447,-0.107995,0.919518,-0.377921,-0.098134,0.368428,0.924462,0.993323,0.070881,0.091024,-0.087345,0.977503,0.191989,-0.075368,-0.198657,0.977167,0.953591,0.268320,-0.136635,-0.267053,0.963279,0.027870,0.139096,0.009912,0.990229,0.978047,0.052860,-0.201568,-0.035238,0.995315,0.090033,0.205382,-0.080954,0.975328,0.999767,-0.014545,-0.015969,0.013170,0.996456,-0.083083,0.017121,0.082853,0.996415,0.999999,0.000038,0.001557,-0.000041,0.999999,0.001701,-0.001557,-0.001701,0.999997,0.999992,0.000106,0.004107,-0.000114,0.999998,0.001951,-0.004107,-0.001952,0.999990,0.999095,0.042125,-0.005821,-0.041479,0.995522,0.084945,0.009373,-0.084627,0.996369,1.000000,0.000030,0.000011,-0.000030,1.000000,-0.000021,-0.000011,0.000021,1.000000,1.000000,0.000030,0.000018,-0.000030,1.000000,-0.000014,-0.000018,0.000014,1.000000,0.968908,-0.235695,0.075265,0.184366,0.890636,0.415665,-0.165004,-0.388865,0.906398,0.738501,0.672638,-0.046631,-0.673595,0.732958,-0.095091,-0.029784,0.101635,0.994376,0.734083,-0.676565,0.058151,0.678270,0.726410,-0.110807,0.032727,0.120783,0.992139,0.952807,0.101490,-0.286110,-0.253964,0.782815,-0.568070,0.166317,0.613923,0.771646,0.463025,0.873131,0.152481,-0.882988,0.469353,-0.006304,-0.077072,-0.131720,0.988286,0.463053,-0.876702,-0.130294,0.883561,0.468204,-0.010281,0.070018,-0.110362,0.991422,0.321167,-0.937184,0.136152,0.846726,0.219779,-0.484513,0.424155,0.270893,0.864124,0.414329,0.906392,-0.082373,-0.832400,0.340791,-0.437002,-0.368023,0.249630,0.895680,1.000000,0.000067,0.000055,-0.000067,1.000000,0.000023,-0.000055,-0.000023,1.000000,1.000000,0.000030,-0.000028,-0.000030,1.000000,-0.000073,0.000028,0.000073,1.000000,1.000000,0.000009,0.000012,-0.000009,1.000000,0.000009,-0.000012,-0.000009,1.000000,1.000000,0.000005,0.000002,-0.000005,1.000000,-0.000030,-0.000002,0.000030,1.000000
38.485314,3.088314,-0.578374,-9.403512,0.765112,-0.027250,-0.643321,0.643539,-0.000983,0.765413,-0.021490,-0.999628,0.016784,0.990362,0.029544,0.135313,0.045258,0.854316,-0.517781,-0.130898,0.518914,0.844745,0.989363,0.136309,0.050805,-0.107305,0.919655,-0.377784,-0.098219,0.368314,0.924499,0.993406,0.070288,0.090577,-0.086647,0.977629,0.191662,-0.075079,-0.198247,0.977272,0.953624,0.268311,-0.136423,-0.267098,0.963278,0.027467,0.138783,0.010245,0.990270,0.977986,0.052752,-0.201894,-0.035136,0.995334,0.089864,0.205692,-0.080791,0.975276,0.999772,-0.014364,-0.015777,0.013001,0.996438,-0.083322,0.016917,0.083098,0.996398,0.999999,0.000035,0.001594,-0.000038,0.999999,0.001741,-0.001594,-0.001741,0.999997,0.999992,0.000103,0.004086,-0.000111,0.999998,0.001935,-0.004086,-0.001936,0.999990,0.999096,0.042146,-0.005629,-0.041515,0.995506,0.085117,0.009192,-0.084807,0.996355,1.000000,0.000029,0.000012,-0.000029,1.000000,-0.000020,-0.000012,0.000020,1.000000,1.000000,0.000029,0.000018,-0.000029,1.000000,-0.000013,-0.000018,0.000013,1.000000,0.968863,-0.235704,0.075816,0.184255,0.890911,0.415124,-0.165392,-0.388228,0.906600,0.738095,0.673061,-0.046949,-0.674053,0.732565,-0.094878,-0.029465,0.101675,0.994381,0.734298,-0.676295,0.058575,0.678053,0.726603,-0.110874,0.032423,0.121131,0.992107,0.952768,0.101371,-0.286280,-0.254019,0.782655,-0.568265,0.166453,0.614146,0.771439,0.462829,0.873292,0.152154,-0.883124,0.469100,-0.006080,-0.076685,-0.131557,0.988338,0.463386,-0.876470,-0.130667,0.883365,0.468572,-0.010337,0.070287,-0.110637,0.991372,0.320550,-0.937370,0.136328,0.846881,0.219136,-0.484533,0.424312,0.270771,0.864085,0.414569,0.906342,-0.081704,-0.832139,0.341219,-0.437166,-0.368343,0.249225,0.895662,1.000000,0.000064,0.000055,-0.000064,1.000000,0.000023,-0.000055,-0.000023,1.000000,1.000000,0.000029,-0.000027,-0.000029,1.000000,-0.000071,0.000027,0.000071,1.000000,1.000000,0.000009,0.000012,-0.000009,1.000000,0.000009,-0.000012,-0.000009,1.000000,1.000000,0.000005,0.000002,-0.000005,1.000000,-0.000029,-0.000002,0.000029,1.000000
38.501981,3.087384,-0.579219,-9.403913,0.765204,-0.026388,-0.643247,0.643440,-0.001498,0.765495,-0.021164,-0.999651,0.015833,0.990356,0.028548,0.135570,0.046220,0.854397,-0.517561,-0.130606,0.518836,0.844838,0.989432,0.135653,0.051205,-0.106564,0.919804,-0.377632,-0.098326,0.368184,0.924539,0.993486,0.069716,0.090138,-0.085973,0.977747,0.191359,-0.074791,-0.197862,0.977372,0.953659,0.268301,-0.136197,-0.267145,0.963277,0.027040,0.138450,0.010597,0.990313,0.977918,0.052657,-0.202248,-0.035045,0.995352,0.089699,0.206032,-0.080630,0.975218,0.999778,-0.014196,-0.015578,0.012846,0.996417,-0.083589,0.016709,0.083371,0.996379,0.999999,0.000032,0.001632,-0.000035,0.999998,0.001781,-0.001632,-0.001781,0.999997,0.999992,0.000101,0.004065,-0.000109,0.999998,0.001919,-0.004065,-0.001920,0.999990,0.999097,0.042148,-0.005439,-0.041531,0.995489,0.085306,0.009010,-0.085003,0.996340,1.000000,0.000028,0.000012,-0.000028,1.000000,-0.000019,-0.000012,0.000019,1.000000,1.000000,0.000028,0.000018,-0.000028,1.000000,-0.000012,-0.000018,0.000012,1.000000,0.968819,-0.235723,0.076317,0.184181,0.891195,0.414547,-0.165732,-0.387565,0.906822,0.737636,0.673543,-0.047254,-0.674567,0.732113,-0.094713,-0.029198,0.101740,0.994383,0.734495,-0.676044,0.058999,0.677853,0.726778,-0.110945,0.032124,0.121482,0.992074,0.952741,0.101165,-0.286443,-0.254005,0.782498,-0.568488,0.166630,0.614380,0.771214,0.462659,0.873434,0.151855,-0.883247,0.468871,-0.005833,-0.076295,-0.131427,0.988386,0.463773,-0.876196,-0.131127,0.883141,0.468993,-0.010316,0.070536,-0.111019,0.991312,0.319906,-0.937560,0.136531,0.847045,0.218459,-0.484552,0.424470,0.270659,0.864042,0.414948,0.906231,-0.081016,-0.831778,0.341751,-0.437437,-0.368732,0.248901,0.895592,1.000000,0.000063,0.000055,-0.000063,1.000000,0.000023,-0.000055,-0.000023,1.000000,1.000000,0.000028,-0.000027,-0.000028,1.000000,-0.000069,0.000027,0.000069,1.000000,1.000000,0.000008,0.000012,-0.000008,1.000000,0.000009,-0.000012,-0.000009,1.000000,1.000000,0.000005,0.000003,-0.000005,1.000000,-0.000028,-0.000003,0.000028,1.000000
