t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
23.784557,-0.980157,-0.640121,-10.411715,0.984381,0.125058,0.123910,0.143187,-0.159250,-0.976799,-0.102424,0.979285,-0.174670,0.958699,0.284408,0.002731,-0.284349,0.958629,-0.013266,-0.006391,0.011941,0.999908,0.821148,-0.295965,0.487977,-0.202258,0.648618,0.733748,-0.533674,-0.701213,0.472750,0.990563,-0.081069,-0.110512,0.084241,0.996148,0.024331,0.108114,-0.033411,0.993577,0.889497,0.213563,0.403962,-0.046727,0.921937,-0.384511,-0.454545,0.323146,0.830040,0.961710,0.234618,0.141665,0.028774,0.427605,-0.903508,-0.272556,0.872988,0.404481,0.995291,-0.039889,-0.088347,0.045690,0.996863,0.064632,0.085491,-0.068364,0.993991,1.000000,-0.000204,-0.000149,0.000204,1.000000,-0.000184,0.000149,0.000184,1.000000,1.000000,-0.000191,0.000857,0.000192,1.000000,-0.000281,-0.000857,0.000281,1.000000,0.993946,0.100363,-0.044699,-0.099071,0.994621,0.030241,0.047494,-0.025629,0.998543,1.000000,-0.000088,-0.000079,0.000088,1.000000,-0.000107,0.000079,0.000107,1.000000,1.000000,-0.000081,-0.000093,0.000081,1.000000,-0.000101,0.000093,0.000101,1.000000,0.984630,-0.028261,0.172351,0.005458,0.991319,0.131368,-0.174568,-0.128408,0.976236,0.868166,0.489971,-0.078844,-0.496115,0.860878,-0.112952,0.012532,0.137177,0.990467,0.751726,-0.658220,-0.040675,0.651387,0.750722,-0.110051,0.102973,0.056233,0.993093,0.994935,0.095794,0.030463,-0.090998,0.987077,-0.131906,-0.042705,0.128466,0.990794,0.508985,0.859407,-0.048518,-0.847866,0.510280,0.144003,0.148515,-0.032159,0.988387,0.561185,-0.756238,0.336417,0.818351,0.567840,-0.088651,-0.123990,0.325056,0.937531,0.686223,-0.726460,0.036788,0.707149,0.678121,0.200231,-0.170407,-0.111388,0.979058,-0.127357,0.987392,-0.094005,-0.800277,-0.158286,-0.578362,-0.585950,0.001572,0.810346,1.000000,-0.000015,-0.000101,0.000014,1.000000,-0.000271,0.000101,0.000271,1.000000,0.999996,0.002194,-0.001710,-0.002195,0.999997,-0.000489,0.001709,0.000493,0.999998,1.000000,-0.000003,-0.000032,0.000002,1.000000,-0.000117,0.000032,0.000117,1.000000,1.000000,-0.000014,-0.000077,0.000014,1.000000,-0.000038,0.000077,0.000038,1.000000
23.801225,-0.979632,-0.642989,-10.423865,0.983520,0.130142,0.125508,0.145947,-0.161726,-0.975984,-0.106719,0.978217,-0.178055,0.954022,0.299597,0.009100,-0.299382,0.953932,-0.019616,-0.014558,0.015989,0.999766,0.815525,-0.293471,0.498792,-0.203620,0.661268,0.721986,-0.541717,-0.690362,0.479524,0.989403,-0.086499,-0.116614,0.089912,0.995653,0.024322,0.114004,-0.034549,0.992879,0.884607,0.212565,0.415074,-0.051861,0.929394,-0.365428,-0.463444,0.301734,0.833172,0.957889,0.241139,0.155889,0.033840,0.444316,-0.895231,-0.285139,0.862807,0.417445,0.994432,-0.040826,-0.097150,0.047507,0.996588,0.067487,0.094063,-0.071727,0.992979,1.000000,-0.000165,-0.000214,0.000165,1.000000,-0.000075,0.000214,0.000075,1.000000,1.000000,-0.000120,0.000896,0.000120,1.000000,-0.000187,-0.000896,0.000187,1.000000,0.993498,0.102128,-0.050310,-0.100499,0.994359,0.033910,0.053489,-0.028633,0.998158,1.000000,-0.000071,-0.000109,0.000071,1.000000,-0.000046,0.000109,0.000046,1.000000,1.000000,-0.000051,-0.000124,0.000051,1.000000,-0.000054,0.000124,0.000054,1.000000,0.982637,-0.033897,0.182414,0.009287,0.990923,0.134112,-0.185305,-0.130089,0.974032,0.868239,0.489634,-0.080114,-0.495903,0.861475,-0.109275,0.015512,0.134606,0.990778,0.756053,-0.652819,-0.047019,0.646334,0.755999,-0.103523,0.103128,0.047878,0.993515,0.993967,0.102439,0.039203,-0.096397,0.986372,-0.133334,-0.052328,0.128751,0.990295,0.518072,0.854054,-0.046822,-0.843701,0.519257,0.136169,0.140608,-0.031041,0.989579,0.562340,-0.752787,0.342178,0.819876,0.561426,-0.112265,-0.107595,0.343674,0.932905,0.690166,-0.722791,0.035278,0.699477,0.678812,0.223485,-0.185480,-0.129565,0.974069,-0.155054,0.984336,-0.083914,-0.792549,-0.174652,-0.584263,-0.589766,-0.024086,0.807215,1.000000,-0.000013,-0.000166,0.000013,1.000000,-0.000190,0.000166,0.000190,1.000000,0.999995,0.002763,-0.001761,-0.002763,0.999996,-0.000482,0.001760,0.000487,0.999998,1.000000,-0.000002,-0.000053,0.000002,1.000000,-0.000082,0.000053,0.000082,1.000000,1.000000,-0.000003,-0.000077,0.000003,1.000000,-0.000007,0.000077,0.000007,1.000000
23.817892,-0.978821,-0.645910,-10.435758,0.982551,0.135934,0.126946,0.148757,-0.164633,-0.975073,-0.111646,0.976943,-0.181982,0.948827,0.315356,0.016675,-0.314887,0.948779,-0.025787,-0.023953,0.019217,0.999528,0.810326,-0.290721,0.508775,-0.204347,0.673545,0.710337,-0.549194,-0.679572,0.486383,0.987997,-0.093961,-0.122609,0.097816,0.994870,0.025796,0.119556,-0.037479,0.992120,0.880264,0.209411,0.425772,-0.057387,0.937738,-0.342571,-0.471000,0.277119,0.837475,0.953873,0.247309,0.170190,0.038175,0.462379,-0.885860,-0.297773,0.851495,0.431610,0.993527,-0.039857,-0.106379,0.047757,0.996204,0.072773,0.103074,-0.077383,0.991659,1.000000,-0.000135,-0.000254,0.000135,1.000000,-0.000010,0.000254,0.000010,1.000000,1.000000,-0.000073,0.000932,0.000073,1.000000,-0.000123,-0.000932,0.000123,1.000000,0.992944,0.104474,-0.056098,-0.102537,0.994064,0.036375,0.059565,-0.030367,0.997762,1.000000,-0.000058,-0.000127,0.000058,1.000000,-0.000010,0.000127,0.000010,1.000000,1.000000,-0.000031,-0.000141,0.000031,1.000000,-0.000026,0.000141,0.000026,1.000000,0.980251,-0.038953,0.193884,0.012644,0.990748,0.135123,-0.197353,-0.130002,0.971674,0.868230,0.490124,-0.077171,-0.495946,0.861873,-0.105887,0.014614,0.130207,0.991379,0.762564,-0.644373,-0.057259,0.638125,0.763793,-0.097043,0.106266,0.037463,0.993632,0.992927,0.108726,0.047699,-0.101327,0.985396,-0.136850,-0.061881,0.131049,0.989443,0.525115,0.849620,-0.048980,-0.840483,0.526781,0.126851,0.133577,-0.025444,0.990712,0.561876,-0.749278,0.350538,0.821993,0.553286,-0.134915,-0.092859,0.363946,0.926780,0.692207,-0.720728,0.037438,0.692548,0.677947,0.246505,-0.203044,-0.144704,0.968418,-0.176448,0.981196,-0.078237,-0.784150,-0.188166,-0.591357,-0.594959,-0.042994,0.802606,1.000000,-0.000011,-0.000204,0.000011,1.000000,-0.000134,0.000204,0.000134,1.000000,0.999992,0.003473,-0.001817,-0.003474,0.999994,-0.000523,0.001815,0.000529,0.999998,1.000000,-0.000002,-0.000065,0.000002,1.000000,-0.000058,0.000065,0.000058,1.000000,1.000000,0.000004,-0.000077,-0.000004,1.000000,0.000011,0.000077,-0.000011,1.000000
23.834560,-0.977742,-0.648824,-10.447390,0.981479,0.142303,0.128255,0.151621,-0.167820,-0.974088,-0.117092,0.975493,-0.186288,0.943087,0.331568,0.025487,-0.330757,0.943193,-0.031400,-0.034450,0.021183,0.999182,0.805504,-0.287714,0.518057,-0.204495,0.685563,0.698702,-0.556187,-0.668748,0.493388,0.986255,-0.104029,-0.128374,0.108417,0.993721,0.027655,0.124691,-0.041193,0.991340,0.876706,0.204487,0.435399,-0.063239,0.946284,-0.317091,-0.476852,0.250462,0.842544,0.949627,0.253099,0.184797,0.041879,0.481902,-0.875224,-0.310573,0.838875,0.447027,0.992546,-0.036827,-0.116171,0.046396,0.995652,0.080772,0.112692,-0.085560,0.989939,1.000000,-0.000116,-0.000275,0.000116,1.000000,-0.000001,0.000275,0.000001,1.000000,1.000000,-0.000050,0.000961,0.000050,1.000000,-0.000103,-0.000961,0.000103,1.000000,0.992252,0.107474,-0.062331,-0.105274,0.993733,0.037584,0.065980,-0.030731,0.997348,1.000000,-0.000050,-0.000136,0.000050,1.000000,-0.000004,0.000136,0.000004,1.000000,1.000000,-0.000021,-0.000148,0.000021,1.000000,-0.000024,0.000148,0.000024,1.000000,0.977266,-0.043713,0.207461,0.015385,0.990556,0.136242,-0.211457,-0.129953,0.968709,0.867648,0.491954,-0.071894,-0.497035,0.861766,-0.101568,0.011989,0.123859,0.992227,0.770781,-0.633233,-0.070090,0.627390,0.773560,-0.089371,0.110812,0.024912,0.993529,0.991803,0.114579,0.056553,-0.105587,0.984181,-0.142265,-0.071959,0.135128,0.988212,0.530240,0.846208,-0.052700,-0.838453,0.532578,0.115574,0.125866,-0.017096,0.991900,0.560290,-0.745729,0.360503,0.824523,0.543637,-0.156910,-0.078970,0.385158,0.919466,0.692120,-0.720649,0.040438,0.686687,0.674690,0.270655,-0.222330,-0.159558,0.961827,-0.192966,0.978287,-0.075618,-0.775200,-0.199244,-0.599472,-0.601523,-0.057058,0.796815,1.000000,-0.000002,-0.000219,0.000002,1.000000,-0.000115,0.000219,0.000115,1.000000,0.999990,0.004131,-0.001900,-0.004132,0.999991,-0.000602,0.001898,0.000609,0.999998,1.000000,-0.000000,-0.000070,0.000000,1.000000,-0.000050,0.000070,0.000050,1.000000,1.000000,0.000007,-0.000077,-0.000007,1.000000,0.000012,0.000077,-0.000012,1.000000
23.851227,-0.976416,-0.651623,-10.458723,0.980291,0.149079,0.129638,0.154699,-0.171109,-0.973031,-0.122876,0.973908,-0.190799,0.936831,0.348033,0.034936,-0.346847,0.937236,-0.035859,-0.045224,0.021477,0.998746,0.801218,-0.283652,0.526869,-0.204309,0.697905,0.686430,-0.562412,-0.657624,0.501222,0.984123,-0.116495,-0.133906,0.121431,0.992168,0.029283,0.129446,-0.045079,0.990561,0.873875,0.198026,0.443991,-0.069184,0.954641,-0.289611,-0.481202,0.222367,0.847937,0.945318,0.258219,0.199241,0.044173,0.503893,-0.862636,-0.323146,0.824266,0.464933,0.991441,-0.031800,-0.126623,0.043546,0.994888,0.091108,0.123079,-0.095842,0.987758,1.000000,-0.000099,-0.000286,0.000099,1.000000,-0.000016,0.000286,0.000016,1.000000,0.999999,-0.000036,0.001019,0.000036,1.000000,-0.000104,-0.001019,0.000104,0.999999,0.991404,0.111070,-0.069154,-0.108663,0.993365,0.037658,0.072877,-0.029820,0.996895,1.000000,-0.000042,-0.000141,0.000042,1.000000,-0.000012,0.000141,0.000012,1.000000,1.000000,-0.000015,-0.000149,0.000015,1.000000,-0.000033,0.000149,0.000033,1.000000,0.973605,-0.048701,0.222985,0.017817,0.990206,0.138473,-0.227545,-0.130846,0.964937,0.866419,0.494880,-0.066419,-0.499217,0.861211,-0.095381,0.009998,0.115797,0.993223,0.780261,-0.619790,-0.083987,0.614748,0.784698,-0.079588,0.115232,0.010469,0.993283,0.990541,0.120055,0.066451,-0.109126,0.982806,-0.148941,-0.083189,0.140281,0.986611,0.533589,0.843883,-0.056067,-0.837678,0.536471,0.102442,0.116527,-0.007696,0.993158,0.557865,-0.742304,0.371176,0.827386,0.532431,-0.178742,-0.064945,0.406820,0.911197,0.690289,-0.722262,0.042875,0.681529,0.668968,0.296648,-0.242939,-0.175553,0.954024,-0.205947,0.975774,-0.073835,-0.765719,-0.207674,-0.608724,-0.609311,-0.068828,0.789939,1.000000,0.000011,-0.000222,-0.000011,1.000000,-0.000111,0.000222,0.000111,1.000000,0.999987,0.004740,-0.001998,-0.004741,0.999988,-0.000694,0.001994,0.000704,0.999998,1.000000,0.000002,-0.000071,-0.000002,1.000000,-0.000048,0.000071,0.000048,1.000000,1.000000,0.000009,-0.000077,-0.000009,1.000000,0.000005,0.000077,-0.000005,1.000000
23.867895,-0.974851,-0.655436,-10.470643,0.978791,0.156640,0.132027,0.159101,-0.175252,-0.971583,-0.129051,0.971983,-0.196457,0.929827,0.365441,0.043293,-0.364002,0.930634,-0.037710,-0.054071,0.019305,0.998350,0.797738,-0.276678,0.535783,-0.204721,0.711482,0.672222,-0.567189,-0.645943,0.510934,0.981724,-0.132543,-0.136565,0.137803,0.990012,0.029769,0.131255,-0.048044,0.990184,0.871871,0.190647,0.451103,-0.075252,0.962330,-0.261262,-0.483919,0.193840,0.853375,0.941460,0.262111,0.212015,0.044068,0.527815,-0.848215,-0.334232,0.807904,0.485366,0.990374,-0.028639,-0.135419,0.042658,0.993892,0.101784,0.131676,-0.106581,0.985547,1.000000,0.000220,-0.000813,-0.000221,1.000000,-0.000260,0.000813,0.000260,1.000000,0.999999,0.000307,0.001114,-0.000307,1.000000,-0.000507,-0.001115,0.000507,0.999999,0.990992,0.111507,-0.074169,-0.109123,0.993396,0.035463,0.077633,-0.027050,0.996615,1.000000,0.000094,-0.000376,-0.000095,1.000000,-0.000155,0.000376,0.000155,1.000000,1.000000,0.000132,-0.000310,-0.000132,1.000000,-0.000270,0.000310,0.000270,1.000000,0.969403,-0.054011,0.239457,0.019863,0.989554,0.142789,-0.244668,-0.133664,0.960350,0.864022,0.499428,-0.063546,-0.503315,0.859839,-0.085739,0.011819,0.106064,0.994289,0.788083,-0.608392,-0.093725,0.604055,0.793636,-0.072518,0.118503,0.000536,0.992954,0.989063,0.125123,0.078097,-0.111790,0.981335,-0.156478,-0.096218,0.146036,0.984589,0.534129,0.843353,-0.058834,-0.838607,0.537357,0.089365,0.106981,0.001606,0.994260,0.550631,-0.742927,0.380610,0.833676,0.512543,-0.205632,-0.042309,0.430532,0.901583,0.687980,-0.724415,0.043667,0.676294,0.661781,0.323531,-0.263269,-0.193051,0.945209,-0.204927,0.976202,-0.070952,-0.756539,-0.203973,-0.621324,-0.621011,-0.073648,0.780334,1.000000,0.000357,-0.000495,-0.000357,1.000000,-0.000068,0.000495,0.000068,1.000000,0.999998,0.001999,-0.000968,-0.002000,0.999998,-0.000421,0.000967,0.000423,0.999999,1.000000,0.000071,-0.000159,-0.000071,1.000000,-0.000030,0.000159,0.000030,1.000000,1.000000,0.000084,-0.000128,-0.000084,1.000000,-0.000080,0.000128,0.000080,1.000000
23.884563,-0.973355,-0.657435,-10.481617,0.977343,0.162235,0.135946,0.164652,-0.179126,-0.969950,-0.133009,0.970357,-0.201780,0.923146,0.380912,0.052036,-0.379404,0.924503,-0.036695,-0.062085,0.014132,0.997971,0.795251,-0.266417,0.544608,-0.206028,0.726066,0.656034,-0.570200,-0.633916,0.522516,0.979132,-0.145411,-0.141973,0.151076,0.988069,0.029915,0.135929,-0.050740,0.989418,0.869638,0.181215,0.459229,-0.078981,0.969283,-0.232921,-0.487331,0.166286,0.857238,0.937887,0.265117,0.223790,0.040058,0.557972,-0.828892,-0.344621,0.786371,0.512695,0.988789,-0.021863,-0.147710,0.038819,0.992847,0.112903,0.144185,-0.117371,0.982565,1.000000,0.000004,-0.000264,-0.000004,1.000000,-0.000011,0.000264,0.000011,1.000000,0.999999,0.000050,0.001402,-0.000050,1.000000,-0.000073,-0.001402,0.000073,0.999999,0.989931,0.115122,-0.082361,-0.112658,0.993052,0.033989,0.085702,-0.024368,0.996023,1.000000,0.000002,-0.000122,-0.000002,1.000000,-0.000013,0.000122,0.000013,1.000000,1.000000,0.000021,-0.000113,-0.000021,1.000000,-0.000040,0.000113,0.000040,1.000000,0.964862,-0.062021,0.255331,0.024465,0.988727,0.147715,-0.261614,-0.136278,0.955503,0.862912,0.501504,-0.062261,-0.505125,0.859658,-0.076393,0.015212,0.097370,0.995132,0.798841,-0.592300,-0.105042,0.589550,0.805581,-0.058908,0.119511,-0.014869,0.992721,0.987291,0.129400,0.092264,-0.112979,0.979773,-0.165171,-0.111771,0.152648,0.981940,0.535413,0.842639,-0.057385,-0.839185,0.538432,0.076553,0.095405,0.007170,0.995413,0.548410,-0.740204,0.389031,0.835695,0.501464,-0.223937,-0.029326,0.447920,0.893592,0.683637,-0.728452,0.044703,0.671771,0.652018,0.351563,-0.285244,-0.210311,0.935096,-0.215473,0.974362,-0.064730,-0.745141,-0.206901,-0.634001,-0.631139,-0.088377,0.770618,1.000000,0.000046,-0.000178,-0.000046,1.000000,-0.000033,0.000178,0.000033,1.000000,0.999991,0.003841,-0.001517,-0.003842,0.999992,-0.000560,0.001514,0.000566,0.999999,1.000000,0.000010,-0.000057,-0.000010,1.000000,-0.000014,0.000057,0.000014,1.000000,1.000000,0.000016,-0.000051,-0.000016,1.000000,0.000000,0.000051,-0.000000,1.000000
23.901230,-0.972163,-0.659196,-10.492081,0.976003,0.167387,0.139282,0.169520,-0.182587,-0.968465,-0.136677,0.968836,-0.206581,0.916744,0.395170,0.058490,-0.394006,0.918593,-0.030749,-0.065879,0.005144,0.997814,0.794128,-0.251214,0.553401,-0.208394,0.742813,0.636240,-0.570906,-0.620581,0.537537,0.976763,-0.155242,-0.147762,0.161296,0.986455,0.029837,0.141128,-0.052977,0.988573,0.868024,0.170659,0.466273,-0.081056,0.975183,-0.206029,-0.489862,0.141044,0.860315,0.935420,0.266428,0.232390,0.031194,0.592564,-0.804919,-0.352159,0.760187,0.545986,0.986915,-0.014200,-0.160615,0.034490,0.991651,0.124252,0.157510,-0.128165,0.979165,1.000000,-0.000037,-0.000147,0.000037,1.000000,0.000041,0.000147,-0.000041,1.000000,0.999999,0.000001,0.001569,-0.000001,1.000000,0.000043,-0.001569,-0.000043,0.999999,0.988752,0.119122,-0.090445,-0.116579,0.992636,0.032926,0.093701,-0.022012,0.995357,1.000000,-0.000016,-0.000069,0.000016,1.000000,0.000018,0.000069,-0.000018,1.000000,1.000000,0.000000,-0.000072,-0.000000,1.000000,0.000010,0.000072,-0.000010,1.000000,0.960412,-0.071990,0.269122,0.030690,0.987495,0.154631,-0.276889,-0.140250,0.950612,0.862099,0.502607,-0.064588,-0.506253,0.859830,-0.066338,0.022193,0.089887,0.995705,0.809363,-0.576327,-0.113041,0.575323,0.816707,-0.044633,0.118045,-0.028911,0.992587,0.985133,0.132883,0.108877,-0.112584,0.978097,-0.175072,-0.129757,0.160211,0.978517,0.536068,0.842484,-0.053402,-0.839997,0.538632,0.065429,0.083887,0.009783,0.996427,0.546566,-0.738431,0.394950,0.837242,0.491476,-0.239744,-0.017074,0.461704,0.886869,0.678447,-0.733239,0.045499,0.667397,0.641043,0.379006,-0.307069,-0.226770,0.924275,-0.220409,0.973852,-0.055075,-0.732868,-0.202600,-0.649505,-0.643680,-0.102794,0.758360,1.000000,-0.000014,-0.000117,0.000014,1.000000,-0.000023,0.000117,0.000023,1.000000,0.999986,0.005054,-0.001852,-0.005055,0.999987,-0.000705,0.001849,0.000714,0.999998,1.000000,-0.000003,-0.000037,0.000003,1.000000,-0.000010,0.000037,0.000010,1.000000,1.000000,0.000004,-0.000037,-0.000004,1.000000,0.000016,0.000037,-0.000016,1.000000
23.917898,-0.971372,-0.660608,-10.501967,0.974700,0.172067,0.142664,0.174366,-0.186000,-0.966954,-0.139846,0.967366,-0.211297,0.910957,0.407643,0.063129,-0.407259,0.913106,-0.019427,-0.065563,-0.008013,0.997816,0.794479,-0.230090,0.562016,-0.212394,0.761726,0.612096,-0.568939,-0.605666,0.556306,0.974849,-0.161446,-0.153636,0.167811,0.985383,0.029317,0.146657,-0.054361,0.987693,0.866957,0.158596,0.472474,-0.080423,0.980111,-0.181424,-0.491851,0.119289,0.862469,0.934102,0.266041,0.238065,0.017427,0.632066,-0.774719,-0.356580,0.727815,0.585778,0.984706,-0.005979,-0.174124,0.029962,0.990333,0.135434,0.171631,-0.138580,0.975366,1.000000,-0.000068,-0.000076,0.000068,1.000000,-0.000042,0.000076,0.000042,1.000000,0.999999,-0.000059,0.001724,0.000059,1.000000,0.000016,-0.001724,-0.000016,0.999999,0.987460,0.123348,-0.098526,-0.120790,0.992177,0.031537,0.101645,-0.019240,0.994635,1.000000,-0.000029,-0.000037,0.000029,1.000000,-0.000026,0.000037,0.000026,1.000000,1.000000,-0.000026,-0.000043,0.000026,1.000000,-0.000020,0.000043,0.000020,1.000000,0.956232,-0.084215,0.280228,0.038958,0.985804,0.163318,-0.290004,-0.145252,0.945938,0.861695,0.502607,-0.069776,-0.506423,0.860466,-0.055981,0.031904,0.083574,0.995991,0.819374,-0.560903,-0.118378,0.561590,0.826847,-0.030655,0.115075,-0.041362,0.992495,0.982522,0.135594,0.127533,-0.110520,0.976223,-0.186477,-0.149785,0.169123,0.974147,0.536317,0.842671,-0.047649,-0.840827,0.538341,0.056557,0.073310,0.009733,0.997262,0.544903,-0.737789,0.398432,0.838477,0.482853,-0.252603,-0.006017,0.471721,0.881727,0.672179,-0.738954,0.046076,0.663575,0.628876,0.405194,-0.328396,-0.241788,0.913069,-0.221037,0.974340,-0.042481,-0.719091,-0.192247,-0.667794,-0.658825,-0.117060,0.743133,1.000000,-0.000011,-0.000064,0.000011,1.000000,-0.000083,0.000064,0.000083,1.000000,0.999980,0.006016,-0.002072,-0.006018,0.999981,-0.000905,0.002067,0.000917,0.999997,1.000000,-0.000002,-0.000020,0.000002,1.000000,-0.000036,0.000020,0.000036,1.000000,1.000000,-0.000003,-0.000032,0.000003,1.000000,-0.000011,0.000032,0.000011,1.000000
23.934565,-0.970938,-0.661724,-10.511340,0.973450,0.176268,0.146027,0.179113,-0.189358,-0.965434,-0.142523,0.965957,-0.215902,0.905990,0.418090,0.066203,-0.418880,0.908039,-0.002130,-0.061005,-0.025801,0.997804,0.796464,-0.202510,0.569768,-0.218078,0.782645,0.583017,-0.563993,-0.588606,0.579185,0.973512,-0.164097,-0.159207,0.170721,0.984899,0.028766,0.152083,-0.055184,0.986826,0.866592,0.144934,0.477506,-0.076762,0.984222,-0.159423,-0.493077,0.101500,0.864044,0.933976,0.263834,0.240998,-0.000930,0.676223,-0.736697,-0.357334,0.687833,0.631821,0.982136,0.002593,-0.188154,0.025544,0.988812,0.146962,0.186430,-0.149143,0.971082,1.000000,-0.000078,-0.000051,0.000078,1.000000,-0.000076,0.000051,0.000076,1.000000,0.999998,-0.000080,0.001910,0.000080,1.000000,0.000029,-0.001910,-0.000029,0.999998,0.986080,0.127522,-0.106699,-0.125078,0.991714,0.029320,0.109553,-0.015566,0.993859,1.000000,-0.000033,-0.000026,0.000033,1.000000,-0.000044,0.000026,0.000044,1.000000,1.000000,-0.000035,-0.000032,0.000035,1.000000,-0.000033,0.000032,0.000033,1.000000,0.952459,-0.098531,0.288295,0.049219,0.983593,0.173557,-0.300666,-0.151116,0.941682,0.861667,0.501664,-0.076569,-0.505641,0.861538,-0.045606,0.043088,0.078014,0.996021,0.828702,-0.546140,-0.122408,0.548407,0.836032,-0.017352,0.111814,-0.052750,0.992328,0.979429,0.137744,0.147466,-0.106971,0.974067,-0.199377,-0.171105,0.179501,0.968763,0.535967,0.843239,-0.041082,-0.841785,0.537483,0.050090,0.064319,0.007735,0.997899,0.542902,-0.738450,0.399937,0.839789,0.475424,-0.262158,0.003451,0.478189,0.878250,0.664538,-0.745843,0.045914,0.660959,0.615348,0.429513,-0.348602,-0.255080,0.901893,-0.217993,0.975559,-0.027648,-0.703146,-0.176641,-0.688755,-0.676805,-0.130703,0.724466,1.000000,-0.000007,-0.000044,0.000007,1.000000,-0.000107,0.000044,0.000107,1.000000,0.999974,0.006870,-0.002297,-0.006873,0.999976,-0.001054,0.002290,0.001070,0.999997,1.000000,-0.000001,-0.000013,0.000001,1.000000,-0.000046,0.000013,0.000046,1.000000,1.000000,-0.000006,-0.000029,0.000006,1.000000,-0.000023,0.000029,0.000023,1.000000
