t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
37.583333,0.417231,-0.016358,-0.280310,-0.993047,0.088788,-0.077292,0.057523,0.938862,0.339454,0.102706,0.332648,-0.937442,0.975869,-0.192685,0.102720,0.211395,0.951522,-0.223423,-0.054690,0.239746,0.969294,0.970359,0.239972,0.028593,-0.240549,0.970455,0.018793,-0.023238,-0.025114,0.999415,0.999617,-0.025624,0.010480,0.025129,0.998676,0.044897,-0.011616,-0.044616,0.998937,0.959239,0.124742,-0.253573,-0.243315,0.820938,-0.516584,0.143728,0.557226,0.817828,0.970323,-0.001561,0.241807,0.183805,0.654539,-0.733345,-0.157127,0.756027,0.635401,0.999629,0.026743,0.005155,-0.026406,0.998023,-0.057034,-0.006670,0.056877,0.998359,0.999977,-0.000722,-0.006787,0.001011,0.999089,0.042672,0.006750,-0.042678,0.999066,0.999996,-0.000481,0.002821,0.000561,0.999594,-0.028479,-0.002806,0.028480,0.999590,0.998424,0.055338,0.009313,-0.052863,0.983183,-0.174806,-0.018830,0.174038,0.984559,1.000000,0.000023,-0.000065,-0.000023,1.000000,-0.000053,0.000065,0.000053,1.000000,1.000000,0.000015,-0.000059,-0.000015,1.000000,-0.000067,0.000059,0.000067,1.000000,0.999644,0.021855,0.015309,-0.017472,0.969735,-0.243533,-0.020168,0.243179,0.969772,0.996095,0.086268,-0.018753,-0.087696,0.991345,-0.097694,0.010163,0.098957,0.995040,0.997086,-0.027548,0.071138,0.034497,0.994551,-0.098381,-0.068040,0.100549,0.992603,0.983775,-0.112581,0.139684,0.068978,0.956106,0.284786,-0.165615,-0.270531,0.948359,0.614204,0.775019,-0.148656,-0.783882,0.620907,-0.001671,0.091007,0.117555,0.988888,0.297957,-0.918313,0.260621,0.936545,0.334041,0.106299,-0.184674,0.212411,0.959571,0.947702,0.241198,-0.209011,-0.270526,0.954553,-0.125074,0.169344,0.175076,0.969882,0.986953,0.095719,0.129470,0.020862,0.721306,-0.692302,-0.159654,0.685971,0.709898,1.000000,0.000088,0.000013,-0.000088,1.000000,-0.000077,-0.000013,0.000077,1.000000,1.000000,-0.000020,-0.000120,0.000020,1.000000,0.000025,0.000120,-0.000025,1.000000,1.000000,0.000018,0.000005,-0.000018,1.000000,-0.000033,-0.000005,0.000033,1.000000,1.000000,-0.000004,-0.000041,0.000004,1.000000,0.000010,0.000041,-0.000010,1.000000
37.600000,0.420004,-0.017851,-0.283644,-0.993504,0.091026,-0.068293,0.062121,0.936650,0.344714,0.095345,0.338232,-0.936220,0.974265,-0.192845,0.116698,0.215801,0.947529,-0.235837,-0.065094,0.254951,0.964760,0.972942,0.228621,0.033406,-0.229491,0.972990,0.025002,-0.026788,-0.031992,0.999129,0.999731,-0.022662,0.004967,0.022527,0.999416,0.025713,-0.005547,-0.025594,0.999657,0.959048,0.123220,-0.255036,-0.242101,0.823971,-0.512308,0.147016,0.553072,0.820059,0.970645,0.018733,0.239786,0.174007,0.633563,-0.753870,-0.166041,0.773465,0.611705,0.999617,0.027513,0.002882,-0.027310,0.998083,-0.055542,-0.004404,0.055442,0.998452,0.999969,-0.000840,-0.007812,0.001221,0.998806,0.048833,0.007762,-0.048841,0.998776,0.999997,-0.000602,0.002374,0.000684,0.999409,-0.034379,-0.002352,0.034381,0.999406,0.998613,0.052248,0.006505,-0.050383,0.984145,-0.170059,-0.015287,0.169495,0.985412,1.000000,0.000021,-0.000071,-0.000021,1.000000,-0.000080,0.000071,0.000080,1.000000,1.000000,0.000008,-0.000062,-0.000008,1.000000,-0.000094,0.000062,0.000094,1.000000,0.999315,0.027786,0.024433,-0.021562,0.973953,-0.225720,-0.030068,0.225039,0.973886,0.996537,0.076116,-0.033468,-0.078765,0.993119,-0.086659,0.026642,0.088995,0.995676,0.996650,-0.016326,0.080144,0.023551,0.995659,-0.090048,-0.078326,0.091634,0.992708,0.982774,-0.117179,0.142911,0.073006,0.956554,0.282268,-0.169778,-0.266972,0.948631,0.604996,0.782111,-0.149274,-0.789318,0.613757,0.016691,0.104672,0.107727,0.988655,0.291810,-0.920362,0.260346,0.939561,0.326791,0.102144,-0.179088,0.214805,0.960097,0.947081,0.250787,-0.200359,-0.275044,0.955820,-0.103721,0.165495,0.153340,0.974217,0.984525,0.100897,0.143281,0.027582,0.718211,-0.695279,-0.173057,0.688472,0.704314,1.000000,0.000097,0.000036,-0.000097,1.000000,-0.000096,-0.000036,0.000096,1.000000,1.000000,-0.000044,-0.000134,0.000044,1.000000,0.000030,0.000134,-0.000030,1.000000,1.000000,0.000020,0.000013,-0.000020,1.000000,-0.000041,-0.000013,0.000041,1.000000,1.000000,-0.000009,-0.000046,0.000009,1.000000,0.000013,0.000046,-0.000013,1.000000
37.616667,0.423459,-0.018795,-0.286027,-0.993799,0.092599,-0.061561,0.065692,0.935616,0.346854,0.089716,0.340659,-0.935897,0.972096,-0.195039,0.130339,0.222212,0.943660,-0.245208,-0.075170,0.267328,0.960669,0.975532,0.216732,0.036949,-0.217932,0.975430,0.032290,-0.029043,-0.039552,0.998795,0.999798,-0.020096,0.000066,0.020095,0.999777,0.006486,-0.000197,-0.006484,0.999979,0.959896,0.124119,-0.251386,-0.239494,0.829171,-0.505093,0.145750,0.545042,0.825643,0.970653,0.036415,0.237711,0.165309,0.616870,-0.769509,-0.174659,0.786222,0.592747,0.999621,0.027518,0.000346,-0.027462,0.998247,-0.052432,-0.001788,0.052403,0.998624,0.999960,-0.000926,-0.008849,0.001402,0.998539,0.054018,0.008786,-0.054028,0.998501,0.999997,-0.000685,0.002171,0.000770,0.999226,-0.039331,-0.002142,0.039332,0.999224,0.998805,0.048720,0.003944,-0.047406,0.985198,-0.164732,-0.011911,0.164348,0.986330,1.000000,0.000025,-0.000064,-0.000025,1.000000,-0.000081,0.000064,0.000081,1.000000,1.000000,0.000011,-0.000055,-0.000011,1.000000,-0.000095,0.000055,0.000095,1.000000,0.998841,0.034294,0.033786,-0.026600,0.978107,-0.206395,-0.040125,0.205257,0.977885,0.996733,0.064500,-0.048605,-0.068079,0.994781,-0.075994,0.043449,0.079055,0.995923,0.996041,-0.004757,0.088762,0.012074,0.996552,-0.082084,-0.088066,0.082830,0.992665,0.982199,-0.121082,0.143612,0.077279,0.957298,0.278584,-0.171211,-0.262527,0.949614,0.595534,0.789128,-0.150384,-0.794650,0.606130,0.033735,0.117774,0.099413,0.988052,0.286773,-0.921990,0.260186,0.942306,0.320429,0.096871,-0.172685,0.217395,0.960687,0.945537,0.259704,-0.196250,-0.280394,0.956044,-0.085782,0.165346,0.136138,0.976794,0.981468,0.106684,0.159180,0.034957,0.717068,-0.696126,-0.188409,0.688791,0.700050,1.000000,0.000097,0.000038,-0.000097,1.000000,-0.000074,-0.000038,0.000074,1.000000,1.000000,-0.000043,-0.000129,0.000043,1.000000,0.000014,0.000129,-0.000014,1.000000,1.000000,0.000020,0.000014,-0.000020,1.000000,-0.000032,-0.000014,0.000032,1.000000,1.000000,-0.000009,-0.000044,0.000009,1.000000,0.000006,0.000044,-0.000006,1.000000
37.633333,0.427411,-0.019131,-0.287714,-0.993914,0.093925,-0.057564,0.068405,0.935807,0.345813,0.086349,0.339771,-0.936536,0.969570,-0.198519,0.143261,0.229692,0.940138,-0.251759,-0.084707,0.277004,0.957128,0.977912,0.205430,0.038550,-0.206939,0.977520,0.040383,-0.029387,-0.047469,0.998440,0.999830,-0.017892,-0.004393,0.017838,0.999768,-0.012110,0.004608,0.012029,0.999917,0.961483,0.126732,-0.243903,-0.235703,0.836645,-0.494439,0.141399,0.532883,0.834291,0.970558,0.050875,0.235433,0.157629,0.604911,-0.780535,-0.182126,0.794666,0.579082,0.999635,0.026873,-0.002726,-0.026972,0.998502,-0.047597,0.001443,0.047653,0.998863,0.999952,-0.000998,-0.009756,0.001561,0.998325,0.057837,0.009682,-0.057850,0.998278,0.999997,-0.000750,0.002175,0.000842,0.999077,-0.042951,-0.002141,0.042953,0.999075,0.998987,0.044983,0.001284,-0.044209,0.986332,-0.158730,-0.008407,0.158512,0.987321,1.000000,0.000023,-0.000051,-0.000023,1.000000,-0.000064,0.000051,0.000064,1.000000,1.000000,0.000012,-0.000045,-0.000012,1.000000,-0.000076,0.000045,0.000076,1.000000,0.998271,0.039893,0.043160,-0.031228,0.982146,-0.185508,-0.049790,0.183839,0.981694,0.996676,0.052172,-0.062563,-0.056329,0.996186,-0.066637,0.058848,0.069939,0.995814,0.995358,0.006483,0.096023,0.000689,0.997223,-0.074469,-0.096239,0.074189,0.992590,0.982145,-0.123509,0.141904,0.081032,0.958482,0.273397,-0.169780,-0.257016,0.951377,0.585905,0.796170,-0.151087,-0.800127,0.597913,0.047931,0.128498,0.092806,0.987358,0.282681,-0.923516,0.259248,0.944926,0.314581,0.090291,-0.164940,0.219447,0.961581,0.943179,0.268000,-0.196440,-0.286808,0.955125,-0.074010,0.167790,0.126145,0.977719,0.977886,0.113308,0.175783,0.042183,0.716378,-0.696436,-0.204839,0.688450,0.695757,1.000000,0.000082,0.000025,-0.000082,1.000000,-0.000049,-0.000025,0.000049,1.000000,1.000000,-0.000029,-0.000105,0.000029,1.000000,0.000005,0.000105,-0.000005,1.000000,1.000000,0.000017,0.000009,-0.000017,1.000000,-0.000021,-0.000009,0.000021,1.000000,1.000000,-0.000006,-0.000036,0.000006,1.000000,0.000002,0.000036,-0.000002,1.000000
37.650000,0.431786,-0.019094,-0.289042,-0.993927,0.095452,-0.054748,0.071159,0.937051,0.341866,0.083934,0.335894,-0.938153,0.967100,-0.201654,0.155089,0.236494,0.937302,-0.255998,-0.093742,0.284253,0.954155,0.979792,0.196098,0.039408,-0.197946,0.978923,0.050273,-0.028719,-0.057058,0.997958,0.999838,-0.015759,-0.008697,0.015494,0.999437,-0.029762,0.009161,0.029622,0.999519,0.962820,0.129178,-0.237255,-0.231873,0.845806,-0.480465,0.138606,0.517615,0.844312,0.970513,0.061249,0.233138,0.151869,0.595712,-0.788710,-0.187191,0.800860,0.568844,0.999644,0.026181,-0.005238,-0.026374,0.998807,-0.041094,0.004156,0.041218,0.999142,0.999946,-0.001055,-0.010379,0.001682,0.998162,0.060585,0.010296,-0.060599,0.998109,0.999997,-0.000807,0.002304,0.000912,0.998935,-0.046126,-0.002264,0.046128,0.998933,0.999144,0.041350,-0.001438,-0.041085,0.987437,-0.152576,-0.004889,0.152504,0.988291,1.000000,0.000019,-0.000032,-0.000019,1.000000,-0.000032,0.000032,0.000032,1.000000,1.000000,0.000013,-0.000031,-0.000013,1.000000,-0.000041,0.000031,0.000041,1.000000,0.997620,0.044363,0.052778,-0.035090,0.985634,-0.165208,-0.059349,0.162963,0.984846,0.996477,0.039836,-0.073807,-0.044221,0.997292,-0.058760,0.071266,0.061817,0.995540,0.994703,0.017753,0.101245,-0.010953,0.997671,-0.067325,-0.102204,0.065860,0.992581,0.982475,-0.125061,0.138211,0.084417,0.959641,0.268258,-0.166181,-0.251890,0.953381,0.577645,0.802422,-0.149815,-0.804948,0.590430,0.058741,0.135590,0.086662,0.986968,0.280076,-0.924748,0.257681,0.947358,0.309631,0.081493,-0.155146,0.221292,0.962787,0.939990,0.276838,-0.199446,-0.294564,0.953426,-0.064889,0.172194,0.119744,0.977758,0.973027,0.121338,0.196205,0.051077,0.716084,-0.696143,-0.224968,0.687387,0.690571,1.000000,0.000055,0.000002,-0.000055,1.000000,-0.000022,-0.000002,0.000022,1.000000,1.000000,-0.000007,-0.000069,0.000007,1.000000,-0.000001,0.000069,0.000001,1.000000,1.000000,0.000011,0.000001,-0.000011,1.000000,-0.000009,-0.000001,0.000009,1.000000,1.000000,-0.000001,-0.000024,0.000001,1.000000,-0.000000,0.000024,0.000000,1.000000
37.666667,0.436375,-0.018488,-0.290305,-0.993958,0.096281,-0.052710,0.073135,0.938994,0.336068,0.081851,0.330182,-0.940362,0.964718,-0.204329,0.166040,0.242728,0.934534,-0.260249,-0.101994,0.291369,0.951158,0.981359,0.188101,0.039412,-0.190214,0.979948,0.059335,-0.027460,-0.065726,0.997460,0.999813,-0.014245,-0.013053,0.013633,0.998856,-0.045839,0.013691,0.045653,0.998864,0.964254,0.130554,-0.230587,-0.226605,0.857337,-0.462195,0.137349,0.497925,0.856274,0.970592,0.067487,0.231076,0.147697,0.591057,-0.792993,-0.190096,0.803802,0.563707,0.999659,0.025069,-0.007279,-0.025305,0.999087,-0.034434,0.006409,0.034607,0.999380,0.999942,-0.001094,-0.010741,0.001757,0.998079,0.061923,0.010652,-0.061938,0.998023,0.999996,-0.000854,0.002530,0.000975,0.998833,-0.048291,-0.002486,0.048293,0.998830,0.999287,0.037541,-0.003908,-0.037709,0.988514,-0.146352,-0.001631,0.146396,0.989225,1.000000,0.000013,-0.000017,-0.000013,1.000000,-0.000006,0.000017,0.000006,1.000000,1.000000,0.000010,-0.000020,-0.000010,1.000000,-0.000012,0.000020,0.000012,1.000000,0.996977,0.047369,0.061587,-0.037994,0.988649,-0.145361,-0.067774,0.142581,0.987460,0.996160,0.029096,-0.082576,-0.033491,0.998067,-0.052351,0.080893,0.054915,0.995209,0.994064,0.027062,0.105380,-0.020742,0.997946,-0.060617,-0.106803,0.058072,0.992583,0.983191,-0.125251,0.132843,0.087005,0.961078,0.262219,-0.160516,-0.246253,0.955821,0.570111,0.808196,-0.147625,-0.809645,0.583194,0.066030,0.139459,0.081880,0.986837,0.280325,-0.925250,0.255596,0.949002,0.307155,0.071075,-0.144269,0.222637,0.964168,0.937529,0.284104,-0.200809,-0.301005,0.951814,-0.058696,0.174457,0.115474,0.977870,0.967389,0.129719,0.217558,0.060092,0.716854,-0.694629,-0.246064,0.685050,0.685681,1.000000,0.000028,-0.000017,-0.000028,1.000000,-0.000005,0.000017,0.000005,1.000000,1.000000,0.000010,-0.000034,-0.000010,1.000000,-0.000000,0.000034,0.000000,1.000000,1.000000,0.000006,-0.000006,-0.000006,1.000000,-0.000002,0.000006,0.000002,1.000000,1.000000,0.000002,-0.000012,-0.000002,1.000000,-0.000000,0.000012,0.000000,1.000000
37.683333,0.440929,-0.016994,-0.291624,-0.994019,0.095941,-0.052175,0.073719,0.941939,0.327591,0.080575,0.321786,-0.943378,0.962426,-0.206569,0.176253,0.248577,0.931467,-0.265668,-0.109295,0.299498,0.947816,0.982601,0.181969,0.037189,-0.184139,0.980607,0.067096,-0.024259,-0.072777,0.997053,0.999756,-0.013914,-0.017180,0.012887,0.998204,-0.058502,0.017963,0.058266,0.998140,0.966083,0.131444,-0.222277,-0.219092,0.872822,-0.436096,0.136686,0.470004,0.872017,0.971276,0.068680,0.227830,0.143869,0.593139,-0.792141,-0.189539,0.802165,0.566221,0.999682,0.023613,-0.008855,-0.023847,0.999340,-0.027392,0.008202,0.027595,0.999586,0.999941,-0.001115,-0.010821,0.001781,0.998094,0.061681,0.010732,-0.061697,0.998037,0.999996,-0.000888,0.002795,0.001024,0.998798,-0.049000,-0.002748,0.049003,0.998795,0.999417,0.033609,-0.006072,-0.034129,0.989492,-0.140502,0.001286,0.140627,0.990062,1.000000,0.000002,-0.000008,-0.000002,1.000000,-0.000003,0.000008,0.000003,1.000000,1.000000,0.000001,-0.000008,-0.000001,1.000000,-0.000005,0.000008,0.000005,1.000000,0.996444,0.048989,0.068557,-0.039988,0.991096,-0.127005,-0.074169,0.123812,0.989530,0.995859,0.020008,-0.088686,-0.024321,0.998560,-0.047826,0.087601,0.049785,0.994911,0.993479,0.034624,0.108629,-0.028836,0.998102,-0.054413,-0.110307,0.050926,0.992592,0.984179,-0.124137,0.126422,0.088779,0.962999,0.254463,-0.153333,-0.239213,0.958784,0.562571,0.813924,-0.145058,-0.814769,0.575579,0.069713,0.140233,0.078970,0.986964,0.281996,-0.925495,0.252859,0.950255,0.305762,0.059371,-0.132262,0.223538,0.965680,0.936129,0.288025,-0.201751,-0.304708,0.950768,-0.056515,0.175541,0.114381,0.977805,0.961833,0.137091,0.236821,0.067861,0.718915,-0.691777,-0.265090,0.681445,0.682173,1.000000,0.000007,-0.000012,-0.000007,1.000000,-0.000010,0.000012,0.000010,1.000000,1.000000,0.000005,-0.000010,-0.000005,1.000000,0.000009,0.000010,-0.000009,1.000000,1.000000,0.000001,-0.000004,-0.000001,1.000000,-0.000004,0.000004,0.000004,1.000000,1.000000,0.000001,-0.000004,-0.000001,1.000000,0.000004,0.000004,-0.000004,1.000000
37.700000,0.445228,-0.014508,-0.292946,-0.994104,0.094199,-0.053710,0.072543,0.945892,0.316268,0.080596,0.310507,-0.947148,0.960350,-0.208042,0.185597,0.253818,0.927836,-0.273308,-0.115344,0.309579,0.943852,0.983492,0.178099,0.031992,-0.180018,0.980934,0.073220,-0.018342,-0.077771,0.996803,0.999672,-0.015022,-0.020749,0.013595,0.997641,-0.067286,0.021711,0.066982,0.997518,0.968249,0.131635,-0.212522,-0.208988,0.892729,-0.399197,0.137176,0.430937,0.891895,0.972918,0.064225,0.222049,0.139502,0.602811,-0.785594,-0.184308,0.795295,0.577526,0.999710,0.022018,-0.009733,-0.022203,0.999565,-0.019431,0.009301,0.019641,0.999764,0.999943,-0.001112,-0.010582,0.001740,0.998222,0.059585,0.010497,-0.059600,0.998167,0.999995,-0.000905,0.003113,0.001054,0.998838,-0.048187,-0.003066,0.048190,0.998833,0.999529,0.029629,-0.007936,-0.030431,0.990330,-0.135351,0.003849,0.135529,0.990766,1.000000,-0.000013,-0.000002,0.000013,1.000000,-0.000017,0.000002,0.000017,1.000000,1.000000,-0.000013,0.000005,0.000013,1.000000,-0.000015,-0.000005,0.000015,1.000000,0.996072,0.049510,0.073407,-0.041186,0.992982,-0.110864,-0.078380,0.107405,0.991121,0.995745,0.011850,-0.091382,-0.016044,0.998845,-0.045295,0.090740,0.046569,0.994785,0.993002,0.041478,0.110578,-0.036251,0.998147,-0.048869,-0.112400,0.044518,0.992665,0.985308,-0.121924,0.119593,0.089741,0.965398,0.244852,-0.145308,-0.230522,0.962156,0.553764,0.820286,-0.143095,-0.821057,0.566521,0.070138,0.138600,0.078649,0.987221,0.283648,-0.925691,0.250282,0.951496,0.304127,0.046498,-0.119160,0.224953,0.967056,0.935725,0.287400,-0.204498,-0.304746,0.950641,-0.058404,0.177618,0.116970,0.977123,0.956893,0.142246,0.253224,0.074477,0.722534,-0.687312,-0.280731,0.676543,0.680794,1.000000,-0.000007,0.000014,0.000007,1.000000,-0.000029,-0.000014,0.000029,1.000000,1.000000,-0.000019,0.000006,0.000019,1.000000,0.000023,-0.000006,-0.000023,1.000000,1.000000,-0.000002,0.000005,0.000002,1.000000,-0.000012,-0.000005,0.000012,1.000000,1.000000,-0.000004,0.000002,0.000004,1.000000,0.000010,-0.000002,-0.000010,1.000000
37.716667,0.448993,-0.011732,-0.294283,-0.994134,0.092120,-0.056669,0.070675,0.949934,0.304353,0.081869,0.298562,-0.950872,0.958746,-0.207863,0.193906,0.257473,0.924084,-0.282446,-0.120475,0.320720,0.939481,0.984184,0.175317,0.025402,-0.176785,0.981187,0.077580,-0.011323,-0.080844,0.996662,0.999581,-0.016868,-0.023505,0.015099,0.997182,-0.073491,0.024678,0.073106,0.997019,0.970353,0.130041,-0.203725,-0.197312,0.913022,-0.357013,0.139579,0.386627,0.911613,0.974847,0.058291,0.215117,0.134526,0.615649,-0.776453,-0.177697,0.785862,0.592322,0.999742,0.020558,-0.009641,-0.020663,0.999727,-0.010926,0.009414,0.011123,0.999894,0.999950,-0.001074,-0.009969,0.001622,0.998478,0.055124,0.009895,-0.055138,0.998430,0.999993,-0.000916,0.003512,0.001078,0.998923,-0.046396,-0.003466,0.046399,0.998917,0.999617,0.026037,-0.009413,-0.027048,0.990987,-0.131202,0.005912,0.131407,0.991311,1.000000,-0.000031,-0.000005,0.000031,1.000000,-0.000019,0.000005,0.000019,1.000000,1.000000,-0.000032,0.000007,0.000032,1.000000,-0.000014,-0.000007,0.000014,1.000000,0.995844,0.048890,0.076845,-0.041368,0.994464,-0.096591,-0.081142,0.093011,0.992353,0.995809,0.004155,-0.091362,-0.008244,0.998978,-0.044431,0.091084,0.044998,0.994826,0.992649,0.047568,0.111293,-0.042882,0.998105,-0.044129,-0.113181,0.039032,0.992807,0.986392,-0.119428,0.112992,0.090453,0.968111,0.233622,-0.137290,-0.220223,0.965740,0.543676,0.827212,-0.141906,-0.828255,0.556133,0.068623,0.135684,0.080226,0.987499,0.285337,-0.925903,0.247559,0.952557,0.302510,0.033510,-0.105916,0.226253,0.968293,0.936130,0.282916,-0.208851,-0.301609,0.951335,-0.063189,0.180810,0.122145,0.975904,0.953178,0.144659,0.265568,0.079834,0.726648,-0.682355,-0.291683,0.671607,0.681076,1.000000,-0.000024,0.000025,0.000024,1.000000,-0.000064,-0.000025,0.000064,1.000000,1.000000,-0.000034,0.000022,0.000034,1.000000,0.000057,-0.000022,-0.000057,1.000000,1.000000,-0.000005,0.000009,0.000005,1.000000,-0.000028,-0.000009,0.000028,1.000000,1.000000,-0.000007,0.000008,0.000007,1.000000,0.000025,-0.000008,-0.000025,1.000000
37.733333,0.452014,-0.008266,-0.295780,-0.994252,0.087852,-0.061194,0.066370,0.954237,0.291592,0.084011,0.285855,-0.954583,0.957156,-0.206396,0.203106,0.260700,0.919513,-0.294163,-0.126045,0.334509,0.933925,0.984684,0.173567,0.016487,-0.174326,0.981646,0.077339,-0.002761,-0.079028,0.996869,0.999458,-0.020749,-0.025543,0.018759,0.996945,-0.075823,0.027038,0.075303,0.996794,0.973152,0.125149,-0.193166,-0.181076,0.934362,-0.306887,0.142080,0.333625,0.931938,0.977177,0.048053,0.206920,0.129830,0.635879,-0.760790,-0.168135,0.770291,0.615128,0.999783,0.019064,-0.008455,-0.019085,0.999815,-0.002430,0.008407,0.002591,0.999961,0.999959,-0.000988,-0.009048,0.001419,0.998859,0.047728,0.008991,-0.047738,0.998819,0.999991,-0.000886,0.004077,0.001056,0.999119,-0.041945,-0.004036,0.041949,0.999112,0.999695,0.022405,-0.010372,-0.023547,0.991523,-0.127776,0.007422,0.127982,0.991749,1.000000,-0.000052,-0.000014,0.000052,1.000000,-0.000038,0.000014,0.000038,1.000000,1.000000,-0.000053,0.000009,0.000053,1.000000,-0.000033,-0.000009,0.000033,1.000000,0.995820,0.048239,0.077556,-0.041600,0.995508,-0.085051,-0.081310,0.081469,0.993354,0.996101,-0.002083,-0.088198,-0.001895,0.998985,-0.044999,0.088203,0.044991,0.995086,0.992426,0.053044,0.110798,-0.048807,0.997982,-0.040615,-0.112729,0.034900,0.993013,0.987546,-0.116604,0.105621,0.091007,0.971003,0.221066,-0.128336,-0.208701,0.969523,0.532603,0.834457,-0.141477,-0.836017,0.544749,0.065763,0.131946,0.083251,0.987755,0.287146,-0.926240,0.244186,0.953462,0.300850,0.019968,-0.091959,0.227089,0.969523,0.937480,0.275627,-0.212511,-0.295118,0.953207,-0.065582,0.184491,0.124198,0.974955,0.950771,0.144094,0.274355,0.083705,0.733002,-0.675057,-0.298374,0.664790,0.684856,1.000000,-0.000034,0.000053,0.000034,1.000000,-0.000112,-0.000053,0.000112,1.000000,1.000000,-0.000066,0.000028,0.000066,1.000000,0.000094,-0.000028,-0.000094,1.000000,1.000000,-0.000007,0.000019,0.000007,1.000000,-0.000048,-0.000019,0.000048,1.000000,1.000000,-0.000013,0.000010,0.000013,1.000000,0.000041,-0.000010,-0.000041,1.000000
