t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
9.417000,-1.279424,-0.011037,-0.907728,-0.970127,0.024206,0.241386,0.072059,0.978854,0.191448,-0.231647,0.203123,-0.951357,0.960409,-0.175413,0.216435,0.221385,0.952155,-0.210688,-0.169122,0.250262,0.953292,0.938956,0.332146,0.089673,-0.333421,0.942778,-0.000804,-0.084809,-0.029144,0.995971,0.984555,0.100518,0.143347,-0.066737,0.972414,-0.223510,-0.161859,0.210491,0.964103,0.958351,0.084072,-0.272937,-0.190017,0.901163,-0.389613,0.213205,0.425249,0.879606,0.978352,0.195667,0.067394,-0.114348,0.782542,-0.612007,-0.172488,0.591052,0.787976,0.996213,0.077628,-0.039152,-0.083327,0.981004,-0.175181,0.024809,0.177780,0.983757,1.000000,-0.000308,0.000782,0.000301,0.999955,0.009518,-0.000785,-0.009518,0.999954,0.999967,-0.000294,-0.008119,0.000224,0.999963,-0.008620,0.008121,0.008618,0.999930,0.997188,0.063599,0.039642,-0.064392,0.997743,0.019058,-0.038341,-0.021557,0.999032,1.000000,-0.000058,0.000021,0.000058,1.000000,0.000040,-0.000021,-0.000040,1.000000,1.000000,-0.000059,0.000008,0.000059,1.000000,0.000042,-0.000008,-0.000042,1.000000,0.993168,-0.028301,0.113206,-0.011650,0.941249,0.337512,-0.116107,-0.336525,0.934489,0.849077,0.527278,-0.032325,-0.527508,0.842985,-0.105415,-0.028333,0.106557,0.993903,0.754753,-0.654578,0.043305,0.653428,0.744295,-0.138050,0.058133,0.132490,0.989478,0.986998,-0.148293,-0.062006,0.148616,0.988895,0.000601,0.061229,-0.009808,0.998076,0.513623,0.777274,-0.363369,-0.791752,0.592550,0.148365,0.330635,0.211494,0.919756,0.513741,-0.857941,0.002691,0.837090,0.501938,0.217573,-0.188015,-0.109524,0.976040,0.825749,0.245147,-0.507978,-0.140492,0.961619,0.235694,0.546261,-0.123257,0.828497,0.952724,-0.062217,0.297399,0.128662,0.969332,-0.209385,-0.275251,0.237750,0.931510,1.000000,-0.000079,-0.000022,0.000079,1.000000,-0.000120,0.000022,0.000120,1.000000,1.000000,-0.000079,0.000072,0.000079,1.000000,0.000035,-0.000072,-0.000035,1.000000,1.000000,-0.000013,-0.000012,0.000013,1.000000,-0.000049,0.000012,0.000049,1.000000,1.000000,-0.000016,0.000026,0.000016,1.000000,0.000015,-0.000026,-0.000015,1.000000
9.433000,-1.280490,-0.015110,-0.911277,-0.968041,0.020372,0.249961,0.071537,0.977717,0.197364,-0.240371,0.208938,-0.947928,0.959421,-0.179646,0.217347,0.225512,0.951568,-0.208955,-0.169283,0.249491,0.953466,0.938437,0.330855,0.099350,-0.332954,0.942931,0.004862,-0.092072,-0.037642,0.995041,0.984172,0.105326,0.142522,-0.070440,0.970456,-0.230765,-0.162617,0.217073,0.962515,0.956467,0.079017,-0.280941,-0.197422,0.884146,-0.423451,0.214932,0.460481,0.861256,0.978223,0.197964,0.062375,-0.114125,0.764021,-0.635017,-0.173367,0.614070,0.769976,0.996233,0.075613,-0.042447,-0.081945,0.981027,-0.175699,0.028356,0.178515,0.983528,1.000000,-0.000295,0.000527,0.000291,0.999971,0.007664,-0.000530,-0.007664,0.999970,0.999966,-0.000301,-0.008295,0.000233,0.999966,-0.008213,0.008298,0.008211,0.999932,0.997355,0.062419,0.037234,-0.063257,0.997760,0.021775,-0.035792,-0.024072,0.999069,1.000000,-0.000066,-0.000031,0.000066,1.000000,0.000013,0.000031,-0.000013,1.000000,1.000000,-0.000066,-0.000028,0.000066,1.000000,-0.000015,0.000028,0.000015,1.000000,0.992758,-0.035300,0.114830,-0.006498,0.938677,0.344735,-0.119957,-0.342985,0.931650,0.846520,0.530979,-0.038284,-0.531768,0.840012,-0.107718,-0.025037,0.111544,0.993444,0.750441,-0.659014,0.050389,0.658586,0.739168,-0.141050,0.055708,0.139035,0.988719,0.987364,-0.144606,-0.064810,0.144885,0.989448,-0.000412,0.064186,-0.008983,0.997898,0.513101,0.778791,-0.360850,-0.793679,0.590557,0.145998,0.326804,0.211488,0.921125,0.512683,-0.858562,-0.005225,0.839727,0.500149,0.211449,-0.178928,-0.112794,0.977375,0.818710,0.241849,-0.520791,-0.132037,0.961962,0.239155,0.558820,-0.127035,0.819501,0.952715,-0.055247,0.298800,0.125808,0.966809,-0.222378,-0.276597,0.249455,0.928044,1.000000,-0.000037,0.000045,0.000037,1.000000,-0.000165,-0.000045,0.000165,1.000000,1.000000,-0.000059,0.000039,0.000059,1.000000,0.000129,-0.000039,-0.000129,1.000000,1.000000,-0.000004,0.000010,0.000004,1.000000,-0.000068,-0.000010,0.000068,1.000000,1.000000,-0.000013,0.000015,0.000013,1.000000,0.000055,-0.000015,-0.000055,1.000000
9.450000,-1.281309,-0.019207,-0.915363,-0.966022,0.015494,0.257996,0.070813,0.975873,0.206538,-0.248571,0.217790,-0.943811,0.957839,-0.181995,0.222312,0.229734,0.949829,-0.212242,-0.172531,0.254366,0.951594,0.937184,0.331850,0.107524,-0.334118,0.942525,0.003284,-0.100254,-0.039003,0.994197,0.983420,0.111514,0.143001,-0.074836,0.967859,-0.240101,-0.165179,0.225418,0.960158,0.954930,0.071547,-0.288079,-0.202113,0.867506,-0.454514,0.217392,0.492254,0.842868,0.978963,0.195515,0.058359,-0.110741,0.749357,-0.652841,-0.171372,0.632644,0.755244,0.996324,0.072817,-0.045113,-0.079721,0.980916,-0.177340,0.031339,0.180284,0.983115,1.000000,-0.000267,0.000285,0.000265,0.999985,0.005480,-0.000286,-0.005479,0.999985,0.999965,-0.000304,-0.008346,0.000236,0.999967,-0.008141,0.008348,0.008139,0.999932,0.997527,0.060893,0.035112,-0.061786,0.997778,0.024922,-0.033516,-0.027030,0.999073,1.000000,-0.000071,-0.000068,0.000071,1.000000,-0.000014,0.000068,0.000014,1.000000,1.000000,-0.000068,-0.000050,0.000068,1.000000,-0.000062,0.000050,0.000062,1.000000,0.992370,-0.042781,0.115637,-0.000696,0.935917,0.352219,-0.123295,-0.349612,0.928747,0.843064,0.535824,-0.046212,-0.537434,0.836130,-0.109774,-0.020181,0.117383,0.992882,0.743883,-0.665676,0.059272,0.666333,0.731944,-0.142332,0.051363,0.145373,0.988043,0.987660,-0.140849,-0.068486,0.141062,0.989999,-0.001737,0.068046,-0.007946,0.997651,0.513155,0.779791,-0.358604,-0.795376,0.589064,0.142764,0.322567,0.211965,0.922508,0.513128,-0.858181,-0.015011,0.841925,0.499853,0.203246,-0.166918,-0.116930,0.979013,0.808374,0.242639,-0.536337,-0.124525,0.960967,0.247055,0.575347,-0.132926,0.807036,0.952445,-0.047454,0.300994,0.121807,0.964736,-0.233341,-0.279307,0.258908,0.924637,1.000000,-0.000006,0.000102,0.000006,1.000000,-0.000186,-0.000102,0.000186,1.000000,1.000000,-0.000045,0.000004,0.000045,1.000000,0.000194,-0.000004,-0.000194,1.000000,1.000000,0.000002,0.000029,-0.000002,1.000000,-0.000077,-0.000029,0.000077,1.000000,1.000000,-0.000010,0.000003,0.000010,1.000000,0.000083,-0.000003,-0.000083,1.000000
9.467000,-1.281870,-0.023323,-0.920076,-0.964236,0.010251,0.264848,0.070235,0.973411,0.218033,-0.255571,0.228837,-0.939318,0.955423,-0.182384,0.232170,0.234090,0.947167,-0.219265,-0.179913,0.263840,0.947639,0.935053,0.335463,0.114630,-0.337135,0.941443,-0.005054,-0.109613,-0.033920,0.993395,0.982228,0.119386,0.144828,-0.080497,0.965009,-0.249555,-0.169554,0.233462,0.957469,0.953853,0.061366,-0.293937,-0.203651,0.851561,-0.483084,0.220660,0.520652,0.824761,0.980456,0.188617,0.055942,-0.104092,0.738624,-0.666033,-0.166946,0.647193,0.743822,0.996482,0.069204,-0.047269,-0.076658,0.980604,-0.180387,0.033869,0.183376,0.982459,1.000000,-0.000257,0.000023,0.000257,0.999995,0.003045,-0.000024,-0.003045,0.999995,0.999966,-0.000328,-0.008293,0.000261,0.999967,-0.008069,0.008296,0.008067,0.999933,0.997694,0.059185,0.033217,-0.060141,0.997781,0.028560,-0.031453,-0.030492,0.999040,1.000000,-0.000086,-0.000109,0.000086,1.000000,-0.000029,0.000109,0.000029,1.000000,1.000000,-0.000080,-0.000082,0.000080,1.000000,-0.000103,0.000082,0.000103,1.000000,0.992044,-0.050643,0.115254,0.005789,0.932898,0.360093,-0.125757,-0.356561,0.925770,0.838707,0.541772,-0.055267,-0.544370,0.831211,-0.112914,-0.015235,0.124787,0.992067,0.734507,-0.675065,0.069193,0.677022,0.722025,-0.142551,0.046272,0.151550,0.987366,0.987783,-0.137230,-0.073846,0.137396,0.990512,-0.002849,0.073537,-0.007332,0.997266,0.513533,0.779919,-0.357785,-0.796479,0.588381,0.139389,0.319226,0.213387,0.923342,0.514664,-0.856978,-0.026629,0.843621,0.500609,0.194152,-0.153053,-0.122388,0.980610,0.794669,0.249408,-0.553442,-0.118457,0.957885,0.261582,0.595374,-0.142312,0.790745,0.952539,-0.039243,0.301877,0.116797,0.962876,-0.243368,-0.281120,0.267076,0.921760,1.000000,0.000029,0.000153,-0.000029,1.000000,-0.000231,-0.000153,0.000231,1.000000,1.000000,-0.000035,-0.000012,0.000035,1.000000,0.000276,0.000012,-0.000276,1.000000,1.000000,0.000009,0.000046,-0.000009,1.000000,-0.000097,-0.000046,0.000097,1.000000,1.000000,-0.000008,-0.000002,0.000008,1.000000,0.000118,0.000002,-0.000118,1.000000
9.483000,-1.282273,-0.027058,-0.925328,-0.963092,0.005953,0.269106,0.070092,0.970812,0.229372,-0.259886,0.239768,-0.935399,0.952229,-0.182325,0.244983,0.238827,0.944557,-0.225330,-0.190317,0.273074,0.942979,0.932467,0.340714,0.120077,-0.341365,0.939799,-0.015751,-0.118215,-0.026303,0.992640,0.980659,0.128893,0.147292,-0.088099,0.962687,-0.255876,-0.174776,0.237951,0.955423,0.953425,0.050500,-0.297372,-0.203884,0.834450,-0.511981,0.222287,0.548765,0.805882,0.982076,0.180467,0.054385,-0.096459,0.729106,-0.677569,-0.161932,0.660178,0.733446,0.996639,0.065021,-0.049838,-0.073207,0.979908,-0.185530,0.036773,0.188555,0.981374,1.000000,-0.000183,-0.000231,0.000184,1.000000,0.000959,0.000231,-0.000959,1.000000,0.999967,-0.000280,-0.008067,0.000216,0.999969,-0.007835,0.008069,0.007833,0.999937,0.997833,0.057766,0.031515,-0.058777,0.997753,0.032173,-0.029586,-0.033956,0.998985,1.000000,-0.000070,-0.000156,0.000070,1.000000,-0.000016,0.000156,0.000016,1.000000,1.000000,-0.000061,-0.000131,0.000061,1.000000,-0.000118,0.000131,0.000118,1.000000,0.991668,-0.059022,0.114504,0.012703,0.929333,0.369025,-0.128193,-0.364495,0.922339,0.833290,0.549056,-0.064539,-0.552728,0.825122,-0.116898,-0.010931,0.133082,0.991045,0.722037,-0.687177,0.080313,0.690638,0.709013,-0.142552,0.041015,0.158395,0.986524,0.987597,-0.134279,-0.081367,0.134369,0.990922,-0.004401,0.081219,-0.006587,0.996675,0.514184,0.779313,-0.358172,-0.797071,0.588383,0.135950,0.316690,0.215585,0.923705,0.516620,-0.855373,-0.037972,0.844582,0.501814,0.186721,-0.140661,-0.128534,0.981679,0.776224,0.262641,-0.573146,-0.113531,0.952465,0.282705,0.620151,-0.154372,0.769143,0.953881,-0.031332,0.298545,0.110714,0.961145,-0.252869,-0.279022,0.274260,0.920287,1.000000,0.000103,0.000163,-0.000103,1.000000,-0.000222,-0.000163,0.000222,1.000000,1.000000,0.000027,-0.000011,-0.000027,1.000000,0.000320,0.000011,-0.000320,1.000000,1.000000,0.000024,0.000050,-0.000024,1.000000,-0.000093,-0.000050,0.000093,1.000000,1.000000,0.000005,-0.000003,-0.000005,1.000000,0.000137,0.000003,-0.000137,1.000000
9.500000,-1.282735,-0.030217,-0.930847,-0.962537,0.002818,0.271136,0.070313,0.968335,0.239547,-0.261875,0.249637,-0.932257,0.948133,-0.183307,0.259697,0.245335,0.941476,-0.231158,-0.202125,0.282881,0.937616,0.929549,0.347487,0.123251,-0.346672,0.937547,-0.028691,-0.125523,-0.016058,0.991961,0.978839,0.138589,0.150554,-0.096302,0.961157,-0.258657,-0.180553,0.238685,0.954165,0.954187,0.040480,-0.296460,-0.201862,0.818444,-0.537960,0.220860,0.573159,0.789120,0.983657,0.171741,0.054073,-0.088571,0.723014,-0.685132,-0.156761,0.669146,0.726409,0.996769,0.060407,-0.052934,-0.069580,0.978649,-0.193404,0.040121,0.196462,0.979690,1.000000,-0.000082,-0.000331,0.000082,1.000000,0.000242,0.000331,-0.000242,1.000000,0.999970,-0.000180,-0.007795,0.000120,0.999971,-0.007658,0.007796,0.007657,0.999940,0.997947,0.056675,0.029847,-0.057719,0.997706,0.035362,-0.027774,-0.037012,0.998929,1.000000,-0.000032,-0.000176,0.000032,1.000000,-0.000023,0.000176,0.000023,1.000000,1.000000,-0.000020,-0.000146,0.000020,1.000000,-0.000128,0.000146,0.000128,1.000000,0.991157,-0.067795,0.114070,0.019718,0.925340,0.378626,-0.131223,-0.373028,0.918494,0.826734,0.557644,-0.074461,-0.562565,0.818079,-0.119449,-0.005696,0.140642,0.990044,0.706827,-0.701344,0.092256,0.706507,0.693422,-0.141470,0.035247,0.165174,0.985634,0.987117,-0.132176,-0.090162,0.132154,0.991210,-0.006245,0.090195,-0.005750,0.995907,0.515166,0.778484,-0.358561,-0.797551,0.588616,0.132074,0.313872,0.217931,0.924116,0.520226,-0.852682,-0.047939,0.844071,0.504802,0.180885,-0.130038,-0.134565,0.982335,0.754330,0.280025,-0.593778,-0.109284,0.945408,0.307021,0.647336,-0.166705,0.743751,0.955944,-0.024900,0.292491,0.104386,0.960104,-0.259431,-0.274362,0.278534,0.920405,1.000000,0.000152,0.000164,-0.000152,1.000000,-0.000132,-0.000164,0.000132,1.000000,1.000000,0.000094,-0.000040,-0.000094,1.000000,0.000291,0.000040,-0.000291,1.000000,1.000000,0.000033,0.000050,-0.000033,1.000000,-0.000055,-0.000050,0.000055,1.000000,1.000000,0.000018,-0.000013,-0.000018,1.000000,0.000125,0.000013,-0.000125,1.000000
9.517000,-1.283312,-0.032805,-0.936282,-0.962386,0.000268,0.271685,0.070476,0.966016,0.248691,-0.262386,0.258484,-0.929699,0.943056,-0.186519,0.275419,0.254021,0.938392,-0.234292,-0.214751,0.290913,0.932337,0.926758,0.354141,0.125315,-0.351847,0.935171,-0.040735,-0.131617,-0.006340,0.991280,0.976982,0.147750,0.153868,-0.104444,0.960242,-0.258895,-0.186003,0.236866,0.953571,0.955763,0.032641,-0.292321,-0.199134,0.803232,-0.561394,0.216477,0.594771,0.774200,0.984954,0.164083,0.054233,-0.081266,0.716739,-0.692590,-0.152514,0.677763,0.719290,0.996894,0.055316,-0.056063,-0.065631,0.976956,-0.203099,0.043537,0.206148,0.977552,1.000000,0.000023,-0.000292,-0.000023,1.000000,-0.000040,0.000292,0.000040,1.000000,0.999972,-0.000072,-0.007478,0.000016,0.999972,-0.007449,0.007479,0.007449,0.999944,0.998036,0.055780,0.028500,-0.056835,0.997673,0.037651,-0.026333,-0.039197,0.998884,1.000000,0.000011,-0.000145,-0.000011,1.000000,-0.000049,0.000145,0.000049,1.000000,1.000000,0.000025,-0.000109,-0.000025,1.000000,-0.000120,0.000109,0.000120,1.000000,0.990524,-0.076874,0.113808,0.026815,0.920972,0.388704,-0.134695,-0.381969,0.914307,0.819743,0.566439,-0.084666,-0.572731,0.810821,-0.120617,0.000326,0.147366,0.989082,0.689879,-0.716425,0.103935,0.723324,0.676319,-0.139267,0.029481,0.171256,0.984785,0.986205,-0.131708,-0.100259,0.131549,0.991276,-0.008231,0.100468,-0.005072,0.994927,0.516153,0.777545,-0.359180,-0.797861,0.588991,0.128482,0.311455,0.220259,0.924382,0.525018,-0.849213,-0.056508,0.842282,0.508909,0.177688,-0.122138,-0.140885,0.982463,0.730461,0.301052,-0.613020,-0.107958,0.937215,0.331622,0.674367,-0.176057,0.717100,0.958698,-0.020461,0.283690,0.098731,0.959331,-0.264456,-0.266741,0.281542,0.921728,1.000000,0.000133,0.000144,-0.000133,1.000000,0.000002,-0.000144,-0.000002,1.000000,1.000000,0.000120,-0.000085,-0.000120,1.000000,0.000184,0.000085,-0.000184,1.000000,1.000000,0.000030,0.000044,-0.000030,1.000000,0.000003,-0.000044,-0.000003,1.000000,1.000000,0.000023,-0.000028,-0.000023,1.000000,0.000079,0.000028,-0.000079,1.000000
9.533000,-1.283937,-0.035181,-0.941367,-0.962451,-0.001502,0.271452,0.070540,0.964248,0.255442,-0.262130,0.264998,-0.927935,0.937484,-0.191663,0.290498,0.263718,0.935890,-0.233586,-0.227105,0.295593,0.927927,0.924219,0.360115,0.127030,-0.356595,0.932907,-0.050246,-0.136602,0.001140,0.990625,0.975322,0.155771,0.156468,-0.112167,0.960002,-0.256545,-0.190172,0.232663,0.953783,0.957830,0.027999,-0.285968,-0.196728,0.789294,-0.581648,0.209427,0.613377,0.761517,0.986013,0.157480,0.054574,-0.074802,0.710746,-0.699460,-0.148939,0.685595,0.712585,0.996961,0.050475,-0.059346,-0.062038,0.975120,-0.212820,0.047128,0.215855,0.975287,1.000000,0.000114,-0.000193,-0.000114,1.000000,-0.000153,0.000193,0.000153,1.000000,0.999974,0.000001,-0.007168,-0.000059,0.999966,-0.008189,0.007168,0.008190,0.999941,0.998113,0.055106,0.027088,-0.056144,0.997653,0.039198,-0.024864,-0.040645,0.998864,1.000000,0.000049,-0.000092,-0.000049,1.000000,-0.000071,0.000092,0.000071,1.000000,1.000000,0.000062,-0.000054,-0.000062,1.000000,-0.000096,0.000054,0.000096,1.000000,0.989742,-0.086634,0.113602,0.034394,0.916263,0.399099,-0.138664,-0.391098,0.909843,0.812890,0.574786,-0.093970,-0.582384,0.803929,-0.120530,0.006266,0.152704,0.988252,0.672544,-0.731340,0.113259,0.739597,0.658808,-0.137724,0.026107,0.176391,0.983974,0.984916,-0.132801,-0.110927,0.132476,0.991132,-0.010326,0.111315,-0.004525,0.993775,0.516505,0.776980,-0.359894,-0.798549,0.588788,0.125097,0.309099,0.222780,0.924569,0.530005,-0.845638,-0.063185,0.839891,0.513204,0.176646,-0.116951,-0.146692,0.982244,0.706216,0.323838,-0.629593,-0.109564,0.928537,0.354705,0.699468,-0.181518,0.691228,0.961589,-0.017697,0.273923,0.094573,0.958180,-0.270088,-0.257687,0.285619,0.923049,1.000000,0.000081,0.000100,-0.000081,1.000000,0.000122,-0.000100,-0.000122,1.000000,1.000000,0.000121,-0.000117,-0.000121,1.000000,0.000054,0.000117,-0.000054,1.000000,1.000000,0.000020,0.000030,-0.000020,1.000000,0.000054,-0.000030,-0.000054,1.000000,1.000000,0.000023,-0.000040,-0.000023,1.000000,0.000023,0.000040,-0.000023,1.000000
9.550000,-1.284628,-0.037331,-0.946065,-0.962542,-0.003000,0.271117,0.070212,0.963072,0.259929,-0.261885,0.269229,-0.926786,0.931795,-0.197195,0.304751,0.273236,0.933739,-0.231244,-0.238957,0.298741,0.923934,0.921904,0.365255,0.129157,-0.360685,0.930882,-0.058008,-0.141418,0.006893,0.989926,0.974008,0.162161,0.158153,-0.118897,0.960294,-0.252387,-0.192800,0.227024,0.954614,0.960179,0.026346,-0.278140,-0.193963,0.779389,-0.595761,0.201083,0.625986,0.753464,0.986899,0.151363,0.055861,-0.068381,0.706000,-0.704903,-0.146134,0.691848,0.707101,0.996982,0.046191,-0.062396,-0.058958,0.973386,-0.221458,0.050506,0.224469,0.973172,1.000000,0.000176,-0.000095,-0.000176,1.000000,-0.000207,0.000095,0.000207,1.000000,0.999975,0.000044,-0.007021,-0.000107,0.999960,-0.008926,0.007020,0.008927,0.999936,0.998192,0.054528,0.025301,-0.055519,0.997644,0.040289,-0.023045,-0.041621,0.998868,1.000000,0.000076,-0.000042,-0.000076,1.000000,-0.000088,0.000042,0.000088,1.000000,1.000000,0.000087,-0.000004,-0.000087,1.000000,-0.000072,0.000004,0.000072,1.000000,0.988959,-0.096559,0.112412,0.042620,0.911852,0.408301,-0.141928,-0.399002,0.905900,0.806401,0.582526,-0.101887,-0.591256,0.797561,-0.119632,0.011573,0.156712,0.987576,0.657415,-0.744116,0.118726,0.753074,0.643340,-0.137819,0.026172,0.180014,0.983316,0.983418,-0.134701,-0.121430,0.134155,0.990879,-0.012698,0.122033,-0.003803,0.992519,0.516068,0.776999,-0.360482,-0.799711,0.587826,0.122156,0.306816,0.225240,0.924733,0.533409,-0.843075,-0.068547,0.838217,0.515986,0.176494,-0.113428,-0.151601,0.981912,0.684411,0.346371,-0.641568,-0.113769,0.919905,0.375274,0.720166,-0.183851,0.668999,0.963889,-0.016735,0.265779,0.092552,0.956862,-0.275406,-0.249705,0.290059,0.923858,1.000000,0.000026,0.000053,-0.000026,1.000000,0.000203,-0.000053,-0.000203,1.000000,1.000000,0.000112,-0.000139,-0.000112,1.000000,-0.000055,0.000139,0.000055,1.000000,1.000000,0.000009,0.000014,-0.000009,1.000000,0.000089,-0.000014,-0.000089,1.000000,1.000000,0.000021,-0.000047,-0.000021,1.000000,-0.000023,0.000047,0.000023,1.000000
9.567000,-1.285249,-0.039194,-0.950470,-0.962538,-0.004543,0.271110,0.069480,0.962344,0.262804,-0.262095,0.271795,-0.925977,0.925874,-0.202530,0.318966,0.282553,0.931604,-0.228645,-0.250842,0.301821,0.919773,0.919882,0.369511,0.131451,-0.363995,0.929153,-0.064667,-0.146033,0.011639,0.989211,0.972951,0.167299,0.159306,-0.124748,0.960896,-0.247219,-0.194436,0.220659,0.955774,0.962536,0.027585,-0.269748,-0.190796,0.775769,-0.601481,0.192670,0.630414,0.751969,0.987637,0.145676,0.057896,-0.062092,0.702664,-0.708808,-0.143938,0.696450,0.703022,0.996983,0.042751,-0.064779,-0.056520,0.971909,-0.228470,0.053192,0.231442,0.971393,1.000000,0.000202,-0.000038,-0.000202,1.000000,-0.000244,0.000038,0.000244,1.000000,0.999976,0.000061,-0.006987,-0.000127,0.999955,-0.009433,0.006986,0.009433,0.999931,0.998272,0.053885,0.023428,-0.054806,0.997671,0.040605,-0.021186,-0.041819,0.998901,1.000000,0.000087,-0.000013,-0.000087,1.000000,-0.000104,0.000013,0.000104,1.000000,1.000000,0.000098,0.000025,-0.000098,1.000000,-0.000063,-0.000025,0.000063,1.000000,0.988341,-0.106316,0.108991,0.051732,0.907734,0.416344,-0.143199,-0.405852,0.902651,0.800679,0.589123,-0.108841,-0.598882,0.791897,-0.119330,0.015890,0.160728,0.986871,0.645919,-0.753986,0.119555,0.762829,0.631378,-0.139478,0.029680,0.181291,0.982981,0.981640,-0.137620,-0.132078,0.136719,0.990482,-0.015908,0.133010,-0.002441,0.991112,0.514869,0.777560,-0.360986,-0.800950,0.586425,0.120770,0.305597,0.226951,0.924718,0.533598,-0.842522,-0.073690,0.838431,0.515546,0.176767,-0.110940,-0.156107,0.981490,0.666021,0.368466,-0.648574,-0.121011,0.911335,0.393479,0.736052,-0.183580,0.651557,0.965494,-0.016535,0.259900,0.091911,0.955398,-0.280654,-0.243668,0.294857,0.923951,1.000000,-0.000011,0.000028,0.000011,1.000000,0.000242,-0.000028,-0.000242,1.000000,1.000000,0.000101,-0.000155,-0.000101,1.000000,-0.000109,0.000155,0.000109,1.000000,1.000000,0.000002,0.000006,-0.000002,1.000000,0.000106,-0.000006,-0.000106,1.000000,1.000000,0.000019,-0.000052,-0.000019,1.000000,-0.000047,0.000052,0.000047,1.000000
