t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
34.368435,0.210021,-0.585463,-8.436447,0.998636,0.016915,0.049397,0.050798,-0.096059,-0.994079,-0.012070,0.995232,-0.096787,0.996956,-0.018704,-0.075689,0.029729,0.988649,0.147273,0.072075,-0.149075,0.986196,0.900207,-0.395809,0.181555,-0.020332,0.378266,0.925474,-0.434987,-0.836809,0.332470,0.991072,-0.128660,-0.034974,0.121437,0.979359,-0.161584,0.055041,0.155895,0.986239,0.958492,0.220081,0.181264,-0.126761,0.898396,-0.420495,-0.255390,0.380064,0.889004,0.924787,-0.029515,-0.379338,-0.361888,0.239645,-0.900892,0.117496,0.970412,0.210939,0.999427,0.000359,0.033860,-0.003221,0.996418,0.084506,-0.033709,-0.084567,0.995847,1.000000,-0.000037,0.000101,0.000037,1.000000,-0.000209,-0.000101,0.000209,1.000000,0.999998,-0.000100,0.001856,0.000107,0.999993,-0.003823,-0.001856,0.003824,0.999991,0.996757,0.054533,-0.059173,-0.058145,0.996433,-0.061155,0.055627,0.064398,0.996373,1.000000,-0.000016,0.000051,0.000016,1.000000,-0.000118,-0.000051,0.000118,1.000000,1.000000,-0.000015,0.000038,0.000015,1.000000,-0.000127,-0.000038,0.000127,1.000000,0.996631,-0.046183,0.067773,0.006939,0.870895,0.491421,-0.081719,-0.489295,0.868281,0.799868,0.590079,-0.109628,-0.599686,0.793149,-0.106258,0.024251,0.150735,0.988277,0.838160,-0.544485,-0.031998,0.539532,0.836277,-0.097708,0.079960,0.064631,0.994701,0.985296,0.165589,-0.042103,-0.169262,0.912399,-0.372663,-0.023294,0.374309,0.927011,0.367483,0.930012,-0.005868,-0.912357,0.361716,0.191747,0.180449,-0.065110,0.981427,0.325535,-0.943536,0.061373,0.938846,0.314848,-0.139423,0.112228,0.103007,0.988329,0.529525,-0.837549,-0.134592,0.820102,0.546006,-0.171203,0.216879,-0.019723,0.975999,0.116454,0.988590,0.095547,-0.895659,0.146105,-0.420058,-0.429224,-0.036660,0.902454,1.000000,0.000002,0.000140,-0.000002,1.000000,-0.000096,-0.000140,0.000096,1.000000,1.000000,-0.000068,-0.000023,0.000068,1.000000,-0.000163,0.000023,0.000163,1.000000,1.000000,0.000001,0.000048,-0.000001,1.000000,-0.000041,-0.000048,0.000041,1.000000,1.000000,-0.000014,-0.000009,0.000014,1.000000,-0.000070,0.000009,0.000070,1.000000
34.385103,0.210522,-0.586753,-8.433021,0.998564,0.017472,0.050640,0.052069,-0.094406,-0.994171,-0.012590,0.995380,-0.095180,0.996532,-0.024220,-0.079604,0.035186,0.989613,0.139386,0.075401,-0.141704,0.987033,0.901707,-0.390145,0.186312,-0.019758,0.393295,0.919200,-0.431896,-0.832530,0.346929,0.991189,-0.127778,-0.034891,0.121103,0.980927,-0.152043,0.053653,0.146478,0.987758,0.958851,0.221097,0.178106,-0.131350,0.901617,-0.412110,-0.251700,0.371758,0.893557,0.922600,-0.035669,-0.384106,-0.362791,0.258215,-0.895381,0.131120,0.965429,0.225289,0.999405,0.000132,0.034491,-0.002904,0.996765,0.080322,-0.034369,-0.080374,0.996172,1.000000,-0.000040,0.000101,0.000040,1.000000,-0.000212,-0.000101,0.000212,1.000000,0.999999,-0.000102,0.001704,0.000108,0.999993,-0.003807,-0.001704,0.003808,0.999991,0.996815,0.054604,-0.058127,-0.058194,0.996380,-0.061972,0.054533,0.065157,0.996384,1.000000,-0.000017,0.000051,0.000017,1.000000,-0.000120,-0.000051,0.000120,1.000000,1.000000,-0.000016,0.000038,0.000016,1.000000,-0.000129,-0.000038,0.000129,1.000000,0.996948,-0.046086,0.063019,0.009977,0.875777,0.482612,-0.077433,-0.480510,0.873564,0.798725,0.592142,-0.106799,-0.601344,0.791655,-0.108019,0.020586,0.150500,0.988396,0.840144,-0.541211,-0.035331,0.536034,0.838499,-0.097910,0.082615,0.063320,0.994568,0.985380,0.163922,-0.046440,-0.169289,0.911331,-0.375256,-0.019191,0.377631,0.925757,0.366909,0.930244,-0.004848,-0.912736,0.361000,0.191292,0.179699,-0.065762,0.981521,0.328049,-0.943040,0.055312,0.938023,0.318256,-0.137208,0.111789,0.096895,0.988997,0.531175,-0.837008,-0.131417,0.817925,0.547039,-0.178176,0.221025,-0.012847,0.975183,0.131499,0.986589,0.096696,-0.890682,0.160408,-0.425387,-0.435193,-0.030187,0.899831,1.000000,0.000000,0.000142,-0.000000,1.000000,-0.000098,-0.000142,0.000098,1.000000,1.000000,-0.000071,-0.000024,0.000071,1.000000,-0.000163,0.000024,0.000163,1.000000,1.000000,0.000000,0.000048,-0.000000,1.000000,-0.000042,-0.000048,0.000042,1.000000,1.000000,-0.000015,-0.000009,0.000015,1.000000,-0.000070,0.000009,0.000070,1.000000
34.401770,0.211119,-0.588092,-8.429491,0.998479,0.018047,0.052101,0.053556,-0.092719,-0.994251,-0.013112,0.995529,-0.093545,0.996048,-0.029785,-0.083668,0.040664,0.990482,0.131497,0.078955,-0.134379,0.987779,0.903240,-0.384116,0.191343,-0.019504,0.408674,0.912472,-0.428692,-0.827914,0.361638,0.991291,-0.126972,-0.034929,0.120823,0.982426,-0.142271,0.052380,0.136812,0.989211,0.959120,0.222297,0.175138,-0.135951,0.904696,-0.403785,-0.248207,0.363468,0.897934,0.920509,-0.041688,-0.388490,-0.362930,0.277055,-0.889675,0.144722,0.959949,0.239901,0.999388,-0.000056,0.034969,-0.002609,0.997094,0.076137,-0.034872,-0.076181,0.996484,1.000000,-0.000041,0.000099,0.000041,1.000000,-0.000218,-0.000099,0.000218,1.000000,0.999999,-0.000100,0.001546,0.000106,0.999993,-0.003768,-0.001545,0.003768,0.999992,0.996867,0.054753,-0.057089,-0.058329,0.996309,-0.062977,0.053430,0.066109,0.996381,1.000000,-0.000018,0.000050,0.000018,1.000000,-0.000123,-0.000050,0.000123,1.000000,1.000000,-0.000016,0.000036,0.000016,1.000000,-0.000132,-0.000036,0.000132,1.000000,0.997229,-0.045994,0.058471,0.012858,0.880712,0.473478,-0.073273,-0.471414,0.878863,0.797705,0.594001,-0.104066,-0.602808,0.790297,-0.109791,0.017027,0.150313,0.988492,0.842231,-0.537740,-0.038519,0.532353,0.840820,-0.098096,0.085138,0.062114,0.994431,0.985464,0.162085,-0.050888,-0.169231,0.910317,-0.377735,-0.014901,0.380856,0.924514,0.366492,0.930414,-0.003661,-0.913043,0.360400,0.190953,0.178985,-0.066641,0.981592,0.330912,-0.942389,0.048983,0.937119,0.322073,-0.134452,0.110930,0.090395,0.989709,0.533128,-0.836289,-0.128047,0.815576,0.548259,-0.185063,0.224969,-0.005770,0.974349,0.146868,0.984296,0.097933,-0.885428,0.174957,-0.430590,-0.440962,-0.023473,0.897219,1.000000,0.000001,0.000144,-0.000000,1.000000,-0.000102,-0.000144,0.000102,1.000000,1.000000,-0.000073,-0.000028,0.000073,1.000000,-0.000165,0.000028,0.000165,1.000000,1.000000,0.000000,0.000049,-0.000000,1.000000,-0.000044,-0.000049,0.000044,1.000000,1.000000,-0.000015,-0.000010,0.000015,1.000000,-0.000071,0.000010,0.000071,1.000000
34.418438,0.211835,-0.589484,-8.425884,0.998381,0.018628,0.053749,0.055228,-0.090999,-0.994318,-0.013631,0.995677,-0.091881,0.995501,-0.035391,-0.087899,0.046160,0.991247,0.123685,0.082752,-0.127186,0.988421,0.904850,-0.377690,0.196463,-0.019445,0.424325,0.905301,-0.425287,-0.822982,0.376606,0.991380,-0.126238,-0.035053,0.120601,0.983845,-0.132303,0.051188,0.126935,0.990589,0.959304,0.223657,0.172377,-0.140528,0.907622,-0.395569,-0.244925,0.355247,0.902115,0.918514,-0.047633,-0.392509,-0.362301,0.296140,-0.883764,0.158334,0.953956,0.254752,0.999377,-0.000210,0.035294,-0.002332,0.997405,0.071960,-0.035217,-0.071997,0.996783,1.000000,-0.000040,0.000098,0.000040,1.000000,-0.000225,-0.000098,0.000225,1.000000,0.999999,-0.000097,0.001393,0.000102,0.999993,-0.003711,-0.001392,0.003711,0.999992,0.996914,0.054962,-0.056044,-0.058530,0.996222,-0.064148,0.052306,0.067231,0.996365,1.000000,-0.000017,0.000049,0.000017,1.000000,-0.000127,-0.000049,0.000127,1.000000,1.000000,-0.000014,0.000035,0.000014,1.000000,-0.000137,-0.000035,0.000137,1.000000,0.997478,-0.045892,0.054151,0.015559,0.885696,0.464004,-0.069255,-0.461991,0.884176,0.796815,0.595649,-0.101428,-0.604071,0.789086,-0.111544,0.013595,0.150150,0.988570,0.844415,-0.534075,-0.041554,0.528490,0.843232,-0.098275,0.087526,0.061024,0.994291,0.985553,0.160065,-0.055352,-0.169040,0.909385,-0.380058,-0.010498,0.383924,0.923305,0.366246,0.930515,-0.002269,-0.913275,0.359926,0.190743,0.178306,-0.067787,0.981637,0.334144,-0.941568,0.042387,0.936119,0.326306,-0.131172,0.109676,0.083510,0.990453,0.535457,-0.835346,-0.124431,0.813023,0.549723,-0.191831,0.228648,0.001551,0.973508,0.162509,0.981702,0.099252,-0.879842,0.189704,-0.435764,-0.446619,-0.016511,0.894572,1.000000,0.000002,0.000146,-0.000002,1.000000,-0.000104,-0.000146,0.000104,1.000000,1.000000,-0.000073,-0.000032,0.000073,1.000000,-0.000168,0.000032,0.000168,1.000000,1.000000,0.000001,0.000050,-0.000001,1.000000,-0.000045,-0.000050,0.000045,1.000000,1.000000,-0.000015,-0.000012,0.000015,1.000000,-0.000072,0.000012,0.000072,1.000000
34.435106,0.212713,-0.590900,-8.422299,0.998311,0.018852,0.054960,0.056434,-0.089469,-0.994390,-0.013829,0.995811,-0.090381,0.994928,-0.040770,-0.091953,0.051374,0.991911,0.116076,0.086477,-0.120212,0.988975,0.906447,-0.371003,0.201770,-0.019813,0.439880,0.897838,-0.421855,-0.817840,0.391378,0.991490,-0.125330,-0.035203,0.120197,0.985202,-0.122190,0.049996,0.116919,0.991882,0.959301,0.225409,0.170097,-0.145194,0.910352,-0.387527,-0.242201,0.347058,0.906030,0.916797,-0.053207,-0.395794,-0.360701,0.315047,-0.877861,0.171402,0.947584,0.269642,0.999367,-0.000273,0.035579,-0.002145,0.997690,0.067901,-0.035516,-0.067934,0.997057,1.000000,-0.000033,0.000106,0.000033,1.000000,-0.000230,-0.000106,0.000230,1.000000,0.999999,-0.000088,0.001250,0.000093,0.999993,-0.003624,-0.001250,0.003624,0.999993,0.996958,0.055275,-0.054946,-0.058848,0.996104,-0.065682,0.051102,0.068715,0.996327,1.000000,-0.000014,0.000053,0.000014,1.000000,-0.000130,-0.000053,0.000130,1.000000,1.000000,-0.000012,0.000039,0.000012,1.000000,-0.000140,-0.000039,0.000140,1.000000,0.997678,-0.045888,0.050318,0.018043,0.890592,0.454446,-0.065666,-0.452483,0.889352,0.796092,0.597034,-0.098937,-0.605088,0.788062,-0.113257,0.010350,0.150028,0.988628,0.846579,-0.530422,-0.044226,0.524674,0.845605,-0.098332,0.089555,0.060042,0.994170,0.985634,0.157956,-0.059794,-0.168787,0.908573,-0.382108,-0.006029,0.386711,0.922181,0.366349,0.930477,-0.000649,-0.913336,0.359733,0.190811,0.177779,-0.069311,0.981627,0.337972,-0.940473,0.035845,0.934982,0.331156,-0.127058,0.107625,0.076457,0.991247,0.538347,-0.833996,-0.120969,0.810141,0.551702,-0.198233,0.232065,0.008716,0.972661,0.178232,0.978862,0.100313,-0.873914,0.204321,-0.441051,-0.452225,-0.009056,0.891858,1.000000,0.000005,0.000154,-0.000005,1.000000,-0.000100,-0.000154,0.000100,1.000000,1.000000,-0.000071,-0.000029,0.000071,1.000000,-0.000177,0.000029,0.000177,1.000000,1.000000,0.000001,0.000052,-0.000001,1.000000,-0.000043,-0.000052,0.000043,1.000000,1.000000,-0.000015,-0.000011,0.000015,1.000000,-0.000076,0.000011,0.000076,1.000000
34.451773,0.213756,-0.592317,-8.418850,0.998285,0.018685,0.055479,0.056918,-0.088247,-0.994471,-0.013686,0.995923,-0.089159,0.994356,-0.045921,-0.095645,0.056275,0.992498,0.108541,0.089943,-0.113311,0.989480,0.907979,-0.364193,0.207214,-0.020692,0.454950,0.890276,-0.418505,-0.812640,0.405549,0.991607,-0.124329,-0.035465,0.119674,0.986463,-0.112113,0.048924,0.106927,0.993062,0.959088,0.227577,0.168402,-0.150016,0.912982,-0.379420,-0.240095,0.338635,0.909770,0.915507,-0.058186,-0.398073,-0.358053,0.333301,-0.872186,0.183427,0.941023,0.284305,0.999358,-0.000219,0.035834,-0.002077,0.997947,0.064007,-0.035775,-0.064040,0.997306,1.000000,-0.000029,0.000113,0.000029,1.000000,-0.000235,-0.000113,0.000235,1.000000,0.999999,-0.000082,0.001111,0.000085,0.999994,-0.003512,-0.001111,0.003512,0.999993,0.996994,0.055708,-0.053840,-0.059302,0.995946,-0.067633,0.049854,0.070622,0.996257,1.000000,-0.000012,0.000057,0.000012,1.000000,-0.000133,-0.000057,0.000133,1.000000,1.000000,-0.000010,0.000042,0.000010,1.000000,-0.000144,-0.000042,0.000144,1.000000,0.997820,-0.046074,0.047255,0.020264,0.895287,0.445029,-0.062811,-0.443101,0.894269,0.795515,0.598155,-0.096784,-0.605888,0.787210,-0.114890,0.007467,0.150037,0.988652,0.848605,-0.526991,-0.046362,0.521133,0.847810,-0.098178,0.091045,0.059154,0.994088,0.985686,0.155870,-0.064242,-0.168583,0.907919,-0.383748,-0.001488,0.389085,0.921201,0.367083,0.930188,0.001162,-0.913091,0.360097,0.191297,0.177524,-0.071283,0.981531,0.342536,-0.939037,0.029639,0.933670,0.336728,-0.121958,0.104543,0.069448,0.992093,0.541955,-0.832098,-0.117887,0.806893,0.554416,-0.203829,0.234964,0.015344,0.971883,0.193618,0.975881,0.100838,-0.867710,0.218301,-0.446569,-0.457812,-0.001034,0.889049,1.000000,0.000007,0.000161,-0.000007,1.000000,-0.000095,-0.000161,0.000095,1.000000,1.000000,-0.000070,-0.000027,0.000070,1.000000,-0.000185,0.000027,0.000185,1.000000,1.000000,0.000002,0.000055,-0.000002,1.000000,-0.000041,-0.000055,0.000041,1.000000,1.000000,-0.000015,-0.000010,0.000015,1.000000,-0.000079,0.000010,0.000079,1.000000
34.468441,0.214928,-0.593737,-8.415603,0.998289,0.018359,0.055514,0.056912,-0.087315,-0.994554,-0.013412,0.996012,-0.088210,0.993775,-0.050945,-0.099071,0.060961,0.993032,0.100851,0.093242,-0.106262,0.989957,0.909471,-0.357305,0.212591,-0.021965,0.469318,0.882756,-0.415186,-0.807511,0.418983,0.991701,-0.123441,-0.035931,0.119227,0.987594,-0.102187,0.048099,0.097055,0.994116,0.958750,0.229886,0.167187,-0.154882,0.915673,-0.370883,-0.238349,0.329690,0.913507,0.914591,-0.062657,-0.399496,-0.354587,0.350665,-0.866777,0.194398,0.934403,0.298498,0.999351,-0.000083,0.036010,-0.002086,0.998184,0.060206,-0.035950,-0.060242,0.997536,1.000000,-0.000029,0.000111,0.000029,1.000000,-0.000241,-0.000111,0.000241,1.000000,1.000000,-0.000078,0.000975,0.000082,0.999994,-0.003392,-0.000975,0.003393,0.999994,0.997022,0.056222,-0.052781,-0.059849,0.995761,-0.069851,0.048630,0.072802,0.996160,1.000000,-0.000012,0.000056,0.000012,1.000000,-0.000137,-0.000056,0.000137,1.000000,1.000000,-0.000009,0.000041,0.000009,1.000000,-0.000147,-0.000041,0.000147,1.000000,0.997908,-0.046392,0.045038,0.022159,0.899756,0.435830,-0.060742,-0.433920,0.898901,0.795052,0.599040,-0.095093,-0.606520,0.786506,-0.116374,0.005079,0.150199,0.988643,0.850481,-0.523818,-0.047920,0.517902,0.849827,-0.097832,0.091970,0.058387,0.994049,0.985710,0.153826,-0.068656,-0.168423,0.907465,-0.384890,0.003097,0.390953,0.920405,0.368549,0.929603,0.003157,-0.912512,0.361121,0.192128,0.177463,-0.073690,0.981365,0.347700,-0.937304,0.023786,0.932187,0.342856,-0.116094,0.100660,0.062539,0.992953,0.546267,-0.829667,-0.115090,0.803333,0.557848,-0.208477,0.237169,0.021429,0.971232,0.208287,0.972854,0.100852,-0.861339,0.231302,-0.452321,-0.463370,0.007345,0.886135,1.000000,0.000008,0.000163,-0.000008,1.000000,-0.000098,-0.000163,0.000098,1.000000,1.000000,-0.000071,-0.000030,0.000071,1.000000,-0.000187,0.000030,0.000187,1.000000,1.000000,0.000002,0.000055,-0.000002,1.000000,-0.000042,-0.000055,0.000042,1.000000,1.000000,-0.000015,-0.000011,0.000015,1.000000,-0.000080,0.000011,0.000080,1.000000
34.485108,0.216196,-0.595163,-8.412583,0.998311,0.017993,0.055232,0.056590,-0.086659,-0.994630,-0.013110,0.996076,-0.087530,0.993185,-0.055814,-0.102314,0.065404,0.993524,0.092906,0.096466,-0.098965,0.990404,0.910952,-0.350360,0.217748,-0.023516,0.482894,0.875363,-0.411842,-0.802534,0.431654,0.991769,-0.122699,-0.036595,0.118896,0.988595,-0.092434,0.047520,0.087322,0.995046,0.958362,0.232088,0.166367,-0.159646,0.918517,-0.361718,-0.236761,0.320097,0.917323,0.913947,-0.066719,-0.400311,-0.350584,0.367075,-0.861596,0.204429,0.927796,0.312096,0.999347,0.000097,0.036120,-0.002136,0.998404,0.056428,-0.036057,-0.056469,0.997753,1.000000,-0.000031,0.000104,0.000031,1.000000,-0.000247,-0.000104,0.000247,1.000000,1.000000,-0.000076,0.000848,0.000079,0.999995,-0.003274,-0.000848,0.003274,0.999994,0.997044,0.056776,-0.051765,-0.060441,0.995557,-0.072209,0.047436,0.075124,0.996045,1.000000,-0.000013,0.000053,0.000013,1.000000,-0.000140,-0.000053,0.000140,1.000000,1.000000,-0.000009,0.000037,0.000009,1.000000,-0.000150,-0.000037,0.000150,1.000000,0.997956,-0.046734,0.043593,0.023688,0.904006,0.426862,-0.059357,-0.424957,0.903265,0.794708,0.599691,-0.093858,-0.606983,0.785958,-0.117649,0.003216,0.150467,0.988610,0.852242,-0.520854,-0.048926,0.514929,0.851689,-0.097334,0.092367,0.057759,0.994048,0.985720,0.151787,-0.072915,-0.168219,0.907250,-0.385487,0.007641,0.392248,0.919828,0.370698,0.928738,0.005321,-0.911640,0.362767,0.193163,0.177468,-0.076456,0.981152,0.353263,-0.935347,0.018226,0.930554,0.349314,-0.109773,0.096309,0.055738,0.993790,0.551275,-0.826713,-0.112432,0.799444,0.561967,-0.212327,0.238717,0.027167,0.970709,0.222084,0.969833,0.100511,-0.854866,0.243254,-0.458291,-0.468916,0.015856,0.883101,1.000000,0.000009,0.000162,-0.000009,1.000000,-0.000104,-0.000162,0.000104,1.000000,1.000000,-0.000073,-0.000037,0.000073,1.000000,-0.000186,0.000037,0.000186,1.000000,1.000000,0.000002,0.000055,-0.000002,1.000000,-0.000045,-0.000055,0.000045,1.000000,1.000000,-0.000015,-0.000013,0.000015,1.000000,-0.000080,0.000013,0.000080,1.000000
34.501776,0.217533,-0.596590,-8.409788,0.998344,0.017653,0.054750,0.056075,-0.086254,-0.994694,-0.012837,0.996117,-0.087101,0.992583,-0.060498,-0.105442,0.069582,0.993972,0.084720,0.099681,-0.091428,0.990810,0.912445,-0.343376,0.222571,-0.025224,0.495684,0.868136,-0.408422,-0.797741,0.443623,0.991811,-0.122104,-0.037426,0.118689,0.989467,-0.082870,0.047150,0.077749,0.995857,0.957974,0.234034,0.165871,-0.164198,0.921523,-0.351901,-0.235211,0.309876,0.921223,0.913492,-0.070427,-0.400714,-0.346254,0.382590,-0.856582,0.213636,0.921230,0.325107,0.999345,0.000297,0.036182,-0.002202,0.998612,0.052626,-0.036116,-0.052671,0.997959,1.000000,-0.000032,0.000096,0.000032,1.000000,-0.000252,-0.000096,0.000252,1.000000,1.000000,-0.000074,0.000735,0.000076,0.999995,-0.003164,-0.000735,0.003164,0.999995,0.997063,0.057337,-0.050774,-0.061039,0.995341,-0.074632,0.046258,0.077512,0.995918,1.000000,-0.000014,0.000048,0.000014,1.000000,-0.000143,-0.000048,0.000143,1.000000,1.000000,-0.000009,0.000032,0.000009,1.000000,-0.000152,-0.000032,0.000152,1.000000,0.997978,-0.047007,0.042787,0.024847,0.908073,0.418074,-0.058506,-0.416165,0.907405,0.794474,0.600129,-0.093041,-0.607296,0.785560,-0.118692,0.001858,0.150801,0.988562,0.853916,-0.518055,-0.049455,0.512157,0.853428,-0.096725,0.092315,0.057266,0.994082,0.985733,0.149716,-0.076907,-0.167881,0.907299,-0.385518,0.012060,0.392929,0.919490,0.373453,0.927618,0.007582,-0.910509,0.364977,0.194332,0.177499,-0.079478,0.980906,0.359097,-0.933211,0.012902,0.928781,0.355965,-0.103219,0.091732,0.049049,0.994575,0.557009,-0.823220,-0.109772,0.795176,0.566776,-0.215547,0.239659,0.032774,0.970304,0.235050,0.966824,0.100012,-0.848288,0.254280,-0.464487,-0.474509,0.024339,0.879914,1.000000,0.000009,0.000159,-0.000009,1.000000,-0.000111,-0.000159,0.000111,1.000000,1.000000,-0.000074,-0.000044,0.000074,1.000000,-0.000184,0.000044,0.000184,1.000000,1.000000,0.000002,0.000054,-0.000002,1.000000,-0.000048,-0.000054,0.000048,1.000000,1.000000,-0.000015,-0.000016,0.000015,1.000000,-0.000079,0.000016,0.000079,1.000000
34.518443,0.218919,-0.598011,-8.407205,0.998382,0.017384,0.054138,0.055440,-0.086074,-0.994745,-0.012633,0.996137,-0.086898,0.991968,-0.064993,-0.108517,0.073504,0.994367,0.076359,0.102942,-0.083722,0.991158,0.913959,-0.336385,0.226991,-0.026988,0.507734,0.861091,-0.404909,-0.793128,0.454969,0.991830,-0.121653,-0.038385,0.118610,0.990216,-0.073513,0.046953,0.068360,0.996555,0.957615,0.235667,0.165636,-0.168485,0.924653,-0.341510,-0.233639,0.299128,0.925168,0.913170,-0.073821,-0.400838,-0.341728,0.397319,-0.851680,0.222132,0.914707,0.337593,0.999344,0.000504,0.036210,-0.002271,0.998807,0.048773,-0.036142,-0.048823,0.998153,1.000000,-0.000033,0.000089,0.000033,1.000000,-0.000256,-0.000089,0.000256,1.000000,1.000000,-0.000072,0.000634,0.000074,0.999995,-0.003063,-0.000634,0.003063,0.999995,0.997081,0.057879,-0.049791,-0.061615,0.995119,-0.077086,0.045086,0.079929,0.995780,1.000000,-0.000014,0.000045,0.000014,1.000000,-0.000145,-0.000045,0.000145,1.000000,1.000000,-0.000009,0.000028,0.000009,1.000000,-0.000155,-0.000028,0.000155,1.000000,0.997984,-0.047143,0.042487,0.025652,0.911995,0.409398,-0.058048,-0.407483,0.911366,0.794311,0.600411,-0.092604,-0.607510,0.785272,-0.119496,0.000973,0.151175,0.988507,0.855518,-0.515394,-0.049567,0.509555,0.855062,-0.096041,0.091882,0.056908,0.994142,0.985761,0.147589,-0.080581,-0.167360,0.907621,-0.384988,0.016317,0.392992,0.919397,0.376734,0.926269,0.009867,-0.909142,0.367684,0.195627,0.177575,-0.082670,0.980629,0.365149,-0.930917,0.007771,0.926869,0.362756,-0.096547,0.087058,0.042456,0.995298,0.563449,-0.819191,-0.107016,0.790510,0.572235,-0.218269,0.240042,0.038386,0.970003,0.247312,0.963813,0.099503,-0.841581,0.264563,-0.470900,-0.480185,0.032720,0.876557,1.000000,0.000010,0.000157,-0.000010,1.000000,-0.000116,-0.000157,0.000116,1.000000,1.000000,-0.000075,-0.000050,0.000075,1.000000,-0.000182,0.000050,0.000182,1.000000,1.000000,0.000002,0.000053,-0.000002,1.000000,-0.000050,-0.000053,0.000050,1.000000,1.000000,-0.000016,-0.000018,0.000016,1.000000,-0.000078,0.000018,0.000078,1.000000
